par,ai,ci,nominal,canto,cenario,metrica,media,ic95_inf,ic95_sup,N_instancias
amostra_06,11,18,False,01,adaptativa,numerador_falha,18.5,14.277508143218391,22.72249185678161,4
amostra_06,11,18,False,01,adaptativa,bateria_media,0.6158841849962939,0.4275924806760426,0.8041758893165453,4
amostra_06,11,18,False,01,adaptativa,confianca_media_final,0.25,0.25,0.25,4
amostra_06,11,18,False,01,centralizada,taxa_falha_efetiva,0.2989583333333333,0.2620931685652703,0.33582349810139633,4
amostra_06,11,18,False,01,centralizada,N_req,0.0,0.0,0.0,4
amostra_06,11,18,False,01,centralizada,N_success,0.0,0.0,0.0,4
amostra_06,11,18,False,01,centralizada,N_fail,0.0,0.0,0.0,4
amostra_06,11,18,False,01,centralizada,N_blocked,131.0,71.54433496706099,190.455665032939,4
amostra_06,11,18,False,01,centralizada,p2_bloqueio,139.5625,75.44754739047082,203.67745260952918,4
amostra_06,11,18,False,01,centralizada,fracao_porta1,0.5208333333333334,0.44562726715865847,0.5960393995080082,4
amostra_06,11,18,False,01,centralizada,fracao_fuga,0.20674904648825088,0.1584597062955501,0.2550383866809517,4
amostra_06,11,18,False,01,centralizada,fracao_fuga_p1,0.33368957719178904,0.2764724127111651,0.39090674167241296,4
amostra_06,11,18,False,01,centralizada,n_executadas,60.0,60.0,60.0,4
amostra_06,11,18,False,01,centralizada,n_concluidas,60.0,60.0,60.0,4
amostra_06,11,18,False,01,centralizada,denominador_falha,60.0,60.0,60.0,4
amostra_06,11,18,False,01,centralizada,numerador_falha,17.9375,15.725590113916219,20.14940988608378,4
amostra_06,11,18,False,01,centralizada,bateria_media,0.6974526692852303,0.6163354755122412,0.7785698630582194,4
amostra_06,11,18,False,01,centralizada,confianca_media_final,0.25,0.25,0.25,4
amostra_06,11,18,False,11,adaptativa,taxa_falha_efetiva,0.28541666666666665,0.22799834694675794,0.3428349863865754,4
amostra_06,11,18,False,11,adaptativa,N_req,115.0625,39.34038330589294,190.78461669410706,4
amostra_06,11,18,False,11,adaptativa,N_success,74.75,14.927274794731687,134.5727252052683,4
amostra_06,11,18,False,11,adaptativa,N_fail,40.3125,21.506269055675734,59.11873094432427,4
amostra_06,11,18,False,11,adaptativa,N_blocked,20.1875,9.965748871974426,30.409251128025574,4
amostra_06,11,18,False,11,adaptativa,p2_bloqueio,68.4375,42.099321816549946,94.77567818345005,4
amostra_06,11,18,False,11,adaptativa,fracao_porta1,0.44687499999999997,0.29997434376576093,0.593775656234239,4
amostra_06,11,18,False,11,adaptativa,fracao_fuga,0.14440170807590666,0.08575711246415582,0.2030463036876575,4
amostra_06,11,18,False,11,adaptativa,fracao_fuga_p1,0.26416232993246086,0.21340406417846247,0.31492059568645925,4
amostra_06,11,18,False,11,adaptativa,n_executadas,60.0,60.0,60.0,4
amostra_06,11,18,False,11,adaptativa,n_concluidas,60.0,60.0,60.0,4
amostra_06,11,18,False,11,adaptativa,denominador_falha,60.0,60.0,60.0,4
amostra_06,11,18,False,11,adaptativa,numerador_falha,17.125,13.679900816805478,20.57009918319452,4
amostra_06,11,18,False,11,adaptativa,bateria_media,0.6834905538353081,0.49453931288701414,0.8724417947836021,4
amostra_06,11,18,False,11,adaptativa,confianca_media_final,0.6709424980794014,0.5415157761653071,0.8003692199934958,4
amostra_06,11,18,False,11,centralizada,taxa_falha_efetiva,0.27604166666666663,0.2074861271966365,0.34459720613669675,4
amostra_06,11,18,False,11,centralizada,N_req,90.3125,16.435223897046072,164.18977610295394,4
amostra_06,11,18,False,11,centralizada,N_success,52.875,-2.151285833344623,107.90128583334462,4
amostra_06,11,18,False,11,centralizada,N_fail,37.4375,15.316314530142805,59.558685469857195,4
amostra_06,11,18,False,11,centralizada,N_blocked,35.625,27.63910453531547,43.61089546468453,4
amostra_06,11,18,False,11,centralizada,p2_bloqueio,82.375,51.48159611888457,113.26840388111543,4
amostra_06,11,18,False,11,centralizada,fracao_porta1,0.4447916666666667,0.33054668411315175,0.5590366492201817,4
amostra_06,11,18,False,11,centralizada,fracao_fuga,0.1618076467547321,0.05923449219762475,0.2643808013118395,4
amostra_06,11,18,False,11,centralizada,fracao_fuga_p1,0.292583197210938,0.16020741151466633,0.4249589829072097,4
amostra_06,11,18,False,11,centralizada,n_executadas,60.0,60.0,60.0,4
amostra_06,11,18,False,11,centralizada,n_concluidas,60.0,60.0,60.0,4
amostra_06,11,18,False,11,centralizada,denominador_falha,60.0,60.0,60.0,4
amostra_06,11,18,False,11,centralizada,numerador_falha,16.5625,12.449167631798192,20.67583236820181,4
amostra_06,11,18,False,11,centralizada,bateria_media,0.7488282466395579,0.6070423422200615,0.8906141510590544,4
amostra_06,11,18,False,11,centralizada,confianca_media_final,0.5696563858356761,0.3502461745222894,0.7890665971490629,4
amostra_07,68,66,False,00,adaptativa,taxa_falha_efetiva,0.275,0.2268841941684528,0.32311580583154725,4
amostra_07,68,66,False,00,adaptativa,N_req,129.125,40.85124724051893,217.39875275948106,4
amostra_07,68,66,False,00,adaptativa,N_success,95.6875,15.764251418850336,175.61074858114966,4
amostra_07,68,66,False,00,adaptativa,N_fail,33.4375,11.428675315822137,55.44632468417787,4
amostra_07,68,66,False,00,adaptativa,N_blocked,0.0,0.0,0.0,4
amostra_07,68,66,False,00,adaptativa,p2_bloqueio,42.0,16.385508020661636,67.61449197933837,4
amostra_07,68,66,False,00,adaptativa,fracao_porta1,0.40312499999999996,0.30369197160010875,0.5025580283998912,4
amostra_07,68,66,False,00,adaptativa,fracao_fuga,0.0,0.0,0.0,4
amostra_07,68,66,False,00,adaptativa,fracao_fuga_p1,0.0,0.0,0.0,4
amostra_07,68,66,False,00,adaptativa,n_executadas,60.0,60.0,60.0,4
amostra_07,68,66,False,00,adaptativa,n_concluidas,60.0,60.0,60.0,4
amostra_07,68,66,False,00,adaptativa,denominador_falha,60.0,60.0,60.0,4
amostra_07,68,66,False,00,adaptativa,numerador_falha,16.5,13.613051650107167,19.386948349892833,4
amostra_07,68,66,False,00,adaptativa,bateria_media,0.7294054995642293,0.5431887341562869,0.9156222649721717,4
amostra_07,68,66,False,00,adaptativa,confianca_media_final,0.932506305288471,0.8977149532591162,0.9672976573178258,4
amostra_07,68,66,False,00,centralizada,taxa_falha_efetiva,0.25937499999999997,0.18830090186594686,0.3304490981340531,4
amostra_07,68,66,False,00,centralizada,N_req,122.75,50.72188182410544,194.77811817589458,4
amostra_07,68,66,False,00,centralizada,N_success,91.4375,28.978718526233656,153.89628147376635,4
amostra_07,68,66,False,00,centralizada,N_fail,31.3125,10.771502385916332,51.853497614083665,4
amostra_07,68,66,False,00,centralizada,N_blocked,0.1875,-0.4092086822406952,0.7842086822406952,4
amostra_07,68,66,False,00,centralizada,p2_bloqueio,39.9375,17.945459017671,61.929540982329,4
amostra_07,68,66,False,00,centralizada,fracao_porta1,0.3947916666666667,0.2975942112223708,0.49198912211096263,4
amostra_07,68,66,False,00,centralizada,fracao_fuga,0.0,0.0,0.0,4
amostra_07,68,66,False,00,centralizada,fracao_fuga_p1,0.0,0.0,0.0,4
amostra_07,68,66,False,00,centralizada,n_executadas,60.0,60.0,60.0,4
amostra_07,68,66,False,00,centralizada,n_concluidas,60.0,60.0,60.0,4
amostra_07,68,66,False,00,centralizada,denominador_falha,60.0,60.0,60.0,4
amostra_07,68,66,False,00,centralizada,numerador_falha,15.5625,11.298054111956814,19.826945888043184,4
amostra_07,68,66,False,00,centralizada,bateria_media,0.7586586087628959,0.6385879085936587,0.8787293089321332,4
amostra_07,68,66,False,00,centralizada,confianca_media_final,0.9330208333333333,0.8982633785981939,0.9677782880684727,4
amostra_07,68,66,False,10,adaptativa,taxa_falha_efetiva,0.2708333333333333,0.23372058240628102,0.3079460842603856,4
amostra_07,68,66,False,10,adaptativa,N_req,142.125,60.163812878144014,224.08618712185597,4
amostra_07,68,66,False,10,adaptativa,N_success,99.9375,28.55943826289112,171.31556173710888,4
amostra_07,68,66,False,10,adaptativa,N_fail,42.1875,14.647049697188525,69.72795030281148,4
amostra_07,68,66,False,10,adaptativa,N_blocked,3.0625,1.363072928024004,4.761927071975996,4
amostra_07,68,66,False,10,adaptativa,p2_bloqueio,54.6875,24.572480784004636,84.80251921599536,4
amostra_07,68,66,False,10,adaptativa,fracao_porta1,0.4229166666666667,0.3116442360921385,0.5341890972411949,4
amostra_07,68,66,False,10,adaptativa,fracao_fuga,0.0,0.0,0.0,4
amostra_07,68,66,False,10,adaptativa,fracao_fuga_p1,0.0,0.0,0.0,4
amostra_07,68,66,False,10,adaptativa,n_executadas,60.0,60.0,60.0,4
amostra_07,68,66,False,10,adaptativa,n_concluidas,60.0,60.0,60.0,4
amostra_07,68,66,False,10,adaptativa,denominador_falha,60.0,60.0,60.0,4
amostra_07,68,66,False,10,adaptativa,numerador_falha,16.25,14.023234944376863,18.476765055623137,4
amostra_07,68,66,False,10,adaptativa,bateria_media,0.7273620848203911,0.5671579520003026,0.8875662176404796,4
amostra_07,68,66,False,10,adaptativa,confianca_media_final,0.9262136124331903,0.8772301369023434,0.9751970879640373,4
amostra_07,68,66,False,10,centralizada,taxa_falha_efetiva,0.2739583333333333,0.20824006261894573,0.3396766040477209,4
amostra_07,68,66,False,10,centralizada,N_req,130.5625,64.63676661445474,196.48823338554524,4
amostra_07,68,66,False,10,centralizada,N_success,90.8125,42.003415714327716,139.62158428567227,4
amostra_07,68,66,False,10,centralizada,N_fail,39.75,12.387052889818474,67.11294711018152,4
amostra_07,68,66,False,10,centralizada,N_blocked,2.875,1.6381715414382023,4.1118284585617975,4
amostra_07,68,66,False,10,centralizada,p2_bloqueio,51.875,22.183121335649826,81.56687866435017,4
amostra_07,68,66,False,10,centralizada,fracao_porta1,0.44375000000000003,0.34913067940992587,0.5383693205900741,4
amostra_07,68,66,False,10,centralizada,fracao_fuga,0.0,0.0,0.0,4
amostra_07,68,66,False,10,centralizada,fracao_fuga_p1,0.0,0.0,0.0,4
amostra_07,68,66,False,10,centralizada,n_executadas,60.0,60.0,60.0,4
amostra_07,68,66,False,10,centralizada,n_concluidas,60.0,60.0,60.0,4
amostra_07,68,66,False,10,centralizada,denominador_falha,60.0,60.0,60.0,4
amostra_07,68,66,False,10,centralizada,numerador_falha,16.4375,12.494403757136746,20.380596242863255,4
amostra_07,68,66,False,10,centralizada,bateria_media,0.778887876212821,0.6443428057018454,0.9134329467237965,4
amostra_07,68,66,False,10,centralizada,confianca_media_final,0.9303384774426711,0.8881727938344591,0.972504161050883,4
amostra_07,68,66,False,01,adaptativa,taxa_falha_efetiva,0.25625,0.18075224792311795,0.331747752076882,4
amostra_07,68,66,False,01,adaptativa,N_req,130.875,62.57084646271268,199.17915353728733,4
amostra_07,68,66,False,01,adaptativa,N_success,97.9375,38.75628438912426,157.11871561087574,4
amostra_07,68,66,False,01,adaptativa,N_fail,32.9375,9.534762082900134,56.34023791709987,4
amostra_07,68,66,False,01,adaptativa,N_blocked,0.125,-0.27280578816046347,0.5228057881604635,4
amostra_07,68,66,False,01,adaptativa,p2_bloqueio,41.5,16.836041134051264,66.16395886594873,4
amostra_07,68,66,False,01,adaptativa,fracao_porta1,0.37916666666666665,0.2932307946202089,0.4651025387131244,4
amostra_07,68,66,False,01,adaptativa,fracao_fuga,0.11110097648180955,0.044613611852431026,0.1775883411111881,4
amostra_07,68,66,False,01,adaptativa,fracao_fuga_p1,0.24275180247327244,0.12611014603680978,0.35939345890973506,4
amostra_07,68,66,False,01,adaptativa,n_executadas,60.0,60.0,60.0,4
amostra_07,68,66,False,01,adaptativa,n_concluidas,60.0,60.0,60.0,4
amostra_07,68,66,False,01,adaptativa,denominador_falha,60.0,60.0,60.0,4
amostra_07,68,66,False,01,adaptativa,numerador_falha,15.375,10.845134875387076,19.904865124612925,4
amostra_07,68,66,False,01,adaptativa,bateria_media,0.7304604576631535,0.5776610411879071,0.8832598741383999,4
amostra_07,68,66,False,01,adaptativa,confianca_media_final,0.952775521905564,0.9215097134085293,0.9840413304025988,4
amostra_07,68,66,False,01,centralizada,taxa_falha_efetiva,0.2572916666666667,0.16600235656614576,0.34858097676718763,4
amostra_07,68,66,False,01,centralizada,N_req,130.625,44.1015552057691,217.1484447942309,4
amostra_07,68,66,False,01,centralizada,N_success,99.125,22.634832434494328,175.61516756550566,4
amostra_07,68,66,False,01,centralizada,N_fail,31.5,5.968015859375843,57.03198414062416,4
amostra_07,68,66,False,01,centralizada,N_blocked,0.25,-0.5456115763209269,1.045611576320927,4
amostra_07,68,66,False,01,centralizada,p2_bloqueio,41.0625,12.667645971496754,69.45735402850325,4
amostra_07,68,66,False,01,centralizada,fracao_porta1,0.39583333333333337,0.3153565971437077,0.47631006952295907,4
amostra_07,68,66,False,01,centralizada,fracao_fuga,0.1250341753803635,0.0635838023720677,0.18648454838865927,4
amostra_07,68,66,False,01,centralizada,fracao_fuga_p1,0.2565636253483147,0.18062869024678493,0.3324985604498444,4
amostra_07,68,66,False,01,centralizada,n_executadas,60.0,60.0,60.0,4
amostra_07,68,66,False,01,centralizada,n_concluidas,60.0,60.0,60.0,4
amostra_07,68,66,False,01,centralizada,denominador_falha,60.0,60.0,60.0,4
amostra_07,68,66,False,01,centralizada,numerador_falha,15.4375,9.960141393968742,20.91485860603126,4
amostra_07,68,66,False,01,centralizada,bateria_media,0.7923679958291813,0.6861639512427191,0.8985720404156434,4
amostra_07,68,66,False,01,centralizada,confianca_media_final,0.9523425758627276,0.8882454315776208,1.0164397201478346,4
amostra_07,68,66,False,11,adaptativa,taxa_falha_efetiva,0.26041666666666663,0.16626307156514275,0.3545702617681905,4
amostra_07,68,66,False,11,adaptativa,N_req,150.6875,69.29278376236456,232.08221623763544,4
amostra_07,68,66,False,11,adaptativa,N_success,109.6875,40.681189673560866,178.69381032643912,4
amostra_07,68,66,False,11,adaptativa,N_fail,41.0,17.458769005868145,64.54123099413185,4
amostra_07,68,66,False,11,adaptativa,N_blocked,3.0,1.191550793651645,4.808449206348355,4
amostra_07,68,66,False,11,adaptativa,p2_bloqueio,54.5,26.361508149508953,82.63849185049105,4
amostra_07,68,66,False,11,adaptativa,fracao_porta1,0.40937500000000004,0.2995773194980111,0.519172680501989,4
amostra_07,68,66,False,11,adaptativa,fracao_fuga,0.11903036030125375,0.053682515833897534,0.18437820476860994,4
amostra_07,68,66,False,11,adaptativa,fracao_fuga_p1,0.24038975662509082,0.14749274926047143,0.33328676398971024,4
amostra_07,68,66,False,11,adaptativa,n_executadas,60.0,60.0,60.0,4
amostra_07,68,66,False,11,adaptativa,n_concluidas,60.0,60.0,60.0,4
amostra_07,68,66,False,11,adaptativa,denominador_falha,60.0,60.0,60.0,4
amostra_07,68,66,False,11,adaptativa,numerador_falha,15.625,9.975784293908568,21.274215706091432,4
amostra_07,68,66,False,11,adaptativa,bateria_media,0.7285504503490079,0.5871991860418846,0.8699017146561312,4
amostra_07,68,66,False,11,adaptativa,confianca_media_final,0.9558348026626033,0.9215232318972308,0.9901463734279758,4
amostra_07,68,66,False,11,centralizada,taxa_falha_efetiva,0.25416666666666665,0.18255343996128523,0.32577989337204805,4
amostra_07,68,66,False,11,centralizada,N_req,149.625,56.15474743501122,243.09525256498878,4
amostra_07,68,66,False,11,centralizada,N_success,108.25,33.568386179115066,182.93161382088493,4
amostra_07,68,66,False,11,centralizada,N_fail,41.375,16.599011674213678,66.15098832578633,4
amostra_07,68,66,False,11,centralizada,N_blocked,2.8125,0.30969346833009315,5.315306531669907,4
amostra_07,68,66,False,11,centralizada,p2_bloqueio,55.25,25.1724447837398,85.32755521626021,4
amostra_07,68,66,False,11,centralizada,fracao_porta1,0.39479166666666665,0.3281875157684663,0.46139581756486703,4
amostra_07,68,66,False,11,centralizada,fracao_fuga,0.11498053026182298,0.03614615335730045,0.1938149071663455,4
amostra_07,68,66,False,11,centralizada,fracao_fuga_p1,0.2379419370457973,0.09651344422083319,0.3793704298707614,4
amostra_07,68,66,False,11,centralizada,n_executadas,60.0,60.0,60.0,4
amostra_07,68,66,False,11,centralizada,n_concluidas,60.0,60.0,60.0,4
amostra_07,68,66,False,11,centralizada,denominador_falha,60.0,60.0,60.0,4
amostra_07,68,66,False,11,centralizada,numerador_falha,15.25,10.953206397677114,19.546793602322886,4
amostra_07,68,66,False,11,centralizada,bateria_media,0.7990133112222921,0.6960221515092845,0.9020044709352998,4
amostra_07,68,66,False,11,centralizada,confianca_media_final,0.9463994700592038,0.9184085092200096,0.9743904308983979,4
amostra_08,64,9,False,00,adaptativa,taxa_falha_efetiva,0.2708333333333333,0.2265223263793382,0.31514434028732846,4
amostra_08,64,9,False,00,adaptativa,N_req,117.4375,42.217923275446935,192.65707672455306,4
amostra_08,64,9,False,00,adaptativa,N_success,85.0,23.70089459102011,146.2991054089799,4
amostra_08,64,9,False,00,adaptativa,N_fail,32.4375,8.330830285036836,56.54416971496316,4
amostra_08,64,9,False,00,adaptativa,N_blocked,0.0625,-0.13640289408023173,0.26140289408023176,4
amostra_08,64,9,False,00,adaptativa,p2_bloqueio,40.0625,13.62038187783698,66.50461812216302,4
amostra_08,64,9,False,00,adaptativa,fracao_porta1,0.38749999999999996,0.315072960502744,0.4599270394972559,4
amostra_08,64,9,False,00,adaptativa,fracao_fuga,0.0,0.0,0.0,4
amostra_08,64,9,False,00,adaptativa,fracao_fuga_p1,0.0,0.0,0.0,4
amostra_08,64,9,False,00,adaptativa,n_executadas,60.0,60.0,60.0,4
amostra_08,64,9,False,00,adaptativa,n_concluidas,60.0,60.0,60.0,4
amostra_08,64,9,False,00,adaptativa,denominador_falha,60.0,60.0,60.0,4
amostra_08,64,9,False,00,adaptativa,numerador_falha,16.25,13.591339582760291,18.90866041723971,4
amostra_08,64,9,False,00,adaptativa,bateria_media,0.752413831978255,0.6212769490593549,0.883550714897155,4
amostra_08,64,9,False,00,adaptativa,confianca_media_final,0.9370810867522182,0.9038740711030159,0.9702881024014206,4
amostra_08,64,9,False,00,centralizada,taxa_falha_efetiva,0.3072916666666667,0.2638573654326229,0.3507259679007105,4
amostra_08,64,9,False,00,centralizada,N_req,0.0,0.0,0.0,4
amostra_08,64,9,False,00,centralizada,N_success,0.0,0.0,0.0,4
amostra_08,64,9,False,00,centralizada,N_fail,0.0,0.0,0.0,4
amostra_08,64,9,False,00,centralizada,N_blocked,118.5625,59.35365969964532,177.77134030035467,4
amostra_08,64,9,False,00,centralizada,p2_bloqueio,126.9375,62.75018726946355,191.12481273053646,4
amostra_08,64,9,False,00,centralizada,fracao_porta1,0.5385416666666667,0.45322612389747,0.6238572094358634,4
amostra_08,64,9,False,00,centralizada,fracao_fuga,0.0,0.0,0.0,4
amostra_08,64,9,False,00,centralizada,fracao_fuga_p1,0.0,0.0,0.0,4
amostra_08,64,9,False,00,centralizada,n_executadas,60.0,60.0,60.0,4
amostra_08,64,9,False,00,centralizada,n_concluidas,60.0,60.0,60.0,4
amostra_08,64,9,False,00,centralizada,denominador_falha,60.0,60.0,60.0,4
amostra_08,64,9,False,00,centralizada,numerador_falha,18.4375,15.831441925957371,21.04355807404263,4
amostra_08,64,9,False,00,centralizada,bateria_media,0.7010087629867267,0.6205860218354532,0.7814315041380001,4
amostra_08,64,9,False,00,centralizada,confianca_media_final,0.25,0.25,0.25,4
amostra_08,64,9,False,10,adaptativa,taxa_falha_efetiva,0.28125,0.2085201283547823,0.3539798716452177,4
amostra_08,64,9,False,10,adaptativa,N_req,134.9375,34.90832687154385,234.96667312845614,4
amostra_08,64,9,False,10,adaptativa,N_success,91.375,13.373612733312427,169.37638726668757,4
amostra_08,64,9,False,10,adaptativa,N_fail,43.5625,13.25541598179295,73.86958401820705,4
amostra_08,64,9,False,10,adaptativa,N_blocked,3.5625,0.6324774068537051,6.492522593146295,4
amostra_08,64,9,False,10,adaptativa,p2_bloqueio,56.625,19.318112303470762,93.93188769652923,4
amostra_08,64,9,False,10,adaptativa,fracao_porta1,0.4083333333333333,0.3088082458188249,0.5078584208478417,4
amostra_08,64,9,False,10,adaptativa,fracao_fuga,0.0,0.0,0.0,4
amostra_08,64,9,False,10,adaptativa,fracao_fuga_p1,0.0,0.0,0.0,4
amostra_08,64,9,False,10,adaptativa,n_executadas,60.0,60.0,60.0,4
amostra_08,64,9,False,10,adaptativa,n_concluidas,60.0,60.0,60.0,4
amostra_08,64,9,False,10,adaptativa,denominador_falha,60.0,60.0,60.0,4
amostra_08,64,9,False,10,adaptativa,numerador_falha,16.875,12.511207701286938,21.23879229871306,4
amostra_08,64,9,False,10,adaptativa,bateria_media,0.7454491649077777,0.6003567115540441,0.8905416182615112,4
amostra_08,64,9,False,10,adaptativa,confianca_media_final,0.9192310155904977,0.880965529844254,0.9574965013367414,4
amostra_08,64,9,False,10,centralizada,taxa_falha_efetiva,0.2875,0.24735277215379803,0.3276472278462019,4
amostra_08,64,9,False,10,centralizada,N_req,99.0,24.65323061576811,173.3467693842319,4
amostra_08,64,9,False,10,centralizada,N_success,62.125,3.6574725757548805,120.59252742424512,4
amostra_08,64,9,False,10,centralizada,N_fail,36.875,14.051669317684812,59.69833068231519,4
amostra_08,64,9,False,10,centralizada,N_blocked,16.75,7.235869320124438,26.264130679875564,4
amostra_08,64,9,False,10,centralizada,p2_bloqueio,62.6875,27.226399437863755,98.14860056213624,4
amostra_08,64,9,False,10,centralizada,fracao_porta1,0.46145833333333336,0.3236144979395288,0.5993021687271379,4
amostra_08,64,9,False,10,centralizada,fracao_fuga,0.0,0.0,0.0,4
amostra_08,64,9,False,10,centralizada,fracao_fuga_p1,0.0,0.0,0.0,4
amostra_08,64,9,False,10,centralizada,n_executadas,60.0,60.0,60.0,4
amostra_08,64,9,False,10,centralizada,n_concluidas,60.0,60.0,60.0,4
amostra_08,64,9,False,10,centralizada,denominador_falha,60.0,60.0,60.0,4
amostra_08,64,9,False,10,centralizada,numerador_falha,17.25,14.841166329227882,19.65883367077212,4
amostra_08,64,9,False,10,centralizada,bateria_media,0.7527966538128134,0.6261555817513927,0.879437725874234,4
amostra_08,64,9,False,10,centralizada,confianca_media_final,0.6226559518982007,0.4671137117980251,0.7781981919983763,4
amostra_08,64,9,False,01,adaptativa,taxa_falha_efetiva,0.26249999999999996,0.19532083856985416,0.32967916143014575,4
amostra_08,64,9,False,01,adaptativa,N_req,128.0625,40.8983134247634,215.2266865752366,4
amostra_08,64,9,False,01,adaptativa,N_success,97.5,22.939266325021464,172.06073367497854,4
amostra_08,64,9,False,01,adaptativa,N_fail,30.5625,10.687133907376285,50.437866092623715,4
amostra_08,64,9,False,01,adaptativa,N_blocked,0.1875,-0.4092086822406952,0.7842086822406952,4
amostra_08,64,9,False,01,adaptativa,p2_bloqueio,39.375,16.551669317684812,62.19833068231519,4
amostra_08,64,9,False,01,adaptativa,fracao_porta1,0.3791666666666667,0.27964157915215826,0.47869175418117516,4
amostra_08,64,9,False,01,adaptativa,fracao_fuga,0.1073981413699774,0.05162528345613081,0.163170999283824,4
amostra_08,64,9,False,01,adaptativa,fracao_fuga_p1,0.23298556812371235,0.14823286986238068,0.317738266385044,4
amostra_08,64,9,False,01,adaptativa,n_executadas,60.0,60.0,60.0,4
amostra_08,64,9,False,01,adaptativa,n_concluidas,60.0,60.0,60.0,4
amostra_08,64,9,False,01,adaptativa,denominador_falha,60.0,60.0,60.0,4
amostra_08,64,9,False,01,adaptativa,numerador_falha,15.75,11.71925031419125,19.78074968580875,4
amostra_08,64,9,False,01,adaptativa,bateria_media,0.7465586775567579,0.5893700809828799,0.9037472741306358,4
amostra_08,64,9,False,01,adaptativa,confianca_media_final,0.9558233839481589,0.9203261425330687,0.9913206253632492,4
amostra_08,64,9,False,01,centralizada,taxa_falha_efetiva,0.2989583333333333,0.2620931685652703,0.33582349810139633,4
amostra_08,64,9,False,01,centralizada,N_req,0.0,0.0,0.0,4
amostra_08,64,9,False,01,centralizada,N_success,0.0,0.0,0.0,4
amostra_08,64,9,False,01,centralizada,N_fail,0.0,0.0,0.0,4
amostra_08,64,9,False,01,centralizada,N_blocked,131.0,71.54433496706099,190.455665032939,4
amostra_08,64,9,False,01,centralizada,p2_bloqueio,139.5625,75.44754739047082,203.67745260952918,4
amostra_08,64,9,False,01,centralizada,fracao_porta1,0.5208333333333334,0.44562726715865847,0.5960393995080082,4
amostra_08,64,9,False,01,centralizada,fracao_fuga,0.20674904648825088,0.1584597062955501,0.2550383866809517,4
amostra_08,64,9,False,01,centralizada,fracao_fuga_p1,0.33368957719178904,0.2764724127111651,0.39090674167241296,4
amostra_08,64,9,False,01,centralizada,n_executadas,60.0,60.0,60.0,4
amostra_08,64,9,False,01,centralizada,n_concluidas,60.0,60.0,60.0,4
amostra_08,64,9,False,01,centralizada,denominador_falha,60.0,60.0,60.0,4
amostra_08,64,9,False,01,centralizada,numerador_falha,17.9375,15.725590113916219,20.14940988608378,4
amostra_08,64,9,False,01,centralizada,bateria_media,0.6974526692852303,0.6163354755122412,0.7785698630582194,4
amostra_08,64,9,False,01,centralizada,confianca_media_final,0.25,0.25,0.25,4
amostra_08,64,9,False,11,adaptativa,taxa_falha_efetiva,0.278125,0.25309693468330097,0.30315306531669906,4
amostra_08,64,9,False,11,adaptativa,N_req,146.875,45.46156801748606,248.28843198251394,4
amostra_08,64,9,False,11,adaptativa,N_success,103.875,21.84176190109946,185.90823809890054,4
amostra_08,64,9,False,11,adaptativa,N_fail,43.0,16.562620228830855,69.43737977116915,4
amostra_08,64,9,False,11,adaptativa,N_blocked,2.25,-0.023649461343943745,4.523649461343943,4
amostra_08,64,9,False,11,adaptativa,p2_bloqueio,54.1875,21.227383903172772,87.14761609682722,4
amostra_08,64,9,False,11,adaptativa,fracao_porta1,0.38645833333333335,0.290627251372994,0.4822894152936727,4
amostra_08,64,9,False,11,adaptativa,fracao_fuga,0.12336999377689564,0.07167573743358387,0.17506425012020743,4
amostra_08,64,9,False,11,adaptativa,fracao_fuga_p1,0.25112992516448673,0.18189527501048403,0.32036457531848944,4
amostra_08,64,9,False,11,adaptativa,n_executadas,60.0,60.0,60.0,4
amostra_08,64,9,False,11,adaptativa,n_concluidas,60.0,60.0,60.0,4
amostra_08,64,9,False,11,adaptativa,denominador_falha,60.0,60.0,60.0,4
amostra_08,64,9,False,11,adaptativa,numerador_falha,16.6875,15.185816080998055,18.189183919001945,4
amostra_08,64,9,False,11,adaptativa,bateria_media,0.7370573447598116,0.5861701714528904,0.8879445180667327,4
amostra_08,64,9,False,11,adaptativa,confianca_media_final,0.9561338842833601,0.9161082738592,0.9961594947075202,4
amostra_08,64,9,False,11,centralizada,taxa_falha_efetiva,0.265625,0.17962521134221698,0.351624788657783,4
amostra_08,64,9,False,11,centralizada,N_req,108.0,39.42108189419541,176.57891810580458,4
amostra_08,64,9,False,11,centralizada,N_success,69.4375,18.68191381255715,120.19308618744284,4
amostra_08,64,9,False,11,centralizada,N_fail,38.5625,17.556809930800775,59.568190069199225,4
amostra_08,64,9,False,11,centralizada,N_blocked,17.5625,13.335326021813096,21.789673978186904,4
amostra_08,64,9,False,11,centralizada,p2_bloqueio,66.0,37.24219062478725,94.75780937521276,4
amostra_08,64,9,False,11,centralizada,fracao_porta1,0.44479166666666664,0.3343287411776469,0.5552545921556864,4
amostra_08,64,9,False,11,centralizada,fracao_fuga,0.1306822608668326,0.04495203762387115,0.21641248410979405,4
amostra_08,64,9,False,11,centralizada,fracao_fuga_p1,0.2398039912069025,0.13656238625674563,0.3430455961570593,4
amostra_08,64,9,False,11,centralizada,n_executadas,60.0,60.0,60.0,4
amostra_08,64,9,False,11,centralizada,n_concluidas,60.0,60.0,60.0,4
amostra_08,64,9,False,11,centralizada,denominador_falha,60.0,60.0,60.0,4
amostra_08,64,9,False,11,centralizada,numerador_falha,15.9375,10.777512680533018,21.097487319466982,4
