kind,celula,cenario,metrica,incompletas,estatuto,media,ic95_inf,ic95_sup,N_instancias,sinal,evidencia
GOV,20,adaptativa,fracao_porta1,0,COMPLETO,0.5385416666666667,0.46503525293893105,0.6120480803944024,4,positivo,positivo
GOV,20,centralizada,atraso_relativo,0,COMPLETO,2.33957696128286,1.2674296940427499,3.4117242285229703,4,positivo,positivo
GOV,20,centralizada,taxa_omissao,0,COMPLETO,0.25625,0.22891341194886727,0.2835865880511327,4,positivo,positivo
GOV,20,centralizada,divida_latente_sobre_plano,0,COMPLETO,0.04754689229168001,0.038472799337696824,0.05662098524566319,4,positivo,positivo
GOV,20,centralizada,taxa_falha_efetiva,0,COMPLETO,0.303125,0.26508611552946804,0.3411638844705319,4,positivo,positivo
GOV,20,centralizada,fracao_porta1,0,COMPLETO,0.5385416666666667,0.46503525293893105,0.6120480803944024,4,positivo,positivo
GOV,21,adaptativa,atraso_relativo,0,COMPLETO,2.924145319518603,1.774927648631181,4.073362990406025,4,positivo,positivo
GOV,21,adaptativa,taxa_omissao,0,COMPLETO,0.1708333333333333,0.14786600544536582,0.1938006612213008,4,positivo,positivo
GOV,21,adaptativa,divida_latente_sobre_plano,0,COMPLETO,0.04953070781969057,0.03805750474989989,0.061003910889481254,4,positivo,positivo
GOV,21,adaptativa,taxa_falha_efetiva,0,COMPLETO,0.3208333333333333,0.2879045958321474,0.3537620708345192,4,positivo,positivo
GOV,21,adaptativa,fracao_porta1,0,COMPLETO,0.5489583333333333,0.5079534512566343,0.5899632154100324,4,positivo,positivo
GOV,21,centralizada,atraso_relativo,0,COMPLETO,2.924145319518603,1.774927648631181,4.073362990406025,4,positivo,positivo
GOV,21,centralizada,taxa_omissao,0,COMPLETO,0.1708333333333333,0.14786600544536582,0.1938006612213008,4,positivo,positivo
GOV,21,centralizada,divida_latente_sobre_plano,0,COMPLETO,0.04953070781969057,0.03805750474989989,0.061003910889481254,4,positivo,positivo
GOV,21,centralizada,taxa_falha_efetiva,0,COMPLETO,0.3208333333333333,0.2879045958321474,0.3537620708345192,4,positivo,positivo
GOV,21,centralizada,fracao_porta1,0,COMPLETO,0.5489583333333333,0.5079534512566343,0.5899632154100324,4,positivo,positivo
GOV,22,adaptativa,atraso_relativo,0,COMPLETO,2.382257220203108,1.3710470137455442,3.3934674266606715,4,positivo,positivo
GOV,22,adaptativa,taxa_omissao,0,COMPLETO,0.15729166666666666,0.13002216236831296,0.18456117096502037,4,positivo,positivo
GOV,22,adaptativa,divida_latente_sobre_plano,0,COMPLETO,0.03914602985597002,0.028476555628281663,0.04981550408365838,4,positivo,positivo
GOV,22,adaptativa,taxa_falha_efetiva,0,COMPLETO,0.3104166666666666,0.2662713089166144,0.35456202441671886,4,positivo,positivo
GOV,22,adaptativa,fracao_porta1,0,COMPLETO,0.5614583333333334,0.5033109635196868,0.6196057031469799,4,positivo,positivo
GOV,22,centralizada,atraso_relativo,0,COMPLETO,2.382257220203108,1.3710470137455442,3.3934674266606715,4,positivo,positivo
GOV,22,centralizada,taxa_omissao,0,COMPLETO,0.15729166666666666,0.13002216236831296,0.18456117096502037,4,positivo,positivo
GOV,22,centralizada,divida_latente_sobre_plano,0,COMPLETO,0.03914602985597002,0.028476555628281663,0.04981550408365838,4,positivo,positivo
GOV,22,centralizada,taxa_falha_efetiva,0,COMPLETO,0.3104166666666666,0.2662713089166144,0.35456202441671886,4,positivo,positivo
GOV,22,centralizada,fracao_porta1,0,COMPLETO,0.5614583333333334,0.5033109635196868,0.6196057031469799,4,positivo,positivo
GOV,23,adaptativa,atraso_relativo,0,COMPLETO,2.3414974567884617,1.3945698871854695,3.2884250263914536,4,positivo,positivo
GOV,23,adaptativa,taxa_omissao,0,COMPLETO,0.16458333333333333,0.1297096141310406,0.19945705253562607,4,positivo,positivo
GOV,23,adaptativa,divida_latente_sobre_plano,0,COMPLETO,0.03548665783606822,0.02587306950597533,0.04510024616616111,4,positivo,positivo
GOV,23,adaptativa,taxa_falha_efetiva,0,COMPLETO,0.3125,0.2838547093178424,0.3411452906821576,4,positivo,positivo
GOV,23,adaptativa,fracao_porta1,0,COMPLETO,0.5583333333333333,0.49337192015206643,0.6232947465146003,4,positivo,positivo
GOV,23,centralizada,atraso_relativo,0,COMPLETO,2.3414974567884617,1.3945698871854695,3.2884250263914536,4,positivo,positivo
GOV,23,centralizada,taxa_omissao,0,COMPLETO,0.16458333333333333,0.1297096141310406,0.19945705253562607,4,positivo,positivo
GOV,23,centralizada,divida_latente_sobre_plano,0,COMPLETO,0.03548665783606822,0.02587306950597533,0.04510024616616111,4,positivo,positivo
GOV,23,centralizada,taxa_falha_efetiva,0,COMPLETO,0.3125,0.2838547093178424,0.3411452906821576,4,positivo,positivo
GOV,23,centralizada,fracao_porta1,0,COMPLETO,0.5583333333333333,0.49337192015206643,0.6232947465146003,4,positivo,positivo
GOV,24,adaptativa,atraso_relativo,0,COMPLETO,2.7584669905974084,1.4014431647954104,4.115490816399406,4,positivo,positivo
GOV,24,adaptativa,taxa_omissao,0,COMPLETO,0.08020833333333334,0.06041034275005297,0.10000632391661371,4,positivo,positivo
GOV,24,adaptativa,divida_latente_sobre_plano,0,COMPLETO,0.03899899083274864,0.022075416986508264,0.05592256467898901,4,positivo,positivo
GOV,24,adaptativa,taxa_falha_efetiva,0,COMPLETO,0.31770833333333337,0.27197348126998194,0.3634431853966848,4,positivo,positivo
GOV,24,adaptativa,fracao_porta1,0,COMPLETO,0.5510416666666667,0.48828881637798593,0.6137945169553474,4,positivo,positivo
GOV,24,centralizada,atraso_relativo,0,COMPLETO,2.7584669905974084,1.4014431647954104,4.115490816399406,4,positivo,positivo
GOV,24,centralizada,taxa_omissao,0,COMPLETO,0.08020833333333334,0.06041034275005297,0.10000632391661371,4,positivo,positivo
GOV,24,centralizada,divida_latente_sobre_plano,0,COMPLETO,0.03899899083274864,0.022075416986508264,0.05592256467898901,4,positivo,positivo
GOV,24,centralizada,taxa_falha_efetiva,0,COMPLETO,0.31770833333333337,0.27197348126998194,0.3634431853966848,4,positivo,positivo
GOV,24,centralizada,fracao_porta1,0,COMPLETO,0.5510416666666667,0.48828881637798593,0.6137945169553474,4,positivo,positivo
GOV,25,adaptativa,atraso_relativo,0,COMPLETO,2.3228752249692146,1.28895207335041,3.356798376588019,4,positivo,positivo
GOV,25,adaptativa,taxa_omissao,0,COMPLETO,0.07604166666666666,0.06609652196265334,0.08598681137067998,4,positivo,positivo
GOV,25,adaptativa,divida_latente_sobre_plano,0,COMPLETO,0.030917129326783498,0.023953142303339156,0.03788111635022784,4,positivo,positivo
GOV,25,adaptativa,taxa_falha_efetiva,0,COMPLETO,0.31145833333333334,0.259428618727585,0.3634880479390817,4,positivo,positivo
GOV,25,adaptativa,fracao_porta1,0,COMPLETO,0.5427083333333333,0.4923967195132174,0.5930199471534493,4,positivo,positivo
GOV,25,centralizada,atraso_relativo,0,COMPLETO,2.3228752249692146,1.28895207335041,3.356798376588019,4,positivo,positivo
GOV,25,centralizada,taxa_omissao,0,COMPLETO,0.07604166666666666,0.06609652196265334,0.08598681137067998,4,positivo,positivo
GOV,25,centralizada,divida_latente_sobre_plano,0,COMPLETO,0.030917129326783498,0.023953142303339156,0.03788111635022784,4,positivo,positivo
GOV,25,centralizada,taxa_falha_efetiva,0,COMPLETO,0.31145833333333334,0.259428618727585,0.3634880479390817,4,positivo,positivo
GOV,25,centralizada,fracao_porta1,0,COMPLETO,0.5427083333333333,0.4923967195132174,0.5930199471534493,4,positivo,positivo
GOV,26,adaptativa,atraso_relativo,0,COMPLETO,2.3750493249677187,1.267855803525667,3.48224284640977,4,positivo,positivo
GOV,26,adaptativa,taxa_omissao,0,COMPLETO,0.07395833333333332,0.027587139701434844,0.1203295269652318,4,positivo,positivo
GOV,26,adaptativa,divida_latente_sobre_plano,0,COMPLETO,0.024719574047413373,0.012908578240502563,0.03653056985432418,4,positivo,positivo
GOV,26,adaptativa,taxa_falha_efetiva,0,COMPLETO,0.3145833333333333,0.24686108172836124,0.3823055849383054,4,positivo,positivo
GOV,26,adaptativa,fracao_porta1,0,COMPLETO,0.5416666666666667,0.4960521169214544,0.5872812164118791,4,positivo,positivo
GOV,26,centralizada,atraso_relativo,0,COMPLETO,2.3750493249677187,1.267855803525667,3.48224284640977,4,positivo,positivo
GOV,26,centralizada,taxa_omissao,0,COMPLETO,0.07395833333333332,0.027587139701434844,0.1203295269652318,4,positivo,positivo
GOV,26,centralizada,divida_latente_sobre_plano,0,COMPLETO,0.024719574047413373,0.012908578240502563,0.03653056985432418,4,positivo,positivo
GOV,26,centralizada,taxa_falha_efetiva,0,COMPLETO,0.3145833333333333,0.24686108172836124,0.3823055849383054,4,positivo,positivo
GOV,26,centralizada,fracao_porta1,0,COMPLETO,0.5416666666666667,0.4960521169214544,0.5872812164118791,4,positivo,positivo
GOV,27,adaptativa,atraso_relativo,0,COMPLETO,2.773667493631065,1.9235097298537087,3.6238252574084213,4,positivo,positivo
GOV,27,adaptativa,taxa_omissao,0,COMPLETO,0.23645833333333333,0.16726455940522567,0.305652107261441,4,positivo,positivo
GOV,27,adaptativa,divida_latente_sobre_plano,0,COMPLETO,0.07419067475722486,0.06443659343331917,0.08394475608113056,4,positivo,positivo
GOV,27,adaptativa,taxa_falha_efetiva,0,COMPLETO,0.2677083333333333,0.18136845520754313,0.3540482114591235,4,positivo,positivo
GOV,27,adaptativa,fracao_porta1,0,COMPLETO,0.396875,0.2961244356743659,0.49762556432563404,4,positivo,positivo
GOV,27,centralizada,atraso_relativo,0,COMPLETO,2.773667493631065,1.9235097298537087,3.6238252574084213,4,positivo,positivo
GOV,27,centralizada,taxa_omissao,0,COMPLETO,0.23645833333333333,0.16726455940522567,0.305652107261441,4,positivo,positivo
GOV,27,centralizada,divida_latente_sobre_plano,0,COMPLETO,0.07419067475722486,0.06443659343331917,0.08394475608113056,4,positivo,positivo
GOV,27,centralizada,taxa_falha_efetiva,0,COMPLETO,0.2677083333333333,0.18136845520754313,0.3540482114591235,4,positivo,positivo
GOV,27,centralizada,fracao_porta1,0,COMPLETO,0.396875,0.2961244356743659,0.49762556432563404,4,positivo,positivo
GOV,28,adaptativa,atraso_relativo,0,COMPLETO,2.09227523643579,1.2084623403486958,2.976088132522884,4,positivo,positivo
GOV,28,adaptativa,taxa_omissao,0,COMPLETO,0.23854166666666668,0.21949816440630324,0.25758516892703015,4,positivo,positivo
GOV,28,adaptativa,divida_latente_sobre_plano,0,COMPLETO,0.05488528924239214,0.04991571842500489,0.059854860059779386,4,positivo,positivo
GOV,28,adaptativa,taxa_falha_efetiva,0,COMPLETO,0.27291666666666664,0.2393270859515879,0.30650624738174537,4,positivo,positivo
GOV,28,adaptativa,fracao_porta1,0,COMPLETO,0.40729166666666666,0.2722398944331783,0.542343438900155,4,positivo,positivo
GOV,28,centralizada,atraso_relativo,0,COMPLETO,2.09227523643579,1.2084623403486958,2.976088132522884,4,positivo,positivo
GOV,28,centralizada,taxa_omissao,0,COMPLETO,0.23854166666666668,0.21949816440630324,0.25758516892703015,4,positivo,positivo
GOV,28,centralizada,divida_latente_sobre_plano,0,COMPLETO,0.05488528924239214,0.04991571842500489,0.059854860059779386,4,positivo,positivo
GOV,28,centralizada,taxa_falha_efetiva,0,COMPLETO,0.27291666666666664,0.2393270859515879,0.30650624738174537,4,positivo,positivo
GOV,28,centralizada,fracao_porta1,0,COMPLETO,0.40729166666666666,0.2722398944331783,0.542343438900155,4,positivo,positivo
GOV,29,adaptativa,atraso_relativo,0,COMPLETO,1.9875985408783396,1.0101903664512581,2.965006715305421,4,positivo,positivo
GOV,29,adaptativa,taxa_omissao,0,COMPLETO,0.23541666666666666,0.1747715157822285,0.29606181755110483,4,positivo,positivo
GOV,29,adaptativa,divida_latente_sobre_plano,0,COMPLETO,0.03930817048897633,0.03044380872505201,0.04817253225290065,4,positivo,positivo
GOV,29,adaptativa,taxa_falha_efetiva,0,COMPLETO,0.2739583333333333,0.19232912698348453,0.3555875396831821,4,positivo,positivo
GOV,29,adaptativa,fracao_porta1,0,COMPLETO,0.4041666666666667,0.31213799799320524,0.4961953353401281,4,positivo,positivo
GOV,29,centralizada,atraso_relativo,0,COMPLETO,1.9875985408783396,1.0101903664512581,2.965006715305421,4,positivo,positivo
GOV,29,centralizada,taxa_omissao,0,COMPLETO,0.23541666666666666,0.1747715157822285,0.29606181755110483,4,positivo,positivo
GOV,29,centralizada,divida_latente_sobre_plano,0,COMPLETO,0.03930817048897633,0.03044380872505201,0.04817253225290065,4,positivo,positivo
GOV,29,centralizada,taxa_falha_efetiva,0,COMPLETO,0.2739583333333333,0.19232912698348453,0.3555875396831821,4,positivo,positivo
GOV,29,centralizada,fracao_porta1,0,COMPLETO,0.4041666666666667,0.31213799799320524,0.4961953353401281,4,positivo,positivo
GOV,30,adaptativa,atraso_relativo,0,COMPLETO,2.781390434383771,1.6069428743344065,3.9558379944331357,4,positivo,positivo
GOV,30,adaptativa,taxa_omissao,0,COMPLETO,0.14791666666666667,0.13522099849309102,0.16061233484024232,4,positivo,positivo
GOV,30,adaptativa,divida_latente_sobre_plano,0,COMPLETO,0.04843071403733941,0.02800109838231615,0.06886032969236267,4,positivo,positivo
GOV,30,adaptativa,taxa_falha_efetiva,0,COMPLETO,0.26249999999999996,0.20394457346208497,0.3210554265379149,4,positivo,positivo
GOV,30,adaptativa,fracao_porta1,0,COMPLETO,0.4197916666666667,0.3140733283342593,0.525510004999074,4,positivo,positivo
GOV,30,centralizada,atraso_relativo,0,COMPLETO,2.781390434383771,1.6069428743344065,3.9558379944331357,4,positivo,positivo
GOV,30,centralizada,taxa_omissao,0,COMPLETO,0.14791666666666667,0.13522099849309102,0.16061233484024232,4,positivo,positivo
GOV,30,centralizada,divida_latente_sobre_plano,0,COMPLETO,0.04843071403733941,0.02800109838231615,0.06886032969236267,4,positivo,positivo
GOV,30,centralizada,taxa_falha_efetiva,0,COMPLETO,0.26249999999999996,0.20394457346208497,0.3210554265379149,4,positivo,positivo
GOV,30,centralizada,fracao_porta1,0,COMPLETO,0.4197916666666667,0.3140733283342593,0.525510004999074,4,positivo,positivo
GOV,31,adaptativa,atraso_relativo,0,COMPLETO,2.051556790081911,0.9603097845786361,3.142803795585186,4,positivo,positivo
GOV,31,adaptativa,taxa_omissao,0,COMPLETO,0.15625,0.1294547841307046,0.1830452158692954,4,positivo,positivo
GOV,31,adaptativa,divida_latente_sobre_plano,0,COMPLETO,0.038628356539031856,0.020803432917145388,0.05645328016091833,4,positivo,positivo
GOV,31,adaptativa,taxa_falha_efetiva,0,COMPLETO,0.2635416666666667,0.19894782917643014,0.3281355041569032,4,positivo,positivo
GOV,31,adaptativa,fracao_porta1,0,COMPLETO,0.40208333333333335,0.30577561915800133,0.49839104750866536,4,positivo,positivo
GOV,31,centralizada,atraso_relativo,0,COMPLETO,2.051556790081911,0.9603097845786361,3.142803795585186,4,positivo,positivo
GOV,31,centralizada,taxa_omissao,0,COMPLETO,0.15625,0.1294547841307046,0.1830452158692954,4,positivo,positivo
GOV,31,centralizada,divida_latente_sobre_plano,0,COMPLETO,0.038628356539031856,0.020803432917145388,0.05645328016091833,4,positivo,positivo
GOV,31,centralizada,taxa_falha_efetiva,0,COMPLETO,0.2635416666666667,0.19894782917643014,0.3281355041569032,4,positivo,positivo
GOV,31,centralizada,fracao_porta1,0,COMPLETO,0.40208333333333335,0.30577561915800133,0.49839104750866536,4,positivo,positivo
GOV,32,adaptativa,atraso_relativo,0,COMPLETO,1.9477640023082714,0.974737684934603,2.92079031968194,4,positivo,positivo
GOV,32,adaptativa,taxa_omissao,0,COMPLETO,0.15,0.11058948112311844,0.18941051887688154,4,positivo,positivo
GOV,32,adaptativa,divida_latente_sobre_plano,0,COMPLETO,0.030010085399057605,0.027821608958525083,0.03219856183959013,4,positivo,positivo
GOV,32,adaptativa,taxa_falha_efetiva,0,COMPLETO,0.26875,0.21753634923021548,0.3199636507697845,4,positivo,positivo
GOV,32,adaptativa,fracao_porta1,0,COMPLETO,0.4125,0.31460779875788397,0.5103922012421159,4,positivo,positivo
GOV,32,centralizada,atraso_relativo,0,COMPLETO,1.9477640023082714,0.974737684934603,2.92079031968194,4,positivo,positivo
GOV,32,centralizada,taxa_omissao,0,COMPLETO,0.15,0.11058948112311844,0.18941051887688154,4,positivo,positivo
GOV,32,centralizada,divida_latente_sobre_plano,0,COMPLETO,0.030010085399057605,0.027821608958525083,0.03219856183959013,4,positivo,positivo
GOV,32,centralizada,taxa_falha_efetiva,0,COMPLETO,0.26875,0.21753634923021548,0.3199636507697845,4,positivo,positivo
GOV,32,centralizada,fracao_porta1,0,COMPLETO,0.4125,0.31460779875788397,0.5103922012421159,4,positivo,positivo
GOV,33,adaptativa,atraso_relativo,0,COMPLETO,2.1258130362493333,1.2379338348645461,3.01369223763412,4,positivo,positivo
GOV,33,adaptativa,taxa_omissao,0,COMPLETO,0.071875,0.057173717254452854,0.08657628274554713,4,positivo,positivo
GOV,33,adaptativa,divida_latente_sobre_plano,0,COMPLETO,0.034202150120256694,0.024815704728279573,0.04358859551223382,4,positivo,positivo
GOV,33,adaptativa,taxa_falha_efetiva,0,COMPLETO,0.26458333333333334,0.22535915365105771,0.30380751301560893,4,positivo,positivo
GOV,33,adaptativa,fracao_porta1,0,COMPLETO,0.43124999999999997,0.3652813730619954,0.49721862693800456,4,positivo,positivo
GOV,33,centralizada,atraso_relativo,0,COMPLETO,2.1258130362493333,1.2379338348645461,3.01369223763412,4,positivo,positivo
GOV,33,centralizada,taxa_omissao,0,COMPLETO,0.071875,0.057173717254452854,0.08657628274554713,4,positivo,positivo
GOV,33,centralizada,divida_latente_sobre_plano,0,COMPLETO,0.034202150120256694,0.024815704728279573,0.04358859551223382,4,positivo,positivo
GOV,33,centralizada,taxa_falha_efetiva,0,COMPLETO,0.26458333333333334,0.22535915365105771,0.30380751301560893,4,positivo,positivo
GOV,33,centralizada,fracao_porta1,0,COMPLETO,0.43124999999999997,0.3652813730619954,0.49721862693800456,4,positivo,positivo
GOV,34,adaptativa,atraso_relativo,0,COMPLETO,1.9644144662060095,1.0425068493152825,2.8863220830967364,4,positivo,positivo
GOV,34,adaptativa,taxa_omissao,0,COMPLETO,0.06354166666666666,0.04528380464655929,0.08179952868677404,4,positivo,positivo
GOV,34,adaptativa,divida_latente_sobre_plano,0,COMPLETO,0.02643308096435148,0.017532874199669708,0.03533328772903325,4,positivo,positivo
GOV,34,adaptativa,taxa_falha_efetiva,0,COMPLETO,0.2625,0.18556040379214186,0.33943959620785813,4,positivo,positivo
GOV,34,adaptativa,fracao_porta1,0,COMPLETO,0.42812500000000003,0.3526515120253149,0.5035984879746851,4,positivo,positivo
GOV,34,centralizada,atraso_relativo,0,COMPLETO,1.9644144662060095,1.0425068493152825,2.8863220830967364,4,positivo,positivo
GOV,34,centralizada,taxa_omissao,0,COMPLETO,0.06354166666666666,0.04528380464655929,0.08179952868677404,4,positivo,positivo
GOV,34,centralizada,divida_latente_sobre_plano,0,COMPLETO,0.02643308096435148,0.017532874199669708,0.03533328772903325,4,positivo,positivo
GOV,34,centralizada,taxa_falha_efetiva,0,COMPLETO,0.2625,0.18556040379214186,0.33943959620785813,4,positivo,positivo
GOV,34,centralizada,fracao_porta1,0,COMPLETO,0.42812500000000003,0.3526515120253149,0.5035984879746851,4,positivo,positivo
GOV,35,adaptativa,atraso_relativo,0,COMPLETO,1.9721274360239902,1.0235105105946838,2.9207443614532966,4,positivo,positivo
GOV,35,adaptativa,taxa_omissao,0,COMPLETO,0.06145833333333334,0.044883092159977794,0.07803357450668888,4,positivo,positivo
GOV,35,adaptativa,divida_latente_sobre_plano,0,COMPLETO,0.022205999191504767,0.015463247104830264,0.028948751278179273,4,positivo,positivo
GOV,35,adaptativa,taxa_falha_efetiva,0,COMPLETO,0.2635416666666667,0.2194378184300253,0.30764551490330805,4,positivo,positivo
GOV,35,adaptativa,fracao_porta1,0,COMPLETO,0.42291666666666666,0.3401953077097641,0.5056380256235693,4,positivo,positivo
GOV,35,centralizada,atraso_relativo,0,COMPLETO,1.9721274360239902,1.0235105105946838,2.9207443614532966,4,positivo,positivo
GOV,35,centralizada,taxa_omissao,0,COMPLETO,0.06145833333333334,0.044883092159977794,0.07803357450668888,4,positivo,positivo
GOV,35,centralizada,divida_latente_sobre_plano,0,COMPLETO,0.022205999191504767,0.015463247104830264,0.028948751278179273,4,positivo,positivo
GOV,35,centralizada,taxa_falha_efetiva,0,COMPLETO,0.2635416666666667,0.2194378184300253,0.30764551490330805,4,positivo,positivo
GOV,35,centralizada,fracao_porta1,0,COMPLETO,0.42291666666666666,0.3401953077097641,0.5056380256235693,4,positivo,positivo
GOV,36,adaptativa,atraso_relativo,0,COMPLETO,2.7603930635946217,1.6595006649615285,3.861285462227715,4,positivo,positivo
GOV,36,adaptativa,taxa_omissao,0,COMPLETO,0.215625,0.14172098275666323,0.2895290172433368,4,positivo,positivo
GOV,36,adaptativa,divida_latente_sobre_plano,0,COMPLETO,0.07424753789253916,0.05110199333029715,0.09739308245478116,4,positivo,positivo
GOV,36,adaptativa,taxa_falha_efetiva,0,COMPLETO,0.25520833333333337,0.167688548573871,0.34272811809279574,4,positivo,positivo
GOV,36,adaptativa,fracao_porta1,0,COMPLETO,0.3979166666666667,0.2866442360921191,0.5091890972412143,4,positivo,positivo
GOV,36,centralizada,atraso_relativo,0,COMPLETO,2.7603930635946217,1.6595006649615285,3.861285462227715,4,positivo,positivo
GOV,36,centralizada,taxa_omissao,0,COMPLETO,0.215625,0.14172098275666323,0.2895290172433368,4,positivo,positivo
GOV,36,centralizada,divida_latente_sobre_plano,0,COMPLETO,0.07424753789253916,0.05110199333029715,0.09739308245478116,4,positivo,positivo
GOV,36,centralizada,taxa_falha_efetiva,0,COMPLETO,0.25520833333333337,0.167688548573871,0.34272811809279574,4,positivo,positivo
GOV,36,centralizada,fracao_porta1,0,COMPLETO,0.3979166666666667,0.2866442360921191,0.5091890972412143,4,positivo,positivo
GOV,37,adaptativa,atraso_relativo,0,COMPLETO,2.0578562708454853,1.2408442328435028,2.874868308847468,4,positivo,positivo
GOV,37,adaptativa,taxa_omissao,0,COMPLETO,0.253125,0.2248012154670618,0.2814487845329382,4,positivo,positivo
GOV,37,adaptativa,divida_latente_sobre_plano,0,COMPLETO,0.05586830363047332,0.04947295382323825,0.06226365343770839,4,positivo,positivo
GOV,37,adaptativa,taxa_falha_efetiva,0,COMPLETO,0.2875,0.2559344270599053,0.31906557294009463,4,positivo,positivo
GOV,37,adaptativa,fracao_porta1,0,COMPLETO,0.415625,0.305162074510961,0.526087925489039,4,positivo,positivo
GOV,37,centralizada,atraso_relativo,0,COMPLETO,2.0578562708454853,1.2408442328435028,2.874868308847468,4,positivo,positivo
GOV,37,centralizada,taxa_omissao,0,COMPLETO,0.253125,0.2248012154670618,0.2814487845329382,4,positivo,positivo
GOV,37,centralizada,divida_latente_sobre_plano,0,COMPLETO,0.05586830363047332,0.04947295382323825,0.06226365343770839,4,positivo,positivo
GOV,37,centralizada,taxa_falha_efetiva,0,COMPLETO,0.2875,0.2559344270599053,0.31906557294009463,4,positivo,positivo
GOV,37,centralizada,fracao_porta1,0,COMPLETO,0.415625,0.305162074510961,0.526087925489039,4,positivo,positivo
GOV,38,adaptativa,atraso_relativo,0,COMPLETO,2.0198483607783313,0.9832943390799835,3.056402382476679,4,positivo,positivo
GOV,38,adaptativa,taxa_omissao,0,COMPLETO,0.24166666666666667,0.18066017106997584,0.3026731622633575,4,positivo,positivo
GOV,38,adaptativa,divida_latente_sobre_plano,0,COMPLETO,0.03792427291870769,0.031638482270669004,0.04421006356674637,4,positivo,positivo
GOV,38,adaptativa,taxa_falha_efetiva,0,COMPLETO,0.278125,0.2056221338832933,0.3506278661167067,4,positivo,positivo
GOV,38,adaptativa,fracao_porta1,0,COMPLETO,0.4,0.2997414826124485,0.5002585173875516,4,positivo,positivo
GOV,38,centralizada,atraso_relativo,0,COMPLETO,2.0198483607783313,0.9832943390799835,3.056402382476679,4,positivo,positivo
GOV,38,centralizada,taxa_omissao,0,COMPLETO,0.24166666666666667,0.18066017106997584,0.3026731622633575,4,positivo,positivo
GOV,38,centralizada,divida_latente_sobre_plano,0,COMPLETO,0.03792427291870769,0.031638482270669004,0.04421006356674637,4,positivo,positivo
GOV,38,centralizada,taxa_falha_efetiva,0,COMPLETO,0.278125,0.2056221338832933,0.3506278661167067,4,positivo,positivo
GOV,38,centralizada,fracao_porta1,0,COMPLETO,0.4,0.2997414826124485,0.5002585173875516,4,positivo,positivo
GOV,39,adaptativa,atraso_relativo,0,COMPLETO,2.632912544308341,1.6321331433278363,3.633691945288846,4,positivo,positivo
GOV,39,adaptativa,taxa_omissao,0,COMPLETO,0.15520833333333334,0.13468357063237021,0.17573309603429646,4,positivo,positivo
GOV,39,adaptativa,divida_latente_sobre_plano,0,COMPLETO,0.04979245337928115,0.04020132776254062,0.059383578996021674,4,positivo,positivo
GOV,39,adaptativa,taxa_falha_efetiva,0,COMPLETO,0.26875,0.19827110777839507,0.3392288922216049,4,positivo,positivo
GOV,39,adaptativa,fracao_porta1,0,COMPLETO,0.4197916666666667,0.3147686225487713,0.524814710784562,4,positivo,positivo
GOV,39,centralizada,atraso_relativo,0,COMPLETO,2.632912544308341,1.6321331433278363,3.633691945288846,4,positivo,positivo
GOV,39,centralizada,taxa_omissao,0,COMPLETO,0.15520833333333334,0.13468357063237021,0.17573309603429646,4,positivo,positivo
GOV,39,centralizada,divida_latente_sobre_plano,0,COMPLETO,0.04979245337928115,0.04020132776254062,0.059383578996021674,4,positivo,positivo
GOV,39,centralizada,taxa_falha_efetiva,0,COMPLETO,0.26875,0.19827110777839507,0.3392288922216049,4,positivo,positivo
GOV,39,centralizada,fracao_porta1,0,COMPLETO,0.4197916666666667,0.3147686225487713,0.524814710784562,4,positivo,positivo
GOV,40,adaptativa,atraso_relativo,0,COMPLETO,2.0133381817003433,1.0327196625105817,2.993956700890105,4,positivo,positivo
GOV,40,adaptativa,taxa_omissao,0,COMPLETO,0.146875,0.13432442994226387,0.15942557005773614,4,positivo,positivo
GOV,40,adaptativa,divida_latente_sobre_plano,0,COMPLETO,0.03477418036284635,0.015853742425443997,0.05369461830024871,4,positivo,positivo
GOV,40,adaptativa,taxa_falha_efetiva,0,COMPLETO,0.26145833333333335,0.21802403209928198,0.30489263456738475,4,positivo,positivo
GOV,40,adaptativa,fracao_porta1,0,COMPLETO,0.4041666666666667,0.31071601159691103,0.4976173217364223,4,positivo,positivo
GOV,40,centralizada,atraso_relativo,0,COMPLETO,2.0133381817003433,1.0327196625105817,2.993956700890105,4,positivo,positivo
GOV,40,centralizada,taxa_omissao,0,COMPLETO,0.146875,0.13432442994226387,0.15942557005773614,4,positivo,positivo
GOV,40,centralizada,divida_latente_sobre_plano,0,COMPLETO,0.03477418036284635,0.015853742425443997,0.05369461830024871,4,positivo,positivo
GOV,40,centralizada,taxa_falha_efetiva,0,COMPLETO,0.26145833333333335,0.21802403209928198,0.30489263456738475,4,positivo,positivo
GOV,40,centralizada,fracao_porta1,0,COMPLETO,0.4041666666666667,0.31071601159691103,0.4976173217364223,4,positivo,positivo
GOV,41,adaptativa,atraso_relativo,0,COMPLETO,1.9604305948161111,1.0430807827474218,2.8777804068848005,4,positivo,positivo
GOV,41,adaptativa,taxa_omissao,0,COMPLETO,0.14895833333333336,0.11209316856526391,0.1858234981014028,4,positivo,positivo
GOV,41,adaptativa,divida_latente_sobre_plano,0,COMPLETO,0.029468980837841576,0.02627535962027057,0.03266260205541258,4,positivo,positivo
GOV,41,adaptativa,taxa_falha_efetiva,0,COMPLETO,0.275,0.22627894011404986,0.3237210598859502,4,positivo,positivo
