perfil_adaptativa,perfil_centralizada,metrica,estimando,pares_previstos,pares_retidos,pares_indefinidos,estatuto,media,ic95_inf,ic95_sup,N_instancias,sinal,evidencia
8,70,divida_latente_sobre_plano,observado,16,16,0,COMPLETO,0.0008010663271675875,-0.00919956913101689,0.010801701785352065,4,positivo,inclui_zero
8,70,divida_latente_sobre_plano,pares_completos,16,16,0,COMPLETO,0.0008010663271675875,-0.00919956913101689,0.010801701785352065,4,positivo,inclui_zero
8,70,taxa_falha_efetiva,observado,16,16,0,COMPLETO,0.046875,-0.03439440644372771,0.1281444064437277,4,positivo,inclui_zero
8,70,taxa_falha_efetiva,pares_completos,16,16,0,COMPLETO,0.046875,-0.03439440644372771,0.1281444064437277,4,positivo,inclui_zero
8,70,fracao_porta1,observado,16,16,0,COMPLETO,0.12083333333333332,0.07092378026389481,0.17074288640277183,4,positivo,positivo
8,70,fracao_porta1,pares_completos,16,16,0,COMPLETO,0.12083333333333332,0.07092378026389481,0.17074288640277183,4,positivo,positivo
8,71,atraso_relativo,observado,16,16,0,COMPLETO,0.3913600448442789,0.15274854672234597,0.6299715429662118,4,positivo,positivo
8,71,atraso_relativo,pares_completos,16,16,0,COMPLETO,0.3913600448442789,0.15274854672234597,0.6299715429662118,4,positivo,positivo
8,71,taxa_omissao,observado,16,16,0,COMPLETO,0.015625000000000003,-0.032907728837490144,0.06415772883749016,4,positivo,inclui_zero
8,71,taxa_omissao,pares_completos,16,16,0,COMPLETO,0.015625000000000003,-0.032907728837490144,0.06415772883749016,4,positivo,inclui_zero
8,71,divida_latente_sobre_plano,observado,16,16,0,COMPLETO,0.002638515573987207,-0.0054573942309871495,0.010734425378961562,4,positivo,inclui_zero
8,71,divida_latente_sobre_plano,pares_completos,16,16,0,COMPLETO,0.002638515573987207,-0.0054573942309871495,0.010734425378961562,4,positivo,inclui_zero
8,71,taxa_falha_efetiva,observado,16,16,0,COMPLETO,0.051041666666666666,-0.03747694968669578,0.1395602830200291,4,positivo,inclui_zero
8,71,taxa_falha_efetiva,pares_completos,16,16,0,COMPLETO,0.051041666666666666,-0.03747694968669578,0.1395602830200291,4,positivo,inclui_zero
8,71,fracao_porta1,observado,16,16,0,COMPLETO,0.1125,0.04867635282646936,0.17632364717353066,4,positivo,positivo
8,71,fracao_porta1,pares_completos,16,16,0,COMPLETO,0.1125,0.04867635282646936,0.17632364717353066,4,positivo,positivo
8,72,atraso_relativo,observado,16,16,0,COMPLETO,-0.43601546803567603,-0.8491023018432259,-0.022928634228126188,4,negativo,negativo
8,72,atraso_relativo,pares_completos,16,16,0,COMPLETO,-0.43601546803567603,-0.8491023018432259,-0.022928634228126188,4,negativo,negativo
8,72,taxa_omissao,observado,16,16,0,COMPLETO,-0.175,-0.22664103217754494,-0.12335896782245503,4,negativo,negativo
8,72,taxa_omissao,pares_completos,16,16,0,COMPLETO,-0.175,-0.22664103217754494,-0.12335896782245503,4,negativo,negativo
8,72,divida_latente_sobre_plano,observado,16,16,0,COMPLETO,-0.049264636443838564,-0.06327632699047805,-0.03525294589719907,4,negativo,negativo
8,72,divida_latente_sobre_plano,pares_completos,16,16,0,COMPLETO,-0.049264636443838564,-0.06327632699047805,-0.03525294589719907,4,negativo,negativo
8,72,taxa_falha_efetiva,observado,16,16,0,COMPLETO,0.026041666666666664,0.002836329023968926,0.049247004309364406,4,positivo,positivo
8,72,taxa_falha_efetiva,pares_completos,16,16,0,COMPLETO,0.026041666666666664,0.002836329023968926,0.049247004309364406,4,positivo,positivo
8,72,fracao_porta1,observado,16,16,0,COMPLETO,0.16041666666666668,0.051540334731511386,0.269292998601822,4,positivo,positivo
8,72,fracao_porta1,pares_completos,16,16,0,COMPLETO,0.16041666666666668,0.051540334731511386,0.269292998601822,4,positivo,positivo
8,73,atraso_relativo,observado,16,16,0,COMPLETO,0.39212883507076873,0.11948078234040516,0.6647768878011323,4,positivo,positivo
8,73,atraso_relativo,pares_completos,16,16,0,COMPLETO,0.39212883507076873,0.11948078234040516,0.6647768878011323,4,positivo,positivo
8,73,taxa_omissao,observado,16,16,0,COMPLETO,-0.16041666666666668,-0.20252343446127374,-0.11830989887205962,4,negativo,negativo
8,73,taxa_omissao,pares_completos,16,16,0,COMPLETO,-0.16041666666666668,-0.20252343446127374,-0.11830989887205962,4,negativo,negativo
8,73,divida_latente_sobre_plano,observado,16,16,0,COMPLETO,-0.02383083757674965,-0.03141944088500166,-0.016242234268497635,4,negativo,negativo
8,73,divida_latente_sobre_plano,pares_completos,16,16,0,COMPLETO,-0.02383083757674965,-0.03141944088500166,-0.016242234268497635,4,negativo,negativo
8,73,taxa_falha_efetiva,observado,16,16,0,COMPLETO,0.03958333333333333,-0.02638529360467126,0.10555196027133792,4,positivo,inclui_zero
8,73,taxa_falha_efetiva,pares_completos,16,16,0,COMPLETO,0.03958333333333333,-0.02638529360467126,0.10555196027133792,4,positivo,inclui_zero
8,73,fracao_porta1,observado,16,16,0,COMPLETO,0.15208333333333335,0.09143818244889519,0.21272848421777152,4,positivo,positivo
8,73,fracao_porta1,pares_completos,16,16,0,COMPLETO,0.15208333333333335,0.09143818244889519,0.21272848421777152,4,positivo,positivo
8,74,atraso_relativo,observado,16,16,0,COMPLETO,0.46430614134797066,0.21985645616789587,0.7087558265280455,4,positivo,positivo
8,74,atraso_relativo,pares_completos,16,16,0,COMPLETO,0.46430614134797066,0.21985645616789587,0.7087558265280455,4,positivo,positivo
8,74,taxa_omissao,observado,16,16,0,COMPLETO,-0.16249999999999998,-0.18609668627389445,-0.1389033137261055,4,negativo,negativo
8,74,taxa_omissao,pares_completos,16,16,0,COMPLETO,-0.16249999999999998,-0.18609668627389445,-0.1389033137261055,4,negativo,negativo
8,74,divida_latente_sobre_plano,observado,16,16,0,COMPLETO,-0.02482744598010964,-0.03745849849453353,-0.012196393465685743,4,negativo,negativo
8,74,divida_latente_sobre_plano,pares_completos,16,16,0,COMPLETO,-0.02482744598010964,-0.03745849849453353,-0.012196393465685743,4,negativo,negativo
8,74,taxa_falha_efetiva,observado,16,16,0,COMPLETO,0.040624999999999994,-0.011964943026647197,0.09321494302664718,4,positivo,inclui_zero
8,74,taxa_falha_efetiva,pares_completos,16,16,0,COMPLETO,0.040624999999999994,-0.011964943026647197,0.09321494302664718,4,positivo,inclui_zero
8,74,fracao_porta1,observado,16,16,0,COMPLETO,0.13541666666666669,0.047708734535432284,0.22312459879790109,4,positivo,positivo
8,74,fracao_porta1,pares_completos,16,16,0,COMPLETO,0.13541666666666669,0.047708734535432284,0.22312459879790109,4,positivo,positivo
8,75,atraso_relativo,observado,16,16,0,COMPLETO,0.06744698578643255,-0.3838374249292893,0.5187313965021544,4,positivo,inclui_zero
8,75,atraso_relativo,pares_completos,16,16,0,COMPLETO,0.06744698578643255,-0.3838374249292893,0.5187313965021544,4,positivo,inclui_zero
8,75,taxa_omissao,observado,16,16,0,COMPLETO,-0.07395833333333333,-0.13235715240564136,-0.015559514261025316,4,negativo,negativo
8,75,taxa_omissao,pares_completos,16,16,0,COMPLETO,-0.07395833333333333,-0.13235715240564136,-0.015559514261025316,4,negativo,negativo
8,75,divida_latente_sobre_plano,observado,16,16,0,COMPLETO,-0.028207722794034794,-0.04811310911003281,-0.008302336478036777,4,negativo,negativo
8,75,divida_latente_sobre_plano,pares_completos,16,16,0,COMPLETO,-0.028207722794034794,-0.04811310911003281,-0.008302336478036777,4,negativo,negativo
8,75,taxa_falha_efetiva,observado,16,16,0,COMPLETO,0.05104166666666667,-0.02306035231728957,0.12514368565062292,4,positivo,inclui_zero
8,75,taxa_falha_efetiva,pares_completos,16,16,0,COMPLETO,0.05104166666666667,-0.02306035231728957,0.12514368565062292,4,positivo,inclui_zero
8,75,fracao_porta1,observado,16,16,0,COMPLETO,0.146875,0.044108504725195674,0.24964149527480434,4,positivo,positivo
8,75,fracao_porta1,pares_completos,16,16,0,COMPLETO,0.146875,0.044108504725195674,0.24964149527480434,4,positivo,positivo
8,76,atraso_relativo,observado,16,16,0,COMPLETO,0.459914598944078,0.09903817969500295,0.820791018193153,4,positivo,positivo
8,76,atraso_relativo,pares_completos,16,16,0,COMPLETO,0.459914598944078,0.09903817969500295,0.820791018193153,4,positivo,positivo
8,76,taxa_omissao,observado,16,16,0,COMPLETO,-0.07916666666666666,-0.12347767362066953,-0.0348556597126638,4,negativo,negativo
8,76,taxa_omissao,pares_completos,16,16,0,COMPLETO,-0.07916666666666666,-0.12347767362066953,-0.0348556597126638,4,negativo,negativo
8,76,divida_latente_sobre_plano,observado,16,16,0,COMPLETO,-0.010261298713927235,-0.016699448648409696,-0.0038231487794447737,4,negativo,negativo
8,76,divida_latente_sobre_plano,pares_completos,16,16,0,COMPLETO,-0.010261298713927235,-0.016699448648409696,-0.0038231487794447737,4,negativo,negativo
8,76,taxa_falha_efetiva,observado,16,16,0,COMPLETO,0.04479166666666666,-0.028714747061068996,0.11829808039440232,4,positivo,inclui_zero
8,76,taxa_falha_efetiva,pares_completos,16,16,0,COMPLETO,0.04479166666666666,-0.028714747061068996,0.11829808039440232,4,positivo,inclui_zero
8,76,fracao_porta1,observado,16,16,0,COMPLETO,0.13645833333333332,0.04294889809942423,0.2299677685672424,4,positivo,positivo
8,76,fracao_porta1,pares_completos,16,16,0,COMPLETO,0.13645833333333332,0.04294889809942423,0.2299677685672424,4,positivo,positivo
8,77,atraso_relativo,observado,16,16,0,COMPLETO,0.4572312178748947,0.2310137402790794,0.68344869547071,4,positivo,positivo
8,77,atraso_relativo,pares_completos,16,16,0,COMPLETO,0.4572312178748947,0.2310137402790794,0.68344869547071,4,positivo,positivo
8,77,taxa_omissao,observado,16,16,0,COMPLETO,-0.08333333333333333,-0.10814088276287145,-0.05852578390379521,4,negativo,negativo
8,77,taxa_omissao,pares_completos,16,16,0,COMPLETO,-0.08333333333333333,-0.10814088276287145,-0.05852578390379521,4,negativo,negativo
8,77,divida_latente_sobre_plano,observado,16,16,0,COMPLETO,-0.007134378912579686,-0.017064257095008972,0.002795499269849599,4,negativo,inclui_zero
8,77,divida_latente_sobre_plano,pares_completos,16,16,0,COMPLETO,-0.007134378912579686,-0.017064257095008972,0.002795499269849599,4,negativo,inclui_zero
8,77,taxa_falha_efetiva,observado,16,16,0,COMPLETO,0.04270833333333333,-0.0033457885891594666,0.08876245525582613,4,positivo,inclui_zero
8,77,taxa_falha_efetiva,pares_completos,16,16,0,COMPLETO,0.04270833333333333,-0.0033457885891594666,0.08876245525582613,4,positivo,inclui_zero
8,77,fracao_porta1,observado,16,16,0,COMPLETO,0.14375,0.0922510342049023,0.19524896579509768,4,positivo,positivo
8,77,fracao_porta1,pares_completos,16,16,0,COMPLETO,0.14375,0.0922510342049023,0.19524896579509768,4,positivo,positivo
8,78,atraso_relativo,observado,16,16,0,COMPLETO,0.14150738098443033,-0.48922638250515743,0.772241144474018,4,positivo,inclui_zero
8,78,atraso_relativo,pares_completos,16,16,0,COMPLETO,0.14150738098443033,-0.48922638250515743,0.772241144474018,4,positivo,inclui_zero
8,78,taxa_omissao,observado,16,16,0,COMPLETO,0.014583333333333337,-0.03458677807190069,0.06375344473856737,4,positivo,inclui_zero
8,78,taxa_omissao,pares_completos,16,16,0,COMPLETO,0.014583333333333337,-0.03458677807190069,0.06375344473856737,4,positivo,inclui_zero
8,78,divida_latente_sobre_plano,observado,16,16,0,COMPLETO,0.0005244628826082183,-0.012919662685425022,0.01396858845064146,4,positivo,inclui_zero
8,78,divida_latente_sobre_plano,pares_completos,16,16,0,COMPLETO,0.0005244628826082183,-0.012919662685425022,0.01396858845064146,4,positivo,inclui_zero
8,78,taxa_falha_efetiva,observado,16,16,0,COMPLETO,0.04375,-0.03328475962853297,0.12078475962853297,4,positivo,inclui_zero
8,78,taxa_falha_efetiva,pares_completos,16,16,0,COMPLETO,0.04375,-0.03328475962853297,0.12078475962853297,4,positivo,inclui_zero
8,78,fracao_porta1,observado,16,16,0,COMPLETO,0.13333333333333333,0.029909495315958767,0.2367571713507079,4,positivo,positivo
8,78,fracao_porta1,pares_completos,16,16,0,COMPLETO,0.13333333333333333,0.029909495315958767,0.2367571713507079,4,positivo,positivo
8,79,atraso_relativo,observado,16,16,0,COMPLETO,0.38459708699142003,0.20894813563350628,0.5602460383493337,4,positivo,positivo
8,79,atraso_relativo,pares_completos,16,16,0,COMPLETO,0.38459708699142003,0.20894813563350628,0.5602460383493337,4,positivo,positivo
8,79,taxa_omissao,observado,16,16,0,COMPLETO,0.011458333333333336,-0.046689036480313244,0.06960570314697992,4,positivo,inclui_zero
8,79,taxa_omissao,pares_completos,16,16,0,COMPLETO,0.011458333333333336,-0.046689036480313244,0.06960570314697992,4,positivo,inclui_zero
8,79,divida_latente_sobre_plano,observado,16,16,0,COMPLETO,0.002744751761457191,-0.004619919521366092,0.010109423044280474,4,positivo,inclui_zero
8,79,divida_latente_sobre_plano,pares_completos,16,16,0,COMPLETO,0.002744751761457191,-0.004619919521366092,0.010109423044280474,4,positivo,inclui_zero
8,79,taxa_falha_efetiva,observado,16,16,0,COMPLETO,0.04895833333333334,-0.027862142821343444,0.12577880948801012,4,positivo,inclui_zero
8,79,taxa_falha_efetiva,pares_completos,16,16,0,COMPLETO,0.04895833333333334,-0.027862142821343444,0.12577880948801012,4,positivo,inclui_zero
8,79,fracao_porta1,observado,16,16,0,COMPLETO,0.11354166666666667,0.06352214015562004,0.16356119317771328,4,positivo,positivo
8,79,fracao_porta1,pares_completos,16,16,0,COMPLETO,0.11354166666666667,0.06352214015562004,0.16356119317771328,4,positivo,positivo
8,80,atraso_relativo,observado,16,16,0,COMPLETO,0.39121995321138875,0.1599951709218328,0.6224447355009447,4,positivo,positivo
8,80,atraso_relativo,pares_completos,16,16,0,COMPLETO,0.39121995321138875,0.1599951709218328,0.6224447355009447,4,positivo,positivo
8,80,taxa_omissao,observado,16,16,0,COMPLETO,0.01979166666666667,-0.03279827635998055,0.07238160969331388,4,positivo,inclui_zero
8,80,taxa_omissao,pares_completos,16,16,0,COMPLETO,0.01979166666666667,-0.03279827635998055,0.07238160969331388,4,positivo,inclui_zero
8,80,divida_latente_sobre_plano,observado,16,16,0,COMPLETO,0.004094691067057736,-0.004273331473420406,0.01246271360753588,4,positivo,inclui_zero
8,80,divida_latente_sobre_plano,pares_completos,16,16,0,COMPLETO,0.004094691067057736,-0.004273331473420406,0.01246271360753588,4,positivo,inclui_zero
8,80,taxa_falha_efetiva,observado,16,16,0,COMPLETO,0.051041666666666666,-0.034273876102544884,0.1363572094358782,4,positivo,inclui_zero
8,80,taxa_falha_efetiva,pares_completos,16,16,0,COMPLETO,0.051041666666666666,-0.034273876102544884,0.1363572094358782,4,positivo,inclui_zero
8,80,fracao_porta1,observado,16,16,0,COMPLETO,0.109375,0.03933929366676718,0.1794107063332328,4,positivo,positivo
8,80,fracao_porta1,pares_completos,16,16,0,COMPLETO,0.109375,0.03933929366676718,0.1794107063332328,4,positivo,positivo
9,0,atraso_relativo,observado,16,16,0,COMPLETO,0.0,0.0,0.0,4,zero,inclui_zero
9,0,atraso_relativo,pares_completos,16,16,0,COMPLETO,0.0,0.0,0.0,4,zero,inclui_zero
9,0,taxa_omissao,observado,16,16,0,COMPLETO,0.0,0.0,0.0,4,zero,inclui_zero
9,0,taxa_omissao,pares_completos,16,16,0,COMPLETO,0.0,0.0,0.0,4,zero,inclui_zero
9,0,divida_latente_sobre_plano,observado,16,16,0,COMPLETO,0.0,0.0,0.0,4,zero,inclui_zero
9,0,divida_latente_sobre_plano,pares_completos,16,16,0,COMPLETO,0.0,0.0,0.0,4,zero,inclui_zero
9,0,taxa_falha_efetiva,observado,16,16,0,COMPLETO,0.0,0.0,0.0,4,zero,inclui_zero
9,0,taxa_falha_efetiva,pares_completos,16,16,0,COMPLETO,0.0,0.0,0.0,4,zero,inclui_zero
9,0,fracao_porta1,observado,16,16,0,COMPLETO,0.0,0.0,0.0,4,zero,inclui_zero
9,0,fracao_porta1,pares_completos,16,16,0,COMPLETO,0.0,0.0,0.0,4,zero,inclui_zero
9,1,atraso_relativo,observado,16,16,0,COMPLETO,0.5430826796139253,-0.11902670931448944,1.20519206854234,4,positivo,inclui_zero
9,1,atraso_relativo,pares_completos,16,16,0,COMPLETO,0.5430826796139253,-0.11902670931448944,1.20519206854234,4,positivo,inclui_zero
9,1,taxa_omissao,observado,16,16,0,COMPLETO,0.004166666666666664,-0.026931242302285732,0.03526457563561906,4,positivo,inclui_zero
9,1,taxa_omissao,pares_completos,16,16,0,COMPLETO,0.004166666666666664,-0.026931242302285732,0.03526457563561906,4,positivo,inclui_zero
9,1,divida_latente_sobre_plano,observado,16,16,0,COMPLETO,0.03306423014429394,0.003821063836482924,0.06230739645210495,4,positivo,positivo
9,1,divida_latente_sobre_plano,pares_completos,16,16,0,COMPLETO,0.03306423014429394,0.003821063836482924,0.06230739645210495,4,positivo,positivo
9,1,taxa_falha_efetiva,observado,16,16,0,COMPLETO,-0.0020833333333333363,-0.027184473448805608,0.023017806782138935,4,negativo,inclui_zero
9,1,taxa_falha_efetiva,pares_completos,16,16,0,COMPLETO,-0.0020833333333333363,-0.027184473448805608,0.023017806782138935,4,negativo,inclui_zero
9,1,fracao_porta1,observado,16,16,0,COMPLETO,-0.019791666666666673,-0.056257197248048854,0.01667386391471551,4,negativo,inclui_zero
9,1,fracao_porta1,pares_completos,16,16,0,COMPLETO,-0.019791666666666673,-0.056257197248048854,0.01667386391471551,4,negativo,inclui_zero
9,2,atraso_relativo,observado,16,16,0,COMPLETO,0.6694494143322215,-0.14873762402425028,1.4876364526886934,4,positivo,inclui_zero
9,2,atraso_relativo,pares_completos,16,16,0,COMPLETO,0.6694494143322215,-0.14873762402425028,1.4876364526886934,4,positivo,inclui_zero
9,2,taxa_omissao,observado,16,16,0,COMPLETO,0.012499999999999997,-0.009820230677979557,0.034820230677979555,4,positivo,inclui_zero
9,2,taxa_omissao,pares_completos,16,16,0,COMPLETO,0.012499999999999997,-0.009820230677979557,0.034820230677979555,4,positivo,inclui_zero
9,2,divida_latente_sobre_plano,observado,16,16,0,COMPLETO,0.04374275157179412,0.022494270344821318,0.06499123279876692,4,positivo,positivo
9,2,divida_latente_sobre_plano,pares_completos,16,16,0,COMPLETO,0.04374275157179412,0.022494270344821318,0.06499123279876692,4,positivo,positivo
9,2,taxa_falha_efetiva,observado,16,16,0,COMPLETO,0.004166666666666664,-0.021795332761138493,0.030128666094471825,4,positivo,inclui_zero
9,2,taxa_falha_efetiva,pares_completos,16,16,0,COMPLETO,0.004166666666666664,-0.021795332761138493,0.030128666094471825,4,positivo,inclui_zero
9,2,fracao_porta1,observado,16,16,0,COMPLETO,0.0,-0.048419378595921214,0.048419378595921214,4,zero,inclui_zero
9,2,fracao_porta1,pares_completos,16,16,0,COMPLETO,0.0,-0.048419378595921214,0.048419378595921214,4,zero,inclui_zero
9,3,atraso_relativo,observado,16,16,0,COMPLETO,0.08488105609647871,-0.21814751850729114,0.3879096307002486,4,positivo,inclui_zero
9,3,atraso_relativo,pares_completos,16,16,0,COMPLETO,0.08488105609647871,-0.21814751850729114,0.3879096307002486,4,positivo,inclui_zero
9,3,taxa_omissao,observado,16,16,0,COMPLETO,0.09791666666666667,0.0505683072565246,0.14526502607680875,4,positivo,positivo
9,3,taxa_omissao,pares_completos,16,16,0,COMPLETO,0.09791666666666667,0.0505683072565246,0.14526502607680875,4,positivo,positivo
9,3,divida_latente_sobre_plano,observado,16,16,0,COMPLETO,0.04175893604378356,0.020918013632180137,0.06259985845538697,4,positivo,positivo
9,3,divida_latente_sobre_plano,pares_completos,16,16,0,COMPLETO,0.04175893604378356,0.020918013632180137,0.06259985845538697,4,positivo,positivo
9,3,taxa_falha_efetiva,observado,16,16,0,COMPLETO,-0.013541666666666667,-0.07015689341242685,0.04307356007909352,4,negativo,inclui_zero
9,3,taxa_falha_efetiva,pares_completos,16,16,0,COMPLETO,-0.013541666666666667,-0.07015689341242685,0.04307356007909352,4,negativo,inclui_zero
9,3,fracao_porta1,observado,16,16,0,COMPLETO,-0.010416666666666661,-0.05807348770654697,0.03724015437321365,4,negativo,inclui_zero
9,3,fracao_porta1,pares_completos,16,16,0,COMPLETO,-0.010416666666666661,-0.05807348770654697,0.03724015437321365,4,negativo,inclui_zero
9,4,atraso_relativo,observado,16,16,0,COMPLETO,0.6267691554119741,-0.030473294155398345,1.2840116049793466,4,positivo,inclui_zero
9,4,atraso_relativo,pares_completos,16,16,0,COMPLETO,0.6267691554119741,-0.030473294155398345,1.2840116049793466,4,positivo,inclui_zero
9,4,taxa_omissao,observado,16,16,0,COMPLETO,0.11145833333333333,0.05458488300482741,0.16833178366183923,4,positivo,positivo
9,4,taxa_omissao,pares_completos,16,16,0,COMPLETO,0.11145833333333333,0.05458488300482741,0.16833178366183923,4,positivo,positivo
9,4,divida_latente_sobre_plano,observado,16,16,0,COMPLETO,0.052143614007504106,0.027504586006990364,0.07678264200801785,4,positivo,positivo
9,4,divida_latente_sobre_plano,pares_completos,16,16,0,COMPLETO,0.052143614007504106,0.027504586006990364,0.07678264200801785,4,positivo,positivo
9,4,taxa_falha_efetiva,observado,16,16,0,COMPLETO,-0.0031250000000000028,-0.03144878453293819,0.025198784532938185,4,negativo,inclui_zero
9,4,taxa_falha_efetiva,pares_completos,16,16,0,COMPLETO,-0.0031250000000000028,-0.03144878453293819,0.025198784532938185,4,negativo,inclui_zero
9,4,fracao_porta1,observado,16,16,0,COMPLETO,-0.02291666666666666,-0.06804680038312783,0.022213467049794496,4,negativo,inclui_zero
9,4,fracao_porta1,pares_completos,16,16,0,COMPLETO,-0.02291666666666666,-0.06804680038312783,0.022213467049794496,4,negativo,inclui_zero
9,5,atraso_relativo,observado,16,16,0,COMPLETO,0.6675289188266204,-0.02126139029802354,1.3563192279512641,4,positivo,inclui_zero
9,5,atraso_relativo,pares_completos,16,16,0,COMPLETO,0.6675289188266204,-0.02126139029802354,1.3563192279512641,4,positivo,inclui_zero
9,5,taxa_omissao,observado,16,16,0,COMPLETO,0.10416666666666666,0.05425711359722816,0.15407621973610516,4,positivo,positivo
9,5,taxa_omissao,pares_completos,16,16,0,COMPLETO,0.10416666666666666,0.05425711359722816,0.15407621973610516,4,positivo,positivo
9,5,divida_latente_sobre_plano,observado,16,16,0,COMPLETO,0.05580298602740592,0.0371372418364445,0.07446873021836733,4,positivo,positivo
9,5,divida_latente_sobre_plano,pares_completos,16,16,0,COMPLETO,0.05580298602740592,0.0371372418364445,0.07446873021836733,4,positivo,positivo
9,5,taxa_falha_efetiva,observado,16,16,0,COMPLETO,-0.005208333333333334,-0.0340448071653312,0.02362814049866454,4,negativo,inclui_zero
9,5,taxa_falha_efetiva,pares_completos,16,16,0,COMPLETO,-0.005208333333333334,-0.0340448071653312,0.02362814049866454,4,negativo,inclui_zero
9,5,fracao_porta1,observado,16,16,0,COMPLETO,-0.019791666666666666,-0.06951739018673328,0.029934056853399955,4,negativo,inclui_zero
9,5,fracao_porta1,pares_completos,16,16,0,COMPLETO,-0.019791666666666666,-0.06951739018673328,0.029934056853399955,4,negativo,inclui_zero
9,6,atraso_relativo,observado,16,16,0,COMPLETO,0.2505593850176735,-0.07689823096037196,0.578017000995719,4,positivo,inclui_zero
9,6,atraso_relativo,pares_completos,16,16,0,COMPLETO,0.2505593850176735,-0.07689823096037196,0.578017000995719,4,positivo,inclui_zero
9,6,taxa_omissao,observado,16,16,0,COMPLETO,0.18854166666666666,0.14825780577258635,0.22882552756074698,4,positivo,positivo
9,6,taxa_omissao,pares_completos,16,16,0,COMPLETO,0.18854166666666666,0.14825780577258635,0.22882552756074698,4,positivo,positivo
9,6,divida_latente_sobre_plano,observado,16,16,0,COMPLETO,0.052290653030725484,0.041778709250409975,0.06280259681104099,4,positivo,positivo
9,6,divida_latente_sobre_plano,pares_completos,16,16,0,COMPLETO,0.052290653030725484,0.041778709250409975,0.06280259681104099,4,positivo,positivo
9,6,taxa_falha_efetiva,observado,16,16,0,COMPLETO,-0.010416666666666664,-0.03609491987617765,0.015261586542844322,4,negativo,inclui_zero
9,6,taxa_falha_efetiva,pares_completos,16,16,0,COMPLETO,-0.010416666666666664,-0.03609491987617765,0.015261586542844322,4,negativo,inclui_zero
9,6,fracao_porta1,observado,16,16,0,COMPLETO,-0.012499999999999994,-0.07278164021162235,0.04778164021162236,4,negativo,inclui_zero
9,6,fracao_porta1,pares_completos,16,16,0,COMPLETO,-0.012499999999999994,-0.07278164021162235,0.04778164021162236,4,negativo,inclui_zero
9,7,atraso_relativo,observado,16,16,0,COMPLETO,0.6861511506458673,-0.065306170459426,1.4376084717511606,4,positivo,inclui_zero
9,7,atraso_relativo,pares_completos,16,16,0,COMPLETO,0.6861511506458673,-0.065306170459426,1.4376084717511606,4,positivo,inclui_zero
9,7,taxa_omissao,observado,16,16,0,COMPLETO,0.19270833333333337,0.14239671951321742,0.24301994715344932,4,positivo,positivo
9,7,taxa_omissao,pares_completos,16,16,0,COMPLETO,0.19270833333333337,0.14239671951321742,0.24301994715344932,4,positivo,positivo
9,7,divida_latente_sobre_plano,observado,16,16,0,COMPLETO,0.060372514536690625,0.03541467218817837,0.08533035688520288,4,positivo,positivo
9,7,divida_latente_sobre_plano,pares_completos,16,16,0,COMPLETO,0.060372514536690625,0.03541467218817837,0.08533035688520288,4,positivo,positivo
9,7,taxa_falha_efetiva,observado,16,16,0,COMPLETO,-0.004166666666666669,-0.03797365794084523,0.029640324607511894,4,negativo,inclui_zero
9,7,taxa_falha_efetiva,pares_completos,16,16,0,COMPLETO,-0.004166666666666669,-0.03797365794084523,0.029640324607511894,4,negativo,inclui_zero
9,7,fracao_porta1,observado,16,16,0,COMPLETO,-0.004166666666666666,-0.040075438895584965,0.031742105562251634,4,negativo,inclui_zero
9,7,fracao_porta1,pares_completos,16,16,0,COMPLETO,-0.004166666666666666,-0.040075438895584965,0.031742105562251634,4,negativo,inclui_zero
9,8,atraso_relativo,observado,16,16,0,COMPLETO,0.633977050647363,-0.1815841594515697,1.4495382607462957,4,positivo,inclui_zero
9,8,atraso_relativo,pares_completos,16,16,0,COMPLETO,0.633977050647363,-0.1815841594515697,1.4495382607462957,4,positivo,inclui_zero
9,8,taxa_omissao,observado,16,16,0,COMPLETO,0.19479166666666667,0.1394856395493814,0.25009769378395197,4,positivo,positivo
9,8,taxa_omissao,pares_completos,16,16,0,COMPLETO,0.19479166666666667,0.1394856395493814,0.25009769378395197,4,positivo,positivo
9,8,divida_latente_sobre_plano,observado,16,16,0,COMPLETO,0.06657006981606076,0.04831090398029235,0.08482923565182916,4,positivo,positivo
9,8,divida_latente_sobre_plano,pares_completos,16,16,0,COMPLETO,0.06657006981606076,0.04831090398029235,0.08482923565182916,4,positivo,positivo
9,8,taxa_falha_efetiva,observado,16,16,0,COMPLETO,-0.007291666666666672,-0.06569048573897467,0.05110715240564133,4,negativo,inclui_zero
9,8,taxa_falha_efetiva,pares_completos,16,16,0,COMPLETO,-0.007291666666666672,-0.06569048573897467,0.05110715240564133,4,negativo,inclui_zero
9,8,fracao_porta1,observado,16,16,0,COMPLETO,-0.0031249999999999924,-0.0651733993425133,0.05892339934251331,4,negativo,inclui_zero
9,8,fracao_porta1,pares_completos,16,16,0,COMPLETO,-0.0031249999999999924,-0.0651733993425133,0.05892339934251331,4,negativo,inclui_zero
9,9,atraso_relativo,observado,16,16,0,COMPLETO,0.0,0.0,0.0,4,zero,inclui_zero
9,9,atraso_relativo,pares_completos,16,16,0,COMPLETO,0.0,0.0,0.0,4,zero,inclui_zero
9,9,taxa_omissao,observado,16,16,0,COMPLETO,0.0,0.0,0.0,4,zero,inclui_zero
9,9,taxa_omissao,pares_completos,16,16,0,COMPLETO,0.0,0.0,0.0,4,zero,inclui_zero
