tau_min,tau_inicial,empate_exato,valores_distintos_de_confianca,arquivo,semente,atraso_relativo,E_total,TW,TL,TU,TR,n_com_erro,S_UR_maximo,p2_ajuda,p2_bloqueio,p1_omissao,p3_analitica
0.25,0.25,True,1,j6019_1.sm,1,4.080645161290323,0.811475743967243,726.0,0.0,114.0,54.66629828100766,12,17.46712692720425,0,114,47,13
0.25,0.25,True,1,j6019_1.sm,2,5.161290322580645,0.8033852155872132,693.0,0.0,112.0,57.59989175114451,12,22.874974940946693,0,112,38,22
0.25,0.25,True,1,j6019_1.sm,3,2.8225806451612905,0.8248056486748618,688.0,0.0,73.0,73.1358974751753,15,30.54107463982116,0,73,37,23
0.25,0.25,True,1,j6019_1.sm,4,2.6129032258064515,0.8471862111050893,692.0,0.0,75.0,49.821604187040776,12,21.83375719331231,0,75,36,24
0.25,0.25,True,1,j6019_1.sm,5,3.370967741935484,0.7777174938248402,707.0,0.0,112.0,90.07046017822063,16,34.58990467123376,0,112,39,21
0.25,0.25,True,1,j6019_1.sm,6,3.903225806451613,0.7908602274328408,697.0,0.0,115.0,69.31881693239998,15,28.063700475737143,0,115,35,25
0.25,0.25,True,1,j6019_1.sm,7,4.064516129032258,0.8423000198831411,706.0,0.0,86.0,46.18115081838525,8,26.060530936603534,0,86,42,18
0.25,0.25,True,1,j6019_1.sm,8,3.967741935483871,0.714983328733335,745.0,0.0,233.0,63.982337294273,12,16.54841639012188,0,233,54,6
0.25,0.25,True,1,j6019_1.sm,9,3.193548387096774,0.7911456301245297,734.0,0.0,107.0,86.76850689861655,19,33.43988659676384,0,107,44,16
0.25,0.25,True,1,j6019_1.sm,10,4.145161290322581,0.820261778786033,753.0,0.0,107.0,57.999618505230366,13,16.5,0,107,43,17
0.25,0.25,True,1,j6019_1.sm,11,3.661290322580645,0.7906164491441247,730.0,0.0,101.0,92.33014420615146,17,21.7110323403817,0,101,39,21
0.25,0.25,True,1,j6021_1.sm,0,3.381578947368421,0.818698374342374,648.0,0.0,102.0,41.500289127251655,4,11.691719159637948,0,102,34,26
0.25,0.25,True,1,j6021_1.sm,1,4.7105263157894735,0.8444245363558305,666.0,0.0,62.0,60.70280448524939,13,14.30367668298512,0,62,33,27
0.25,0.25,True,1,j6021_1.sm,2,5.2368421052631575,0.8792473972416113,672.0,0.0,6.0,86.29000769090577,15,33.11962760722257,0,6,32,28
0.25,0.25,True,1,j6021_1.sm,3,3.776315789473684,0.845541288957873,642.0,0.0,69.0,48.27693701541536,8,19.044187545423217,0,69,32,28
0.25,0.25,True,1,j6021_1.sm,4,3.223684210526316,0.8540937416251239,671.0,0.0,38.0,76.62804912170083,12,27.503904566434336,0,38,36,24
0.25,0.25,True,1,j6021_1.sm,5,3.3684210526315788,0.7836652083713391,677.0,0.0,92.0,94.88931493715631,13,20.700046190490845,0,92,36,24
0.25,0.25,True,1,j6021_1.sm,6,3.4342105263157894,0.9185220910489432,671.0,0.0,0.0,59.52135222324892,14,17.0,0,0,31,29
0.25,0.25,True,1,j6021_1.sm,7,4.394736842105263,0.7905237602770586,688.0,0.0,128.0,54.309071746146245,11,20.62049694435003,0,128,41,19
0.25,0.25,True,1,j6021_1.sm,8,4.315789473684211,0.6685463393613156,697.0,0.0,217.0,128.56049126806548,19,27.280701369364664,0,217,52,8
0.25,0.25,True,1,j6021_1.sm,9,4.078947368421052,0.7831409164182589,648.0,0.0,84.0,95.43729310385947,16,34.68574468326533,0,84,35,25
0.25,0.25,True,1,j6021_1.sm,10,3.881578947368421,0.731882991894907,685.0,0.0,181.0,69.94195737009414,16,16.32845560890385,0,181,44,16
0.25,0.25,True,1,j6021_1.sm,11,4.065789473684211,0.8319786915207571,669.0,0.0,27.0,108.10713257228778,16,28.17563758621678,0,27,32,28
0.25,0.25,True,1,j6024_1.sm,0,2.4615384615384617,0.8250636437333642,527.0,0.0,85.0,26.738603988603987,12,8.0,0,85,20,40
0.25,0.25,True,1,j6024_1.sm,1,3.692307692307693,0.7852285159007537,525.0,0.0,92.0,51.59517881588954,12,34.85657482728555,0,92,18,42
0.25,0.25,True,1,j6024_1.sm,2,2.276923076923077,0.7829621358120704,558.0,0.0,109.0,45.67814173574976,11,19.455045847950508,0,109,22,38
0.25,0.25,True,1,j6024_1.sm,3,3.169230769230769,0.7531855514094012,532.0,0.0,119.0,55.33325215080542,14,20.83601457199436,0,119,25,35
0.25,0.25,True,1,j6024_1.sm,4,2.476923076923077,0.763393813700826,568.0,0.0,133.0,43.0458513102376,7,10.404495047185122,0,133,25,35
0.25,0.25,True,1,j6024_1.sm,5,2.3384615384615386,0.8068998293174487,553.0,0.0,72.0,60.33909651186698,12,22.42089326905011,0,72,27,33
0.25,0.25,True,1,j6024_1.sm,6,2.353846153846154,0.8169107987552239,545.0,0.0,74.0,48.14750353459559,9,13.327173597154871,0,74,20,40
0.25,0.25,True,1,j6024_1.sm,7,3.4153846153846152,0.7863261962851292,550.0,0.0,106.0,43.455267544672935,10,26.95526754467293,0,106,27,33
0.25,0.25,True,1,j6024_1.sm,8,3.230769230769231,0.6662840725347751,610.0,0.0,226.0,79.52541197532912,16,42.35516950447464,0,226,40,20
0.25,0.25,True,1,j6024_1.sm,9,2.4615384615384617,0.7416901198516644,538.0,0.0,141.0,46.3703205694559,10,19.50579978870908,0,141,20,40
0.25,0.25,True,1,j6024_1.sm,10,3.4153846153846152,0.7071121931338483,621.0,0.0,170.0,87.21990064658908,17,36.67125428195886,0,170,38,22
0.25,0.25,True,1,j6024_1.sm,11,2.261538461538461,0.826639379126554,531.0,0.0,49.0,62.35991341359351,14,16.55338808119125,0,49,19,41
0.25,0.25,True,1,j6027_1.sm,0,2.0416666666666665,0.7830665841813231,619.0,0.0,119.0,52.481949433647806,11,23.487787302658347,0,119,26,34
0.25,0.25,True,1,j6027_1.sm,1,3.114583333333333,0.8105340504686711,607.0,0.0,101.0,40.88895740902856,11,12.093319330631854,0,101,26,34
0.25,0.25,True,1,j6027_1.sm,2,2.2604166666666665,0.8086373914187999,619.0,0.0,92.0,54.485255281022376,11,15.37682543319966,0,92,23,37
0.25,0.25,True,1,j6027_1.sm,3,2.145833333333333,0.7845463332209597,606.0,0.0,117.0,49.42091937650557,12,20.219284938164265,0,117,25,35
0.25,0.25,True,1,j6027_1.sm,4,2.25,0.7959699577390406,601.0,0.0,120.0,34.0536225100074,10,15.175580619397495,0,120,23,37
0.25,0.25,True,1,j6027_1.sm,5,2.114583333333333,0.7893917819746477,600.0,0.0,96.0,64.0788527328117,12,30.597412210940576,0,96,25,35
0.25,0.25,True,1,j6027_1.sm,6,2.1354166666666665,0.8165854259114448,589.0,0.0,80.0,52.296243246783774,15,20.652626091136423,0,80,19,41
0.25,0.25,True,1,j6027_1.sm,7,2.5625,0.7723695385606748,669.0,0.0,132.0,65.16569737679464,12,38.6040339949265,0,132,38,22
0.25,0.25,True,1,j6027_1.sm,8,2.3125,0.7206296748538031,664.0,0.0,196.0,61.41639897733623,13,22.46371158949243,0,196,42,18
0.25,0.25,True,1,j6027_1.sm,9,3.3854166666666665,0.7974059857036618,628.0,0.0,94.0,65.55365680611058,14,21.469517122967066,0,94,27,33
0.25,0.25,True,1,j6027_1.sm,10,2.864583333333333,0.6947229571451109,683.0,0.0,214.0,86.12570928520175,12,33.72821495235288,0,214,38,22
0.25,0.25,True,1,j6027_1.sm,11,2.5416666666666665,0.8299094376910527,607.0,0.0,56.0,68.40510570499818,19,19.5,0,56,24,36
0.25,0.25,True,1,j602_1.sm,0,2.646153846153846,0.7943267274572686,661.0,0.0,98.0,73.15127623356848,11,31.83996520876631,0,98,39,21
0.25,0.25,True,1,j602_1.sm,1,3.9846153846153847,0.8051402740512005,689.0,0.0,80.0,86.75150344073471,18,42.995721090155385,0,80,39,21
0.25,0.25,True,1,j602_1.sm,2,5.123076923076923,0.8706081361737347,680.0,0.0,57.0,44.06322666424324,14,26.005247064134096,0,57,38,22
0.25,0.25,True,1,j602_1.sm,3,3.9384615384615382,0.7929854673133355,695.0,0.0,137.0,44.43472503309057,11,25.7260332467844,0,137,41,19
0.25,0.25,True,1,j602_1.sm,4,2.7384615384615385,0.7927855640443673,727.0,0.0,121.0,69.01972509594577,13,27.419350479107354,0,121,50,10
0.25,0.25,True,1,j602_1.sm,5,2.476923076923077,0.8163074912851692,650.0,0.0,65.0,81.268571511772,15,31.377799630123803,0,65,40,20
0.25,0.25,True,1,j602_1.sm,6,2.4923076923076923,0.8506615359008403,676.0,0.0,70.0,48.67563945291616,13,27.974648921415955,0,70,30,30
0.25,0.25,True,1,j602_1.sm,7,3.6,0.7721677828077773,665.0,0.0,119.0,77.21179205626663,13,37.78027693674525,0,119,41,19
0.25,0.25,True,1,j602_1.sm,8,2.8461538461538463,0.744192302013285,718.0,0.0,174.0,72.80439001797492,14,34.25947942294545,0,174,54,6
0.25,0.25,True,1,j602_1.sm,9,4.476923076923077,0.7900466271128774,678.0,0.0,108.0,72.17719705691647,13,47.66155054610628,0,108,34,26
0.25,0.25,True,1,j602_1.sm,10,3.3384615384615386,0.7463883893011245,762.0,0.0,211.0,47.91620250616879,10,14.73005698005698,0,211,54,6
0.25,0.25,True,1,j602_1.sm,11,2.5538461538461537,0.7807692569911322,663.0,0.0,114.0,72.16253305748464,13,25.992549332885456,0,114,37,23
0.25,0.25,True,1,j6032_1.sm,0,2.971014492753623,0.7792386924206031,717.0,0.0,152.0,51.128847520049696,11,20.115479148328525,0,152,40,20
0.25,0.25,True,1,j6032_1.sm,1,2.971014492753623,0.7689882978631827,714.0,0.0,152.0,62.49267275460392,13,27.33644642371605,0,152,38,22
0.25,0.25,True,1,j6032_1.sm,2,4.913043478260869,0.8031072874325407,705.0,0.0,106.0,66.8403720551702,12,24.003963550368105,0,106,35,25
0.25,0.25,True,1,j6032_1.sm,3,2.5217391304347827,0.7489788877460174,737.0,0.0,188.0,59.00637462283248,11,28.20184213125172,0,188,41,19
0.25,0.25,True,1,j6032_1.sm,4,3.1594202898550723,0.7637419479638451,710.0,0.0,142.0,77.63336882683673,13,28.742801614379403,0,142,34,26
0.25,0.25,True,1,j6032_1.sm,5,2.869565217391304,0.7746143492112745,678.0,0.0,133.0,64.27425833300302,15,19.39576137030637,0,133,31,29
0.25,0.25,True,1,j6032_1.sm,6,2.5217391304347827,0.7966566319163744,685.0,0.0,103.0,71.84346650352735,13,33.19275457032359,0,103,27,33
0.25,0.25,True,1,j6032_1.sm,7,2.6956521739130435,0.7871956394932375,736.0,0.0,129.0,69.9645286066434,11,49.78105080473503,0,129,44,16
0.25,0.25,True,1,j6032_1.sm,8,2.6956521739130435,0.7615044434643929,749.0,0.0,183.0,51.579290217263605,10,16.01349429266121,0,183,48,12
0.25,0.25,True,1,j6032_1.sm,9,2.652173913043478,0.747067427866667,693.0,0.0,165.0,69.62711122199177,12,25.47152450766877,0,165,34,26
0.25,0.25,True,1,j6032_1.sm,10,2.5072463768115942,0.7350353555134623,716.0,0.0,201.0,57.10280285066675,12,18.910891839391237,0,201,38,22
0.25,0.25,True,1,j6032_1.sm,11,2.855072463768116,0.8503485400475139,661.0,0.0,64.0,52.3283175897099,11,16.0,0,64,31,29
0.25,0.25,True,1,j6035_1.sm,0,2.5128205128205128,0.8393539351996586,676.0,0.0,93.0,36.381343496291166,8,15.913433435937533,0,93,35,25
0.25,0.25,True,1,j6035_1.sm,1,4.589743589743589,0.7665137625034664,761.0,0.0,131.0,100.80670123200628,18,36.63784953966748,0,131,46,14
0.25,0.25,True,1,j6035_1.sm,2,4.256410256410256,0.8399970113399519,763.0,0.0,87.0,58.33656513000293,14,14.21196114146934,0,87,42,18
0.25,0.25,True,1,j6035_1.sm,3,2.91025641025641,0.7822155684258383,737.0,0.0,148.0,57.19551457300713,10,14.774742437970566,0,148,42,18
0.25,0.25,True,1,j6035_1.sm,4,2.6923076923076925,0.782440705314857,761.0,0.0,126.0,85.59766117839028,19,32.984261918408166,0,126,45,15
0.25,0.25,True,1,j6035_1.sm,5,2.5384615384615383,0.7655641532386669,768.0,0.0,145.0,90.18176700284155,19,31.49326670263023,0,145,46,14
0.25,0.25,True,1,j6035_1.sm,6,2.551282051282051,0.8561910685762102,737.0,0.0,80.0,43.789170839615,11,26.485953441109416,0,80,38,22
0.25,0.25,True,1,j6035_1.sm,7,3.230769230769231,0.8124331113932098,746.0,0.0,103.0,69.22943887739106,13,27.461016554998533,0,103,44,16
0.25,0.25,True,1,j6035_1.sm,8,3.5,0.7390632968109387,791.0,0.0,199.0,80.27368753551748,17,28.63225201361814,0,199,52,8
0.25,0.25,True,1,j6035_1.sm,9,2.6666666666666665,0.8013087022244376,731.0,0.0,111.0,70.25765796719755,12,45.07273225598898,0,111,37,23
0.25,0.25,True,1,j6035_1.sm,10,2.8076923076923075,0.7843693705999046,762.0,0.0,136.0,73.48107583191832,12,33.14310868245294,0,136,44,16
0.25,0.25,True,1,j6035_1.sm,11,3.41025641025641,0.8423321588313935,754.0,0.0,57.0,84.1338163867081,14,30.641078202602813,0,57,41,19
0.25,0.25,True,1,j6038_1.sm,0,2.73972602739726,0.8024696666592255,668.0,0.0,93.0,71.43021855388217,16,20.095403016530987,0,93,31,29
0.25,0.25,True,1,j6038_1.sm,1,2.6575342465753424,0.8566800832385698,692.0,0.0,69.0,46.76945039270938,9,27.39351636324848,0,69,33,27
0.25,0.25,True,1,j6038_1.sm,2,3.602739726027397,0.7909405257215719,724.0,0.0,84.0,107.36591748096056,15,39.852455478503934,0,84,41,19
0.25,0.25,True,1,j6038_1.sm,3,2.5616438356164384,0.8169797870855678,680.0,0.0,98.0,54.333933775498615,9,20.182253921309968,0,98,31,29
0.25,0.25,True,1,j6038_1.sm,4,2.4383561643835616,0.8497885134969616,652.0,0.0,89.0,26.249721129975203,5,5.5,0,89,26,34
0.25,0.25,True,1,j6038_1.sm,5,2.506849315068493,0.8210141446441065,702.0,0.0,112.0,41.04008010032912,6,7.390615369506916,0,112,38,22
0.25,0.25,True,1,j6038_1.sm,6,2.3424657534246576,0.8407366817773012,688.0,0.0,81.0,49.3299419570717,10,19.844705254631243,0,81,35,25
0.25,0.25,True,1,j6038_1.sm,7,3.0136986301369864,0.7261059198266523,726.0,0.0,202.0,71.85412620423533,13,29.483799012305614,0,202,40,20
0.25,0.25,True,1,j6038_1.sm,8,3.164383561643836,0.7119437896841468,779.0,0.0,241.0,74.18750649626782,13,33.12303332828387,0,241,54,6
0.25,0.25,True,1,j6038_1.sm,9,3.3013698630136985,0.7869865291938378,692.0,0.0,116.0,71.30348783588614,14,30.12206947824574,0,116,34,26
0.25,0.25,True,1,j6038_1.sm,10,3.7260273972602738,0.7457028224623055,763.0,0.0,174.0,86.19580537536304,13,17.78026753735456,0,174,41,19
0.25,0.25,True,1,j6038_1.sm,11,3.7945205479452055,0.8445580734247123,670.0,0.0,43.0,80.31430375548564,17,24.460601235586232,0,43,31,29
0.25,0.25,True,1,j6040_1.sm,0,2.1744186046511627,0.8465585895175316,750.0,0.0,103.0,32.93986203298461,6,19.960517959910128,0,103,43,17
0.25,0.25,True,1,j6040_1.sm,1,2.127906976744186,0.8151589643602576,699.0,0.0,114.0,44.50145745938039,8,27.65086970562749,0,114,34,26
0.25,0.25,True,1,j6040_1.sm,2,3.383720930232558,0.8224070504358558,777.0,0.0,103.0,64.78762017933676,12,21.077671485938332,0,103,39,21
0.25,0.25,True,1,j6040_1.sm,3,2.581395348837209,0.7674280044152593,796.0,0.0,200.0,41.23084826245198,9,14.158601815071991,0,200,45,15
0.25,0.25,True,1,j6040_1.sm,4,3.453488372093023,0.7697405916643576,756.0,0.0,152.0,74.14906188765848,14,20.06743618864258,0,152,36,24
0.25,0.25,True,1,j6040_1.sm,5,2.4186046511627906,0.822484211847192,781.0,0.0,100.0,68.5623001029724,12,22.50333159371224,0,100,41,19
0.25,0.25,True,1,j6040_1.sm,6,2.244186046511628,0.8462670216705073,763.0,0.0,71.0,67.60668023416476,8,15.555705008515652,0,71,33,27
0.25,0.25,True,1,j6040_1.sm,7,2.186046511627907,0.7952146809009906,742.0,0.0,121.0,70.0813650966585,14,38.70755453434127,0,121,44,16
0.25,0.25,True,1,j6040_1.sm,8,2.755813953488372,0.7288780824588407,836.0,0.0,251.0,59.96822434252356,15,26.289732399955863,0,251,53,7
0.25,0.25,True,1,j6040_1.sm,9,2.7093023255813957,0.8095359821215954,769.0,0.0,123.0,57.92689266836478,15,29.0,0,123,40,20
0.25,0.25,True,1,j6040_1.sm,10,3.011627906976744,0.7513423803439916,842.0,0.0,201.0,77.66086251450665,13,28.13275613247464,0,201,47,13
0.25,0.25,True,1,j6040_1.sm,11,2.395348837209302,0.8127895647566619,772.0,0.0,102.0,75.81534393976412,10,17.790792064404084,0,102,35,25
0.25,0.25,True,1,j6043_1.sm,0,2.0462962962962963,0.7216724939076877,582.0,0.0,194.0,30.460000780417907,7,14.960000780417907,0,194,27,33
0.25,0.25,True,1,j6043_1.sm,1,3.342592592592593,0.6913957460333577,563.0,0.0,182.0,69.29485678790532,19,16.343235873665122,0,182,28,32
0.25,0.25,True,1,j6043_1.sm,2,2.3796296296296298,0.7798190513067705,610.0,0.0,122.0,50.23274870984649,9,21.880958303705576,0,122,28,32
0.25,0.25,True,1,j6043_1.sm,3,2.435185185185185,0.6862356835154977,615.0,0.0,216.0,65.19355969575005,8,21.138415526032176,0,216,29,31
0.25,0.25,True,1,j6043_1.sm,4,2.6574074074074074,0.6480649034802822,597.0,0.0,249.0,75.20402878469415,15,15.646651776757905,0,249,28,32
0.25,0.25,True,1,j6043_1.sm,5,2.212962962962963,0.7171184262596105,596.0,0.0,153.0,82.10401040543994,18,35.01787823235828,0,153,27,33
0.25,0.25,True,1,j6043_1.sm,6,2.4722222222222223,0.7191253637418751,584.0,0.0,159.0,69.09762503888355,13,17.402022271963673,0,159,18,42
0.25,0.25,True,1,j6043_1.sm,7,2.25,0.6512611807773776,613.0,0.0,236.0,92.2506350651713,18,30.285499956305667,0,236,37,23
0.25,0.25,True,1,j6043_1.sm,8,2.361111111111111,0.6420987078627668,676.0,0.0,293.0,83.79763332661734,17,30.59227334592329,0,293,51,9
0.25,0.25,True,1,j6043_1.sm,9,2.564814814814815,0.6876198563935975,593.0,0.0,215.0,54.39510753826093,13,24.737167890241015,0,215,30,30
0.25,0.25,True,1,j6043_1.sm,10,2.324074074074074,0.6759761107429582,668.0,0.0,247.0,73.20060263048089,10,15.8532270149543,0,247,41,19
0.25,0.25,True,1,j6043_1.sm,11,2.055555555555556,0.7856847850950816,594.0,0.0,105.0,57.02838602521197,12,13.0,0,105,26,34
0.25,0.25,True,1,j6046_1.sm,0,2.5384615384615383,0.756639271179962,649.0,0.0,143.0,65.74030600856736,11,27.28239674464557,0,143,41,19
0.25,0.25,True,1,j6046_1.sm,1,3.5,0.7328743097141346,665.0,0.0,154.0,88.38615228495354,12,27.50425862578734,0,154,42,18
0.25,0.25,True,1,j6046_1.sm,2,3.102564102564102,0.7503209542691938,638.0,0.0,137.0,75.30278891971837,16,27.11098851193856,0,137,37,23
0.25,0.25,True,1,j6046_1.sm,3,2.782051282051282,0.7538369574334762,658.0,0.0,157.0,57.86779125321194,11,17.308598956157095,0,157,43,17
0.25,0.25,True,1,j6046_1.sm,4,4.384615384615385,0.7583671584492162,656.0,0.0,132.0,77.01636139077202,14,18.89144166223504,0,132,40,20
0.25,0.25,True,1,j6046_1.sm,5,2.769230769230769,0.7394069543076013,693.0,0.0,133.0,111.23760097569291,17,31.695284585424712,0,133,48,12
0.25,0.25,True,1,j6046_1.sm,6,2.7948717948717947,0.7865191700174815,655.0,0.0,109.0,68.78326195843597,12,25.75013692798169,0,109,39,21
0.25,0.25,True,1,j6046_1.sm,7,2.7948717948717947,0.7663239428830854,673.0,0.0,127.0,78.21867794972005,15,30.72246691179428,0,127,50,10
0.25,0.25,True,1,j6046_1.sm,8,3.051282051282051,0.6954003425012465,704.0,0.0,202.0,106.36648441647576,14,33.123389203244884,0,202,55,5
0.25,0.25,True,1,j6046_1.sm,9,3.435897435897436,0.7327189812806283,630.0,0.0,152.0,77.81121834581303,16,29.573092305418268,0,152,40,20
0.25,0.25,True,1,j6046_1.sm,10,3.576923076923077,0.6784468606331628,687.0,0.0,230.0,95.60694073940424,18,21.137857494413268,0,230,48,12
0.25,0.25,True,1,j6046_1.sm,11,3.3205128205128207,0.7792310123279755,661.0,0.0,117.0,70.27219340929851,14,20.489784226824423,0,117,44,16
0.25,0.25,True,1,j604_1.sm,0,2.869047619047619,0.9084089541448036,822.0,0.0,58.0,24.87879522703421,5,14.703881446892314,0,58,43,17
0.25,0.25,True,1,j604_1.sm,1,3.0476190476190474,0.8349255575236034,773.0,0.0,80.0,72.83104330010549,13,30.43658332857871,0,80,33,27
0.25,0.25,True,1,j604_1.sm,2,2.9285714285714284,0.7787570982314849,853.0,0.0,138.0,104.33512045940483,18,36.64203613945215,0,138,51,9
0.25,0.25,True,1,j604_1.sm,3,2.511904761904762,0.7784771932727061,851.0,0.0,173.0,69.15983480827367,10,25.69415776737226,0,173,50,10
0.25,0.25,True,1,j604_1.sm,4,2.9761904761904763,0.749783895910078,839.0,0.0,193.0,86.98909082547392,16,34.08876962587762,0,193,50,10
0.25,0.25,True,1,j604_1.sm,5,2.380952380952381,0.7724798650776729,815.0,0.0,153.0,87.04368054700251,14,22.110556763872687,0,153,42,18
0.25,0.25,True,1,j604_1.sm,6,3.083333333333333,0.7866859991966791,814.0,0.0,145.0,75.72033420095508,15,29.546334344271315,0,145,41,19
0.25,0.25,True,1,j604_1.sm,7,2.7976190476190474,0.7693023679264988,823.0,0.0,164.0,82.80042479036219,17,35.537729587963966,0,164,51,9
0.25,0.25,True,1,j604_1.sm,8,2.702380952380953,0.7490677007552766,882.0,0.0,181.0,114.46366464698625,20,35.79391335203182,0,181,53,7
0.25,0.25,True,1,j604_1.sm,9,2.8095238095238093,0.7354184999722522,807.0,0.0,209.0,81.33437495854214,14,25.237138847584852,0,209,46,14
0.25,0.25,True,1,j604_1.sm,10,3.083333333333333,0.7437292252052402,855.0,0.0,200.0,94.6119434651146,17,32.0094494038543,0,200,51,9
0.25,0.25,True,1,j604_1.sm,11,2.5595238095238093,0.8300220751711851,831.0,0.0,84.0,86.17819134944473,16,30.629759213880345,0,84,51,9
0.25,0.25,True,1,j607_1.sm,0,2.324675324675325,0.7872949232721024,694.0,0.0,125.0,62.4993968405686,11,30.14382688912237,0,125,44,16
0.25,0.25,True,1,j607_1.sm,1,2.8181818181818183,0.8660761709153968,705.0,0.0,61.0,48.01616125155846,8,15.10197801128351,0,61,45,15
0.25,0.25,True,1,j607_1.sm,2,4.116883116883117,0.7909907424783723,706.0,0.0,112.0,74.55153326817067,15,29.636594134646515,0,112,45,15
0.25,0.25,True,1,j607_1.sm,3,3.168831168831169,0.7856219959217564,695.0,0.0,135.0,54.64936522629919,14,25.531668660367927,0,135,40,20
0.25,0.25,True,1,j607_1.sm,4,2.389610389610389,0.7754951948535367,666.0,0.0,141.0,51.80609502136696,9,20.11172878378841,0,141,37,23
0.25,0.25,True,1,j607_1.sm,5,2.4805194805194803,0.8143417453515333,660.0,0.0,101.0,49.47054724560716,12,10.998488836739613,0,101,31,29
0.25,0.25,True,1,j607_1.sm,6,3.311688311688312,0.7505819888074315,670.0,0.0,137.0,85.64065750436558,19,32.971276968811495,0,137,33,27
0.25,0.25,True,1,j607_1.sm,7,3.090909090909091,0.7854147656443385,690.0,0.0,111.0,77.51671522108171,18,38.97428514268197,0,111,45,15
0.25,0.25,True,1,j607_1.sm,8,2.779220779220779,0.73204057191163,768.0,0.0,222.0,59.12217910882535,16,23.697642359335838,0,222,55,5
0.25,0.25,True,1,j607_1.sm,9,3.207792207792208,0.7658699660401819,697.0,0.0,138.0,75.07616293368451,16,28.174476222721964,0,138,45,15
0.25,0.25,True,1,j607_1.sm,10,2.7532467532467533,0.7582562316457834,780.0,0.0,205.0,43.67601669032379,12,22.59821110560023,0,205,53,7
0.25,0.25,True,1,j607_1.sm,11,2.51948051948052,0.7841577109538669,733.0,0.0,142.0,59.76094127591052,12,10.815634152926137,0,142,43,17
0.2501,0.25,False,1,j6010_1.sm,0,2.5176470588235293,0.7928507567632851,663.0,0.0,118.0,55.22295160140271,9,25.900005370714545,0,118,40,20
0.2501,0.25,False,1,j6010_1.sm,1,2.764705882352941,0.7912961500915328,565.0,0.0,91.0,58.018386080412405,10,27.597251091721034,0,91,22,38
0.2501,0.25,False,1,j6010_1.sm,2,4.1647058823529415,0.7981596141656981,654.0,0.0,97.0,68.38498063900967,13,33.34530908477753,0,97,38,22
0.2501,0.25,False,1,j6010_1.sm,3,2.2823529411764705,0.7840002016739748,602.0,0.0,122.0,43.85694533576248,7,12.6715267544996,0,122,28,32
0.2501,0.25,False,1,j6010_1.sm,4,2.8705882352941177,0.7494349965596603,620.0,0.0,103.0,104.2898955161666,18,27.79857291322944,0,103,28,32
0.2501,0.25,False,1,j6010_1.sm,5,2.4352941176470586,0.7799547378210466,583.0,0.0,94.0,70.47927248794271,19,19.533007124238733,0,94,27,33
0.2501,0.25,False,1,j6010_1.sm,6,2.247058823529412,0.8262657232208831,610.0,0.0,79.0,49.26129156386479,8,22.329163572337063,0,79,29,31
0.2501,0.25,False,1,j6010_1.sm,7,2.7058823529411766,0.7525106970268436,636.0,0.0,167.0,42.17070988203179,10,15.401290633750923,0,167,41,19
0.2501,0.25,False,1,j6010_1.sm,8,2.2588235294117647,0.6872947945865095,649.0,0.0,220.0,75.28184981446209,9,22.64493484730145,0,220,42,18
0.2501,0.25,False,1,j6010_1.sm,9,2.670588235294117,0.8484306750700897,608.0,0.0,59.0,49.61718259983056,10,21.921646589316737,0,59,29,31
0.2501,0.25,False,1,j6010_1.sm,10,2.5058823529411764,0.7097652382341401,661.0,0.0,188.0,82.29384815257293,15,25.060154096069223,0,188,39,21
0.2501,0.25,False,1,j6010_1.sm,11,2.4705882352941178,0.7826528377443965,588.0,0.0,107.0,56.29095768005445,12,20.01346466576012,0,107,24,36
0.2501,0.25,False,1,j6013_1.sm,0,4.739130434782608,0.8367978581320425,700.0,0.0,95.0,41.52221763878311,9,13.98693738782737,0,95,49,11
0.2501,0.25,False,1,j6013_1.sm,1,5.318840579710145,0.8546299955535999,714.0,0.0,62.0,59.44926309015797,14,17.804946045020635,0,62,46,14
0.2501,0.25,False,1,j6013_1.sm,2,4.956521739130435,0.8589681365010834,686.0,0.0,21.0,91.63265102515804,18,25.758534672274287,0,21,37,23
0.2501,0.25,False,1,j6013_1.sm,3,4.27536231884058,0.7902832456521172,694.0,0.0,114.0,70.16615601831822,10,10.78699510543891,0,114,38,22
0.2501,0.25,False,1,j6013_1.sm,4,4.217391304347826,0.8025105545418701,662.0,0.0,93.0,69.91126908345332,13,14.61554958198457,0,93,32,28
0.2501,0.25,False,1,j6013_1.sm,5,5.2898550724637685,0.7888548105513925,718.0,0.0,80.0,112.18016293534863,17,24.084392117397712,0,80,46,14
0.2501,0.25,False,1,j6013_1.sm,6,4.130434782608695,0.8800759560597662,720.0,0.0,15.0,83.11120397329051,14,26.704174099995427,0,15,42,18
0.2501,0.25,False,1,j6013_1.sm,7,4.217391304347826,0.7793112109722334,697.0,0.0,82.0,115.37953693807935,15,37.561345658980855,0,82,43,17
0.2501,0.25,False,1,j6013_1.sm,8,4.449275362318841,0.69962321860581,681.0,0.0,214.0,78.3810741116886,11,24.496847276542105,0,214,39,21
0.2501,0.25,False,1,j6013_1.sm,9,5.0,0.7817526329655623,676.0,0.0,97.0,91.72366256779732,16,45.69470805292978,0,97,40,20
0.2501,0.25,False,1,j6013_1.sm,10,4.507246376811594,0.7477816277080737,723.0,0.0,141.0,102.8598066737364,17,29.080958905088472,0,141,52,8
