configuracao,metrica,n_instancias,media_centralizada,media_adaptativa,media_diferenca,ic95_inferior,ic95_superior,n_positivo,n_negativo,n_zero,n_pares_censurados
C4_C1_Crowder_C6,N_blocked,16,130.5625,0.020833333333333332,-130.54166666666669,-144.20594799448074,-116.87738533885262,0,16,0,0
C4_C1_Crowder_C6,N_fail,16,0.0,39.114583333333336,39.114583333333336,33.13306678820244,45.09609987846423,16,0,0,0
C4_C1_Crowder_C6,N_req,16,0.0,141.97395833333334,141.97395833333334,124.9344333641593,159.01348330250738,16,0,0,0
C4_C1_Crowder_C6,N_success,16,0.0,102.859375,102.859375,89.09998417086118,116.61876582913882,16,0,0,0
C4_C1_Crowder_C6,S_PV_final,16,225.24479166666669,307.578125,82.33333333333334,76.05962619753925,88.60704046912744,16,0,0,0
C4_C1_Crowder_C6,S_UR_final,16,1.5491080640472887e-15,9.020562075079397e-17,-1.4589024432964948e-15,-2.069238831085566e-15,-8.485660555074235e-16,0,16,0,0
C4_C1_Crowder_C6,S_UR_maximo,16,35.14699954028097,8.667447708101468,-26.479551832179503,-29.801347819824493,-23.157755844534513,0,16,0,0
C4_C1_Crowder_C6,TL,16,0.0,102.859375,102.859375,89.09998417086118,116.61876582913882,16,0,0,0
C4_C1_Crowder_C6,TR,16,98.57459165903293,80.1366318083738,-18.43795985065912,-22.469710771984747,-14.406208929333491,0,16,0,0
C4_C1_Crowder_C6,TU,16,140.78125,49.520833333333336,-91.26041666666667,-101.54593470616325,-80.97489862717009,0,16,0,0
C4_C1_Crowder_C6,TW,16,564.6458333333333,433.015625,-131.63020833333331,-137.47019192913388,-125.79022473753275,0,16,0,0
