configuracao,metrica,numero,ANTES,DEPOIS,delta,CONTROLE_mesmo_ambiente,delta_vs_controle
C4_C1_Crowder_C6,divida_latente_sobre_plano,media_centralizada,0.0741273581498496,0.10327218484475534,0.029144826694905743,0.07412735814984966,0.029144826694905673
C4_C1_Crowder_C6,divida_latente_sobre_plano,media_adaptativa,0.0201444584035167,0.025457608424232524,0.005313150020715824,0.020144458403516783,0.005313150020715741
C4_C1_Crowder_C6,divida_latente_sobre_plano,variacao_percentual,-72.8245294230041,-75.34901729589447,-2.5244878728903757,-72.8245294230041,-2.5244878728903757
C4_C1_Crowder_C6,divida_latente_sobre_plano,d_instancia,-6.725609296516638,-4.944432572693784,1.7811767238228544,-6.725609296516638,1.7811767238228544
C4_C1_Crowder_C6,divida_latente_sobre_plano,favoraveis_instancia,1.0,1.0,0.0,1.0,0.0
C4_C1_Crowder_C6,divida_latente_sobre_plano,p_instancia,3.0517578125e-05,3.0517578125e-05,0.0,3.0517578125e-05,0.0
C4_C1_Crowder_C6,atraso_relativo,media_centralizada,3.134532505799728,3.0608024318896927,-0.07373007391003528,3.1345325057997275,-0.07373007391003483
C4_C1_Crowder_C6,atraso_relativo,media_adaptativa,1.9991332944309277,2.0373813983341833,0.038248103903255615,1.9991332944309277,0.038248103903255615
C4_C1_Crowder_C6,atraso_relativo,variacao_percentual,-36.222282246810536,-33.436363709488575,2.7859185373219617,-36.222282246810536,2.7859185373219617
C4_C1_Crowder_C6,atraso_relativo,d_instancia,-5.54647837551483,-6.029314220163443,-0.48283584464861296,-5.546478375514831,-0.48283584464861207
C4_C1_Crowder_C6,atraso_relativo,favoraveis_instancia,1.0,1.0,0.0,1.0,0.0
C4_C1_Crowder_C6,atraso_relativo,p_instancia,3.0517578125e-05,3.0517578125e-05,0.0,3.0517578125e-05,0.0
C4_C1_Crowder_C6,E_total,media_centralizada,0.7839008771073722,0.7067130346128632,-0.07718784249450905,0.7839008771073722,-0.07718784249450905
C4_C1_Crowder_C6,E_total,media_adaptativa,0.8885319344131772,0.6558684628165047,-0.23266347159667256,0.8885319344131772,-0.23266347159667256
C4_C1_Crowder_C6,E_total,variacao_percentual,13.347485678533502,-7.194514506756077,-20.54200018528958,13.347485678533518,-20.542000185289595
C4_C1_Crowder_C6,E_total,d_instancia,3.752444045375827,-3.034337403696734,-6.786781449072562,3.7524440453758268,-6.786781449072561
C4_C1_Crowder_C6,E_total,favoraveis_instancia,1.0,0.0,-1.0,1.0,-1.0
C4_C1_Crowder_C6,E_total,p_instancia,3.0517578125e-05,3.0517578125e-05,0.0,3.0517578125e-05,0.0
