configuracao,metrica,n_instancias,media_centralizada,media_adaptativa,media_diferenca,ic95_inferior,ic95_superior,n_positivo,n_negativo,n_zero,n_pares_censurados
p0_yaml_arredondado,E_plano,4,331.5,331.5,0.0,0.0,0.0,0,0,4,0
p0_yaml_arredondado,E_total,4,0.8432908867659642,0.9398890211806672,0.09659813441470297,0.02378004988360416,0.16941621894580178,4,0,0,0
p0_yaml_arredondado,S_PV_final,4,286.0625,322.5,36.4375,27.117319856737712,45.75768014326229,4,0,0,0
p0_yaml_arredondado,S_UR_final,4,1.3183898417423734e-16,0.0,-1.3183898417423734e-16,-4.949179851542997e-16,2.312400168058251e-16,0,2,2,0
p0_yaml_arredondado,S_UR_maximo,4,9.307085579346396,1.9540839830553063,-7.35300159629109,-12.960852927924403,-1.7451502646577763,0,4,0,0
p0_yaml_arredondado,TL,4,0.0,7.4375,7.4375,5.1551669317680835,9.719833068231917,4,0,0,0
p0_yaml_arredondado,TR,4,23.487956858037712,16.29396781896763,-7.193989039070079,-22.240608381213967,7.852630303073809,1,3,0,0
p0_yaml_arredondado,TU,4,115.625,12.8125,-102.8125,-156.34202003206934,-49.282979967930665,0,4,0,0
p0_yaml_arredondado,TW,4,742.6875,570.5,-172.1875,-248.0592429422934,-96.31575705770662,0,4,0,0
p0_yaml_arredondado,atraso_relativo,4,3.2300027607025523,2.161048668132394,-1.068954092570158,-1.6764127739065844,-0.4614954112337315,0,4,0,0
p0_yaml_arredondado,competencia_maxima_final,4,0.7115921506366745,0.8724254278772268,0.16083327724055224,0.0734755920798001,0.2481909624013044,4,0,0,0
p0_yaml_arredondado,competencia_maxima_inicial,4,0.7115921506366745,0.7115921506366745,0.0,0.0,0.0,0,0,4,0
p0_yaml_arredondado,competencia_minima_inicial,4,0.34492122943841474,0.34492122943841474,0.0,0.0,0.0,0,0,4,0
p0_yaml_arredondado,concluiu,4,1.0,1.0,0.0,0.0,0.0,0,0,4,0
p0_yaml_arredondado,confianca_media_final,4,0.25,0.7999999999999999,0.5499999999999999,0.5499999999999999,0.5499999999999999,4,0,0,0
p0_yaml_arredondado,divida_latente_sobre_plano,4,0.028022254080274613,0.005903061376720884,-0.022119192703553732,-0.038642901503097876,-0.005595483904009584,0,4,0,0
p0_yaml_arredondado,dividas_pendentes,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
p0_yaml_arredondado,extensoes_horizonte,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
p0_yaml_arredondado,hiato_colega_capaz_sem_confianca,4,75.0625,0.0,-75.0625,-111.70582618866668,-38.41917381133332,0,4,0,0
p0_yaml_arredondado,hiato_encontrado,4,115.625,20.25,-95.375,-147.68053657692937,-43.06946342307062,0,4,0,0
p0_yaml_arredondado,hiato_sem_colega_capaz,4,40.5625,12.8125,-27.75,-45.679232353923894,-9.820767646076103,0,4,0,0
p0_yaml_arredondado,hiato_sem_colega_livre,4,7.375,4.625,-2.75,-10.752391857941467,5.252391857941467,1,3,0,0
p0_yaml_arredondado,makespan,4,270.125,178.25,-91.875,-162.10359072781785,-21.64640927218214,0,4,0,0
p0_yaml_arredondado,makespan_cpm,4,84.5,84.5,0.0,0.0,0.0,0,0,4,0
p0_yaml_arredondado,n_adiamentos,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
p0_yaml_arredondado,n_com_erro,4,7.375,1.6875,-5.6875,-6.366882720949122,-5.008117279050878,0,4,0,0
p0_yaml_arredondado,n_limpas,4,52.625,58.3125,5.6875,5.008117279050878,6.366882720949122,4,0,0,0
p0_yaml_arredondado,n_reportadas,4,1.1875,5.3125,4.125,1.8397797287563828,6.410220271243617,4,0,0,0
p0_yaml_arredondado,n_tarefas,4,60.0,60.0,0.0,0.0,0.0,0,0,4,0
p0_yaml_arredondado,ocupacao_retrabalho,4,27.5,20.0,-7.5,-24.046043031875005,9.046043031875005,1,3,0,0
p0_yaml_arredondado,p1_fuga,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
p0_yaml_arredondado,p1_omissao,4,33.0,19.5625,-13.4375,-23.014490178847634,-3.860509821152366,0,4,0,0
p0_yaml_arredondado,p2_ajuda,4,0.0,7.4375,7.4375,5.1551669317680835,9.719833068231917,4,0,0,0
p0_yaml_arredondado,p2_bloqueio,4,115.625,12.8125,-102.8125,-156.34202003206934,-49.282979967930665,0,4,0,0
p0_yaml_arredondado,p3_analitica,4,27.0,40.4375,13.4375,3.860509821152366,23.014490178847634,4,0,0,0
p0_yaml_arredondado,retrabalho_gerado,4,23.487956858037712,16.293967818967634,-7.193989039070079,-22.240608381213974,7.8526303030738145,1,3,0,0
p0_yaml_arredondado,retrabalho_pendente,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
p0_yaml_arredondado,retrabalho_sobre_esforco_realizado,4,0.0264332905927125,0.026532410543980298,9.911995126779603e-05,-0.017089159099914906,0.017287399002450497,2,2,0,0
p0_yaml_arredondado,retrabalho_sobre_plano,4,0.07064282740490146,0.04912734103353928,-0.021515486371362188,-0.06623917815865431,0.023208205415929935,1,3,0,0
p0_yaml_arredondado,tarefas_acima_da_competencia_maxima_inicial,4,10.0,10.0,0.0,0.0,0.0,0,0,4,0
p0_yaml_arredondado,tarefas_pendentes,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
p0_yaml_arredondado,taxa_omissao,4,0.12291666666666666,0.028125,-0.09479166666666666,-0.1061147120158187,-0.08346862131751463,0,4,0,0
p1_criticidade_reduzida,E_plano,4,331.5,331.5,0.0,0.0,0.0,0,0,4,0
p1_criticidade_reduzida,E_total,4,0.7604947818151362,0.9299599543985986,0.16946517258346244,0.04845418600210001,0.2904761591648249,4,0,0,0
p1_criticidade_reduzida,S_PV_final,4,296.25,323.1875,26.9375,12.1654724705476,41.7095275294524,4,0,0,0
p1_criticidade_reduzida,S_UR_final,4,4.2674197509029455e-16,0.0,-4.2674197509029455e-16,-1.1031529081020624e-15,2.4966895792147336e-16,0,4,0,0
p1_criticidade_reduzida,S_UR_maximo,4,8.733886702622225,1.8619219495472055,-6.871964753075019,-11.799073736884626,-1.9448557692654127,0,4,0,0
p1_criticidade_reduzida,TL,4,0.0,7.3125,7.3125,4.042175092960278,10.582824907039722,4,0,0,0
p1_criticidade_reduzida,TR,4,15.093248379952534,12.127459525387021,-2.9657888545655124,-12.799059146386966,6.8674814372559405,1,3,0,0
p1_criticidade_reduzida,TU,4,124.75,11.75,-113.0,-194.7907790785407,-31.209220921459277,0,4,0,0
p1_criticidade_reduzida,TW,4,425.9375,411.25,-14.6875,-32.86908143142823,3.4940814314282242,0,4,0,0
p1_criticidade_reduzida,atraso_relativo,4,2.2255835489547966,1.5393698930118702,-0.6862136559429265,-1.2649741805815422,-0.10745313130431078,0,4,0,0
p1_criticidade_reduzida,competencia_maxima_final,4,0.7115921506366745,0.8672843545146184,0.15569220387794383,0.07509542722601727,0.2362889805298704,4,0,0,0
p1_criticidade_reduzida,competencia_maxima_inicial,4,0.7115921506366745,0.7115921506366745,0.0,0.0,0.0,0,0,4,0
p1_criticidade_reduzida,competencia_minima_inicial,4,0.34492122943841474,0.34492122943841474,0.0,0.0,0.0,0,0,4,0
p1_criticidade_reduzida,concluiu,4,1.0,1.0,0.0,0.0,0.0,0,0,4,0
p1_criticidade_reduzida,confianca_media_final,4,0.25,0.7999999999999999,0.5499999999999999,0.5499999999999999,0.5499999999999999,4,0,0,0
p1_criticidade_reduzida,divida_latente_sobre_plano,4,0.026411867668722395,0.00560489305057708,-0.02080697461814531,-0.036188654051493914,-0.005425295184796709,0,4,0,0
p1_criticidade_reduzida,dividas_pendentes,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
p1_criticidade_reduzida,extensoes_horizonte,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
p1_criticidade_reduzida,hiato_colega_capaz_sem_confianca,4,86.875,0.0,-86.875,-150.4414107938756,-23.30858920612439,0,4,0,0
p1_criticidade_reduzida,hiato_encontrado,4,124.75,19.0625,-105.6875,-184.72606436508013,-26.648935634919866,0,4,0,0
p1_criticidade_reduzida,hiato_sem_colega_capaz,4,37.875,11.75,-26.125,-45.44078219272195,-6.809217807278053,0,4,0,0
p1_criticidade_reduzida,hiato_sem_colega_livre,4,5.5625,3.9375,-1.625,-5.636071376148644,2.386071376148644,1,3,0,0
p1_criticidade_reduzida,makespan,4,185.3125,127.9375,-57.375,-105.13986417776697,-9.610135822233033,0,4,0,0
p1_criticidade_reduzida,makespan_cpm,4,84.5,84.5,0.0,0.0,0.0,0,0,4,0
p1_criticidade_reduzida,n_adiamentos,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
p1_criticidade_reduzida,n_com_erro,4,5.875,1.4375,-4.4375,-6.341850226036348,-2.5331497739636526,0,4,0,0
p1_criticidade_reduzida,n_limpas,4,54.125,58.5625,4.4375,2.5331497739636526,6.341850226036348,4,0,0,0
p1_criticidade_reduzida,n_reportadas,4,0.9375,4.1875,3.25,1.6259646704683282,4.874035329531672,4,0,0,0
p1_criticidade_reduzida,n_tarefas,4,60.0,60.0,0.0,0.0,0.0,0,0,4,0
p1_criticidade_reduzida,ocupacao_retrabalho,4,18.5,14.75,-3.75,-15.5239761296838,8.0239761296838,1,3,0,0
p1_criticidade_reduzida,p1_fuga,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
p1_criticidade_reduzida,p1_omissao,4,26.5,13.1875,-13.3125,-20.035103961866362,-6.589896038133636,0,4,0,0
p1_criticidade_reduzida,p2_ajuda,4,0.0,7.3125,7.3125,4.042175092960278,10.582824907039722,4,0,0,0
p1_criticidade_reduzida,p2_bloqueio,4,124.75,11.75,-113.0,-194.7907790785407,-31.209220921459277,0,4,0,0
p1_criticidade_reduzida,p3_analitica,4,33.5,46.8125,13.3125,6.589896038133636,20.035103961866362,4,0,0,0
p1_criticidade_reduzida,retrabalho_gerado,4,15.093248379952534,12.127459525387025,-2.965788854565512,-12.799059146386965,6.867481437255941,1,3,0,0
p1_criticidade_reduzida,retrabalho_pendente,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
p1_criticidade_reduzida,retrabalho_sobre_esforco_realizado,4,0.0267333916811916,0.027266750084935273,0.0005333584037436742,-0.01805243402777452,0.01911915083526187,2,2,0,0
p1_criticidade_reduzida,retrabalho_sobre_plano,4,0.04561832836095434,0.036525562871664634,-0.009092765489289702,-0.03924211692027561,0.02105658594169621,1,3,0,0
p1_criticidade_reduzida,tarefas_acima_da_competencia_maxima_inicial,4,8.1875,8.1875,0.0,0.0,0.0,0,0,4,0
p1_criticidade_reduzida,tarefas_pendentes,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
p1_criticidade_reduzida,taxa_omissao,4,0.09791666666666667,0.02395833333333333,-0.07395833333333333,-0.10569750376727247,-0.04221916289939421,0,4,0,0
p1_duracao_dominante,E_plano,4,331.5,331.5,0.0,0.0,0.0,0,0,4,0
p1_duracao_dominante,E_total,4,0.7144410185544439,0.9153425934278878,0.20090157487344393,0.10950946397082204,0.29229368577606585,4,0,0,0
p1_duracao_dominante,S_PV_final,4,290.4375,322.6875,32.25,23.805016286435308,40.694983713564696,4,0,0,0
p1_duracao_dominante,S_UR_final,4,4.2674197509029455e-16,0.0,-4.2674197509029455e-16,-1.0218480789721984e-15,1.6836412879160934e-16,0,4,0,0
p1_duracao_dominante,S_UR_maximo,4,9.640580142374436,1.7296039635856468,-7.910976178788789,-12.494011654152338,-3.3279407034252397,0,4,0,0
p1_duracao_dominante,TL,4,0.0,9.4375,9.4375,6.1833449072698325,12.691655092730167,4,0,0,0
p1_duracao_dominante,TR,4,18.535938608927154,14.44734650351237,-4.088592105414786,-9.71075454602586,1.5335703351962895,1,3,0,0
p1_duracao_dominante,TU,4,153.125,14.5,-138.625,-216.5817408242915,-60.66825917570851,0,4,0,0
p1_duracao_dominante,TW,4,416.1875,413.375,-2.8125,-15.58520489904858,9.96020489904858,1,3,0,0
p1_duracao_dominante,atraso_relativo,4,2.6072909967444895,1.560826051435067,-1.046464945309423,-2.0279524927049692,-0.06497739791387691,0,4,0,0
p1_duracao_dominante,competencia_maxima_final,4,0.7115921506366745,0.9189013466847832,0.2073091960481086,0.12105670069862053,0.2935616913975967,4,0,0,0
p1_duracao_dominante,competencia_maxima_inicial,4,0.7115921506366745,0.7115921506366745,0.0,0.0,0.0,0,0,4,0
p1_duracao_dominante,competencia_minima_inicial,4,0.34492122943841474,0.34492122943841474,0.0,0.0,0.0,0,0,4,0
p1_duracao_dominante,concluiu,4,1.0,1.0,0.0,0.0,0.0,0,0,4,0
p1_duracao_dominante,confianca_media_final,4,0.25,0.7999999999999999,0.5499999999999999,0.5499999999999999,0.5499999999999999,4,0,0,0
p1_duracao_dominante,divida_latente_sobre_plano,4,0.029048774656174274,0.005197037223251656,-0.02385173743292262,-0.03754689799152687,-0.010156576874318366,0,4,0,0
p1_duracao_dominante,dividas_pendentes,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
p1_duracao_dominante,extensoes_horizonte,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
p1_duracao_dominante,hiato_colega_capaz_sem_confianca,4,106.0625,0.0,-106.0625,-173.37391563682348,-38.7510843631765,0,4,0,0
p1_duracao_dominante,hiato_encontrado,4,153.125,23.9375,-129.1875,-204.57939367311528,-53.79560632688472,0,4,0,0
p1_duracao_dominante,hiato_sem_colega_capaz,4,47.0625,14.5,-32.5625,-49.909675773019714,-15.215324226980286,0,4,0,0
p1_duracao_dominante,hiato_sem_colega_livre,4,5.0,4.125,-0.875,-10.648940608667438,8.898940608667438,3,1,0,0
p1_duracao_dominante,makespan,4,210.25,129.125,-81.125,-139.3393613439888,-22.9106386560112,0,4,0,0
p1_duracao_dominante,makespan_cpm,4,84.5,84.5,0.0,0.0,0.0,0,0,4,0
p1_duracao_dominante,n_adiamentos,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
p1_duracao_dominante,n_com_erro,4,6.625,1.625,-5.0,-6.7187174409294546,-3.281282559070546,0,4,0,0
p1_duracao_dominante,n_limpas,4,53.375,58.375,5.0,3.281282559070546,6.7187174409294546,4,0,0,0
p1_duracao_dominante,n_reportadas,4,0.75,5.1875,4.4375,3.045179741438135,5.829820258561865,4,0,0,0
p1_duracao_dominante,n_tarefas,4,60.0,60.0,0.0,0.0,0.0,0,0,4,0
p1_duracao_dominante,ocupacao_retrabalho,4,22.3125,17.6875,-4.625,-11.625327004084575,2.375327004084574,1,3,0,0
p1_duracao_dominante,p1_fuga,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
p1_duracao_dominante,p1_omissao,4,30.4375,13.75,-16.6875,-24.894102606515347,-8.480897393484652,0,4,0,0
p1_duracao_dominante,p2_ajuda,4,0.0,9.4375,9.4375,6.1833449072698325,12.691655092730167,4,0,0,0
p1_duracao_dominante,p2_bloqueio,4,153.125,14.5,-138.625,-216.5817408242915,-60.66825917570851,0,4,0,0
p1_duracao_dominante,p3_analitica,4,29.5625,46.25,16.6875,8.480897393484652,24.894102606515347,4,0,0,0
p1_duracao_dominante,retrabalho_gerado,4,18.535938608927154,14.447346503512367,-4.088592105414786,-9.710754546025857,1.5335703351962868,1,3,0,0
p1_duracao_dominante,retrabalho_pendente,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
p1_duracao_dominante,retrabalho_sobre_esforco_realizado,4,0.03220403816407338,0.031759376084213184,-0.0004446620798601974,-0.011242319522133892,0.010352995362413499,2,2,0,0
p1_duracao_dominante,retrabalho_sobre_plano,4,0.05583082637805362,0.043531000652465845,-0.012299825725587783,-0.028970175565893312,0.004370524114717748,1,3,0,0
p1_duracao_dominante,tarefas_acima_da_competencia_maxima_inicial,4,13.0625,13.0625,0.0,0.0,0.0,0,0,4,0
p1_duracao_dominante,tarefas_pendentes,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
p1_duracao_dominante,taxa_omissao,4,0.11041666666666666,0.027083333333333334,-0.08333333333333334,-0.11197862401549091,-0.05468804265117577,0,4,0,0
p1_recursos_dominante,E_plano,4,331.5,331.5,0.0,0.0,0.0,0,0,4,0
p1_recursos_dominante,E_total,4,0.7653532316009541,0.9373887049893974,0.1720354733884434,0.058073207598229704,0.2859977391786571,4,0,0,0
p1_recursos_dominante,S_PV_final,4,296.8125,322.625,25.8125,14.158419759502896,37.4665802404971,4,0,0,0
p1_recursos_dominante,S_UR_final,4,3.8510861166685117e-16,0.0,-3.8510861166685117e-16,-8.519449000560188e-16,8.172767672231644e-17,0,3,1,0
p1_recursos_dominante,S_UR_maximo,4,5.983634075566609,1.6029586054137195,-4.380675470152889,-7.6922326548499464,-1.0691182854558319,0,4,0,0
p1_recursos_dominante,TL,4,0.0,6.625,6.625,4.057174679048901,9.192825320951098,4,0,0,0
p1_recursos_dominante,TR,4,13.51766894185739,10.487716729505209,-3.029952212352182,-7.589351065865013,1.529446641160649,1,3,0,0
p1_recursos_dominante,TU,4,126.3125,10.75,-115.5625,-199.17958285694607,-31.945417143053916,0,4,0,0
p1_recursos_dominante,TW,4,435.5,414.9375,-20.5625,-35.984423632366955,-5.140576367633047,0,4,0,0
p1_recursos_dominante,atraso_relativo,4,2.2021071545195756,1.5533702849942417,-0.6487368695253336,-1.2412508970757838,-0.056222841974883475,0,4,0,0
p1_recursos_dominante,competencia_maxima_final,4,0.7115921506366745,0.8921738104429928,0.18058165980631832,0.11587274849866606,0.24529057111397057,4,0,0,0
p1_recursos_dominante,competencia_maxima_inicial,4,0.7115921506366745,0.7115921506366745,0.0,0.0,0.0,0,0,4,0
p1_recursos_dominante,competencia_minima_inicial,4,0.34492122943841474,0.34492122943841474,0.0,0.0,0.0,0,0,4,0
p1_recursos_dominante,concluiu,4,1.0,1.0,0.0,0.0,0.0,0,0,4,0
p1_recursos_dominante,confianca_media_final,4,0.25,0.7999999999999999,0.5499999999999999,0.5499999999999999,0.5499999999999999,4,0,0,0
p1_recursos_dominante,divida_latente_sobre_plano,4,0.01810373275688933,0.004836594643057064,-0.013267138113832268,-0.023571790336455158,-0.002962485891209376,0,4,0,0
p1_recursos_dominante,dividas_pendentes,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
p1_recursos_dominante,extensoes_horizonte,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
p1_recursos_dominante,hiato_colega_capaz_sem_confianca,4,87.75,0.0,-87.75,-149.9715390713717,-25.5284609286283,0,4,0,0
p1_recursos_dominante,hiato_encontrado,4,126.3125,17.375,-108.9375,-190.34647262138174,-27.52852737861825,0,4,0,0
p1_recursos_dominante,hiato_sem_colega_capaz,4,38.5625,10.75,-27.8125,-52.86558088048589,-2.75941911951411,0,4,0,0
p1_recursos_dominante,hiato_sem_colega_livre,4,6.625,3.5,-3.125,-12.790398202893908,6.540398202893908,2,2,0,0
p1_recursos_dominante,makespan,4,182.25,129.25,-53.0,-92.48911282817708,-13.510887171822915,0,4,0,0
p1_recursos_dominante,makespan_cpm,4,84.5,84.5,0.0,0.0,0.0,0,0,4,0
p1_recursos_dominante,n_adiamentos,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
p1_recursos_dominante,n_com_erro,4,6.3125,1.5625,-4.75,-6.049228263625338,-3.4507717363746626,0,4,0,0
p1_recursos_dominante,n_limpas,4,53.6875,58.4375,4.75,3.4507717363746626,6.049228263625338,4,0,0,0
p1_recursos_dominante,n_reportadas,4,0.625,4.25,3.625,1.5075169947166098,5.74248300528339,4,0,0,0
p1_recursos_dominante,n_tarefas,4,60.0,60.0,0.0,0.0,0.0,0,0,4,0
p1_recursos_dominante,ocupacao_retrabalho,4,16.9375,13.8125,-3.125,-8.885176529822104,2.635176529822105,1,3,0,0
p1_recursos_dominante,p1_fuga,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
p1_recursos_dominante,p1_omissao,4,21.875,10.25,-11.625,-20.797565343184466,-2.4524346568155337,0,4,0,0
p1_recursos_dominante,p2_ajuda,4,0.0,6.625,6.625,4.057174679048901,9.192825320951098,4,0,0,0
p1_recursos_dominante,p2_bloqueio,4,126.3125,10.75,-115.5625,-199.17958285694607,-31.945417143053916,0,4,0,0
p1_recursos_dominante,p3_analitica,4,38.125,49.75,11.625,2.4524346568155337,20.797565343184466,4,0,0,0
p1_recursos_dominante,retrabalho_gerado,4,13.51766894185739,10.487716729505209,-3.029952212352182,-7.589351065865013,1.529446641160649,1,3,0,0
p1_recursos_dominante,retrabalho_pendente,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
p1_recursos_dominante,retrabalho_sobre_esforco_realizado,4,0.02398780468147798,0.02374000962916151,-0.00024779505231646874,-0.008960087404624426,0.008464497299991488,1,3,0,0
p1_recursos_dominante,retrabalho_sobre_plano,4,0.040849717643663686,0.031696018212893876,-0.00915369943076981,-0.022824402635162985,0.004517003773623364,1,3,0,0
p1_recursos_dominante,tarefas_acima_da_competencia_maxima_inicial,4,7.0,7.0,0.0,0.0,0.0,0,0,4,0
p1_recursos_dominante,tarefas_pendentes,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
p1_recursos_dominante,taxa_omissao,4,0.10520833333333333,0.026041666666666668,-0.07916666666666666,-0.10082047106042227,-0.057512862272911046,0,4,0,0
p1_yaml_arredondado,E_plano,4,331.5,331.5,0.0,0.0,0.0,0,0,4,0
p1_yaml_arredondado,E_total,4,0.7322315384929459,0.9246640381433544,0.19243249965040846,0.07457796114412898,0.3102870381566879,4,0,0,0
p1_yaml_arredondado,S_PV_final,4,297.4375,321.0,23.5625,13.586242509819504,33.538757490180494,4,0,0,0
p1_yaml_arredondado,S_UR_final,4,6.002143226879753e-16,0.0,-6.002143226879753e-16,-1.7115922902548461e-15,5.111636448788956e-16,0,3,1,0
p1_yaml_arredondado,S_UR_maximo,4,7.405480818978649,1.8493482251407078,-5.556132593837941,-8.140502180387623,-2.9717630072882604,0,4,0,0
p1_yaml_arredondado,TL,4,0.0,7.5,7.5,4.7248472123906815,10.275152787609318,4,0,0,0
p1_yaml_arredondado,TR,4,14.243163421815371,12.918471079429567,-1.324692342385804,-7.0444854259900875,4.39510074121848,2,2,0,0
p1_yaml_arredondado,TU,4,145.625,13.3125,-132.3125,-219.78538569772542,-44.83961430227458,0,4,0,0
p1_yaml_arredondado,TW,4,423.875,413.0,-10.875,-30.537232690228688,8.787232690228688,1,3,0,0
p1_yaml_arredondado,atraso_relativo,4,2.1291218130399887,1.4928625089115228,-0.6362593041284657,-0.9948700387703535,-0.27764856948657785,0,4,0,0
p1_yaml_arredondado,competencia_maxima_final,4,0.7115921506366745,0.8729214265843332,0.1613292759476586,0.06587875208806677,0.25677979980725046,4,0,0,0
p1_yaml_arredondado,competencia_maxima_inicial,4,0.7115921506366745,0.7115921506366745,0.0,0.0,0.0,0,0,4,0
p1_yaml_arredondado,competencia_minima_inicial,4,0.34492122943841474,0.34492122943841474,0.0,0.0,0.0,0,0,4,0
p1_yaml_arredondado,concluiu,4,1.0,1.0,0.0,0.0,0.0,0,0,4,0
p1_yaml_arredondado,confianca_media_final,4,0.25,0.7999999999999999,0.5499999999999999,0.5499999999999999,0.5499999999999999,4,0,0,0
p1_yaml_arredondado,divida_latente_sobre_plano,4,0.022322751678951647,0.005562713899204113,-0.016760037779747532,-0.024490968171374417,-0.009029107388120648,0,4,0,0
p1_yaml_arredondado,dividas_pendentes,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
p1_yaml_arredondado,extensoes_horizonte,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
p1_yaml_arredondado,hiato_colega_capaz_sem_confianca,4,101.9375,0.0,-101.9375,-171.30672003871973,-32.568279961280254,0,4,0,0
p1_yaml_arredondado,hiato_encontrado,4,145.625,20.8125,-124.8125,-210.82652280888252,-38.798477191117485,0,4,0,0
p1_yaml_arredondado,hiato_sem_colega_capaz,4,43.6875,13.3125,-30.375,-49.46553357168244,-11.284466428317558,0,4,0,0
p1_yaml_arredondado,hiato_sem_colega_livre,4,5.4375,4.9375,-0.5,-3.8598304148731906,2.8598304148731906,2,2,0,0
p1_yaml_arredondado,makespan,4,176.875,124.0625,-52.8125,-82.72187855694686,-22.903121443053134,0,4,0,0
p1_yaml_arredondado,makespan_cpm,4,84.5,84.5,0.0,0.0,0.0,0,0,4,0
p1_yaml_arredondado,n_adiamentos,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
p1_yaml_arredondado,n_com_erro,4,5.5,1.6875,-3.8125,-5.926866766648148,-1.6981332333518524,0,4,0,0
p1_yaml_arredondado,n_limpas,4,54.5,58.3125,3.8125,1.6981332333518524,5.926866766648148,4,0,0,0
p1_yaml_arredondado,n_reportadas,4,0.875,4.75,3.875,3.3614349358097804,4.38856506419022,4,0,0,0
p1_yaml_arredondado,n_tarefas,4,60.0,60.0,0.0,0.0,0.0,0,0,4,0
p1_yaml_arredondado,ocupacao_retrabalho,4,17.4375,16.1875,-1.25,-7.361208476413594,4.861208476413594,2,2,0,0
p1_yaml_arredondado,p1_fuga,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
p1_yaml_arredondado,p1_omissao,4,27.1875,13.5,-13.6875,-24.00172267863443,-3.3732773213655705,0,4,0,0
p1_yaml_arredondado,p2_ajuda,4,0.0,7.5,7.5,4.7248472123906815,10.275152787609318,4,0,0,0
p1_yaml_arredondado,p2_bloqueio,4,145.625,13.3125,-132.3125,-219.78538569772542,-44.83961430227458,0,4,0,0
p1_yaml_arredondado,p3_analitica,4,32.8125,46.5,13.6875,3.3732773213655705,24.00172267863443,4,0,0,0
p1_yaml_arredondado,retrabalho_gerado,4,14.243163421815371,12.918471079429567,-1.3246923423858044,-7.044485425990089,4.3951007412184815,2,2,0,0
p1_yaml_arredondado,retrabalho_pendente,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
p1_yaml_arredondado,retrabalho_sobre_esforco_realizado,4,0.02457319071568645,0.02894527345328409,0.0043720827375976394,-0.006612369185548768,0.015356534660744048,2,2,0,0
p1_yaml_arredondado,retrabalho_sobre_plano,4,0.04297579985018034,0.038945708621990795,-0.004030091228189543,-0.021272593718666976,0.01321241126228789,2,2,0,0
p1_yaml_arredondado,tarefas_acima_da_competencia_maxima_inicial,4,10.0,10.0,0.0,0.0,0.0,0,0,4,0
p1_yaml_arredondado,tarefas_pendentes,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
p1_yaml_arredondado,taxa_omissao,4,0.09166666666666667,0.028124999999999997,-0.06354166666666666,-0.09878111277746912,-0.028302220555864198,0,4,0,0
p2_criticidade_reduzida,E_plano,4,331.5,331.5,0.0,0.0,0.0,0,0,4,0
p2_criticidade_reduzida,E_total,4,0.8172045478878024,0.9045659209477341,0.08736137305993172,-0.0009567861716509168,0.17567953229151434,4,0,0,0
p2_criticidade_reduzida,S_PV_final,4,282.625,323.4375,40.8125,23.633383967834824,57.991616032165176,4,0,0,0
p2_criticidade_reduzida,S_UR_final,4,1.4918621893400541e-15,0.0,-1.4918621893400541e-15,-1.93990981839257e-15,-1.0438145602875383e-15,0,4,0,0
p2_criticidade_reduzida,S_UR_maximo,4,27.206976115452484,5.374985859343481,-21.831990256109002,-28.96116393959872,-14.702816572619286,0,4,0,0
p2_criticidade_reduzida,TL,4,0.0,7.0,7.0,3.383101587302659,10.616898412697342,4,0,0,0
p2_criticidade_reduzida,TR,4,64.35307817193097,43.80778649863363,-20.54529167329733,-43.157521211691744,2.0669378650970813,0,4,0,0
p2_criticidade_reduzida,TU,4,100.3125,10.8125,-89.5,-167.96897736671713,-11.031022633282888,0,4,0,0
p2_criticidade_reduzida,TW,4,731.6875,574.25,-157.4375,-213.17043165325822,-101.70456834674178,0,4,0,0
