configuracao,arquivo,metrica,centralizada,adaptativa,diferenca,n_pares,n_pares_censurados
p0_recursos_dominante,j6010_1.sm,TL,0.0,7.5,7.5,4,0
p0_recursos_dominante,j6021_1.sm,TL,0.0,3.5,3.5,4,0
p0_recursos_dominante,j6032_1.sm,TL,0.0,5.5,5.5,4,0
p0_recursos_dominante,j6043_1.sm,TL,0.0,6.25,6.25,4,0
p0_recursos_dominante,j6010_1.sm,TU,114.5,10.25,-104.25,4,0
p0_recursos_dominante,j6021_1.sm,TU,16.0,5.25,-10.75,4,0
p0_recursos_dominante,j6032_1.sm,TU,120.5,21.5,-99.0,4,0
p0_recursos_dominante,j6043_1.sm,TU,115.5,9.75,-105.75,4,0
p0_recursos_dominante,j6010_1.sm,TR,20.661383045627367,11.703950914512571,-8.957432131114796,4,0
p0_recursos_dominante,j6021_1.sm,TR,22.380875753155657,17.99861203049467,-4.382263722660985,4,0
p0_recursos_dominante,j6032_1.sm,TR,17.52632307157193,10.503412505670635,-7.022910565901295,4,0
p0_recursos_dominante,j6043_1.sm,TR,13.168506491030346,14.282288605850518,1.1137821148201696,4,0
p0_recursos_dominante,j6010_1.sm,n_limpas,52.0,58.5,6.5,4,0
p0_recursos_dominante,j6021_1.sm,n_limpas,51.75,58.5,6.75,4,0
p0_recursos_dominante,j6032_1.sm,n_limpas,54.25,58.5,4.25,4,0
p0_recursos_dominante,j6043_1.sm,n_limpas,54.5,59.5,5.0,4,0
p0_recursos_dominante,j6010_1.sm,n_com_erro,8.0,1.5,-6.5,4,0
p0_recursos_dominante,j6021_1.sm,n_com_erro,8.25,1.5,-6.75,4,0
p0_recursos_dominante,j6032_1.sm,n_com_erro,5.75,1.5,-4.25,4,0
p0_recursos_dominante,j6043_1.sm,n_com_erro,5.5,0.5,-5.0,4,0
p0_recursos_dominante,j6010_1.sm,n_reportadas,0.5,5.5,5.0,4,0
p0_recursos_dominante,j6021_1.sm,n_reportadas,0.25,6.25,6.0,4,0
p0_recursos_dominante,j6032_1.sm,n_reportadas,0.75,4.25,3.5,4,0
p0_recursos_dominante,j6043_1.sm,n_reportadas,0.75,6.75,6.0,4,0
p0_recursos_dominante,j6010_1.sm,n_adiamentos,0.0,0.0,0.0,4,0
p0_recursos_dominante,j6021_1.sm,n_adiamentos,0.0,0.0,0.0,4,0
p0_recursos_dominante,j6032_1.sm,n_adiamentos,0.0,0.0,0.0,4,0
p0_recursos_dominante,j6043_1.sm,n_adiamentos,0.0,0.0,0.0,4,0
p0_recursos_dominante,j6010_1.sm,taxa_omissao,0.13333333333333333,0.025,-0.10833333333333334,4,0
p0_recursos_dominante,j6021_1.sm,taxa_omissao,0.13749999999999998,0.025,-0.11249999999999999,4,0
p0_recursos_dominante,j6032_1.sm,taxa_omissao,0.09583333333333334,0.025,-0.07083333333333333,4,0
p0_recursos_dominante,j6043_1.sm,taxa_omissao,0.09166666666666667,0.008333333333333333,-0.08333333333333333,4,0
p0_recursos_dominante,j6010_1.sm,E_plano,323.0,323.0,0.0,4,0
p0_recursos_dominante,j6021_1.sm,E_plano,332.0,332.0,0.0,4,0
p0_recursos_dominante,j6032_1.sm,E_plano,337.0,337.0,0.0,4,0
p0_recursos_dominante,j6043_1.sm,E_plano,334.0,334.0,0.0,4,0
p0_recursos_dominante,j6010_1.sm,retrabalho_sobre_plano,0.06396713017222094,0.03623514215019372,-0.027731988022027226,4,0
p0_recursos_dominante,j6021_1.sm,retrabalho_sobre_plano,0.06741227636492667,0.05421268683883937,-0.013199589526087305,4,0
p0_recursos_dominante,j6032_1.sm,retrabalho_sobre_plano,0.052006893387453804,0.031167396159260046,-0.020839497228193758,4,0
p0_recursos_dominante,j6043_1.sm,retrabalho_sobre_plano,0.03942666614080942,0.04276134313128897,0.0033346769904795508,4,0
p0_recursos_dominante,j6010_1.sm,divida_latente_sobre_plano,0.024517692131090403,0.0037151702786377703,-0.020802521852452634,4,0
p0_recursos_dominante,j6021_1.sm,divida_latente_sobre_plano,0.021919773000651684,0.00626562533370357,-0.01565414766694811,4,0
p0_recursos_dominante,j6032_1.sm,divida_latente_sobre_plano,0.03222763849028481,0.004228486646884273,-0.027999151843400537,4,0
p0_recursos_dominante,j6043_1.sm,divida_latente_sobre_plano,0.01307047789869698,0.0017964071856287425,-0.011274070713068237,4,0
p0_recursos_dominante,j6010_1.sm,retrabalho_sobre_esforco_realizado,0.024525142199752572,0.020708405534323543,-0.0038167366654290307,4,0
p0_recursos_dominante,j6021_1.sm,retrabalho_sobre_esforco_realizado,0.027464243821184363,0.0290240311773603,0.001559787356175936,4,0
p0_recursos_dominante,j6032_1.sm,retrabalho_sobre_esforco_realizado,0.01856072327307383,0.016286881480864154,-0.002273841792209673,4,0
p0_recursos_dominante,j6043_1.sm,retrabalho_sobre_esforco_realizado,0.017047549757719674,0.027295883023737134,0.01024833326601746,4,0
p0_recursos_dominante,j6010_1.sm,p1_omissao,31.75,15.5,-16.25,4,0
p0_recursos_dominante,j6021_1.sm,p1_omissao,30.75,24.5,-6.25,4,0
p0_recursos_dominante,j6032_1.sm,p1_omissao,33.0,15.25,-17.75,4,0
p0_recursos_dominante,j6043_1.sm,p1_omissao,21.5,9.75,-11.75,4,0
p0_recursos_dominante,j6010_1.sm,p1_fuga,0.0,0.0,0.0,4,0
p0_recursos_dominante,j6021_1.sm,p1_fuga,0.0,0.0,0.0,4,0
p0_recursos_dominante,j6032_1.sm,p1_fuga,0.0,0.0,0.0,4,0
p0_recursos_dominante,j6043_1.sm,p1_fuga,0.0,0.0,0.0,4,0
p0_recursos_dominante,j6010_1.sm,p2_ajuda,0.0,7.5,7.5,4,0
p0_recursos_dominante,j6021_1.sm,p2_ajuda,0.0,3.5,3.5,4,0
p0_recursos_dominante,j6032_1.sm,p2_ajuda,0.0,5.5,5.5,4,0
p0_recursos_dominante,j6043_1.sm,p2_ajuda,0.0,6.25,6.25,4,0
p0_recursos_dominante,j6010_1.sm,p2_bloqueio,114.5,10.25,-104.25,4,0
p0_recursos_dominante,j6021_1.sm,p2_bloqueio,16.0,5.25,-10.75,4,0
p0_recursos_dominante,j6032_1.sm,p2_bloqueio,120.5,21.5,-99.0,4,0
p0_recursos_dominante,j6043_1.sm,p2_bloqueio,115.5,9.75,-105.75,4,0
p0_recursos_dominante,j6010_1.sm,p3_analitica,28.25,44.5,16.25,4,0
p0_recursos_dominante,j6021_1.sm,p3_analitica,29.25,35.5,6.25,4,0
p0_recursos_dominante,j6032_1.sm,p3_analitica,27.0,44.75,17.75,4,0
p0_recursos_dominante,j6043_1.sm,p3_analitica,38.5,50.25,11.75,4,0
p0_recursos_dominante,j6010_1.sm,hiato_encontrado,114.5,17.75,-96.75,4,0
p0_recursos_dominante,j6021_1.sm,hiato_encontrado,16.0,8.75,-7.25,4,0
p0_recursos_dominante,j6032_1.sm,hiato_encontrado,120.5,27.0,-93.5,4,0
p0_recursos_dominante,j6043_1.sm,hiato_encontrado,115.5,16.0,-99.5,4,0
p0_recursos_dominante,j6010_1.sm,hiato_sem_colega_capaz,41.75,10.25,-31.5,4,0
p0_recursos_dominante,j6021_1.sm,hiato_sem_colega_capaz,8.0,5.25,-2.75,4,0
p0_recursos_dominante,j6032_1.sm,hiato_sem_colega_capaz,48.5,21.5,-27.0,4,0
p0_recursos_dominante,j6043_1.sm,hiato_sem_colega_capaz,36.5,9.75,-26.75,4,0
p0_recursos_dominante,j6010_1.sm,hiato_sem_colega_livre,12.5,2.25,-10.25,4,0
p0_recursos_dominante,j6021_1.sm,hiato_sem_colega_livre,3.75,1.25,-2.5,4,0
p0_recursos_dominante,j6032_1.sm,hiato_sem_colega_livre,17.25,16.0,-1.25,4,0
p0_recursos_dominante,j6043_1.sm,hiato_sem_colega_livre,3.5,2.75,-0.75,4,0
p0_recursos_dominante,j6010_1.sm,hiato_colega_capaz_sem_confianca,72.75,0.0,-72.75,4,0
p0_recursos_dominante,j6021_1.sm,hiato_colega_capaz_sem_confianca,8.0,0.0,-8.0,4,0
p0_recursos_dominante,j6032_1.sm,hiato_colega_capaz_sem_confianca,72.0,0.0,-72.0,4,0
p0_recursos_dominante,j6043_1.sm,hiato_colega_capaz_sem_confianca,79.0,0.0,-79.0,4,0
p0_recursos_dominante,j6010_1.sm,competencia_maxima_inicial,0.7115921506366745,0.7115921506366745,0.0,4,0
p0_recursos_dominante,j6021_1.sm,competencia_maxima_inicial,0.7115921506366745,0.7115921506366745,0.0,4,0
p0_recursos_dominante,j6032_1.sm,competencia_maxima_inicial,0.7115921506366745,0.7115921506366745,0.0,4,0
p0_recursos_dominante,j6043_1.sm,competencia_maxima_inicial,0.7115921506366745,0.7115921506366745,0.0,4,0
p0_recursos_dominante,j6010_1.sm,competencia_minima_inicial,0.34492122943841474,0.34492122943841474,0.0,4,0
p0_recursos_dominante,j6021_1.sm,competencia_minima_inicial,0.34492122943841474,0.34492122943841474,0.0,4,0
p0_recursos_dominante,j6032_1.sm,competencia_minima_inicial,0.34492122943841474,0.34492122943841474,0.0,4,0
p0_recursos_dominante,j6043_1.sm,competencia_minima_inicial,0.34492122943841474,0.34492122943841474,0.0,4,0
p0_recursos_dominante,j6010_1.sm,tarefas_acima_da_competencia_maxima_inicial,8.25,8.25,0.0,4,0
p0_recursos_dominante,j6021_1.sm,tarefas_acima_da_competencia_maxima_inicial,6.75,6.75,0.0,4,0
p0_recursos_dominante,j6032_1.sm,tarefas_acima_da_competencia_maxima_inicial,4.0,4.0,0.0,4,0
p0_recursos_dominante,j6043_1.sm,tarefas_acima_da_competencia_maxima_inicial,9.0,9.0,0.0,4,0
p0_recursos_dominante,j6010_1.sm,n_tarefas,60.0,60.0,0.0,4,0
p0_recursos_dominante,j6021_1.sm,n_tarefas,60.0,60.0,0.0,4,0
p0_recursos_dominante,j6032_1.sm,n_tarefas,60.0,60.0,0.0,4,0
p0_recursos_dominante,j6043_1.sm,n_tarefas,60.0,60.0,0.0,4,0
p0_recursos_dominante,j6010_1.sm,competencia_maxima_final,0.7115921506366745,0.9182346734464779,0.20664252280980328,4,0
p0_recursos_dominante,j6021_1.sm,competencia_maxima_final,0.7115921506366745,0.8112051580802535,0.09961300744357895,4,0
p0_recursos_dominante,j6032_1.sm,competencia_maxima_final,0.7115921506366745,0.7903106060540704,0.07871845541739589,4,0
p0_recursos_dominante,j6043_1.sm,competencia_maxima_final,0.7115921506366745,0.8323891282404765,0.12079697760380192,4,0
p0_recursos_dominante,j6010_1.sm,retrabalho_gerado,20.661383045627367,11.703950914512571,-8.957432131114796,4,0
p0_recursos_dominante,j6021_1.sm,retrabalho_gerado,22.380875753155657,17.998612030494673,-4.382263722660985,4,0
p0_recursos_dominante,j6032_1.sm,retrabalho_gerado,17.52632307157193,10.503412505670635,-7.022910565901295,4,0
p0_recursos_dominante,j6043_1.sm,retrabalho_gerado,13.168506491030346,14.282288605850518,1.1137821148201703,4,0
p0_recursos_dominante,j6010_1.sm,retrabalho_pendente,0.0,0.0,0.0,4,0
p0_recursos_dominante,j6021_1.sm,retrabalho_pendente,0.0,0.0,0.0,4,0
p0_recursos_dominante,j6032_1.sm,retrabalho_pendente,0.0,0.0,0.0,4,0
p0_recursos_dominante,j6043_1.sm,retrabalho_pendente,0.0,0.0,0.0,4,0
p0_recursos_dominante,j6010_1.sm,ocupacao_retrabalho,24.5,14.75,-9.75,4,0
p0_recursos_dominante,j6021_1.sm,ocupacao_retrabalho,26.75,22.25,-4.5,4,0
p0_recursos_dominante,j6032_1.sm,ocupacao_retrabalho,20.5,13.25,-7.25,4,0
p0_recursos_dominante,j6043_1.sm,ocupacao_retrabalho,16.5,18.5,2.0,4,0
p0_recursos_dominante,j6010_1.sm,extensoes_horizonte,0.0,0.0,0.0,4,0
p0_recursos_dominante,j6021_1.sm,extensoes_horizonte,0.0,0.0,0.0,4,0
p0_recursos_dominante,j6032_1.sm,extensoes_horizonte,0.0,0.0,0.0,4,0
p0_recursos_dominante,j6043_1.sm,extensoes_horizonte,0.0,0.0,0.0,4,0
p0_recursos_dominante,j6010_1.sm,confianca_media_final,0.25,0.7999999999999999,0.5499999999999999,4,0
p0_recursos_dominante,j6021_1.sm,confianca_media_final,0.25,0.7999999999999999,0.5499999999999999,4,0
p0_recursos_dominante,j6032_1.sm,confianca_media_final,0.25,0.7999999999999999,0.5499999999999999,4,0
p0_recursos_dominante,j6043_1.sm,confianca_media_final,0.25,0.7999999999999999,0.5499999999999999,4,0
p0_recursos_dominante,j6010_1.sm,atraso_relativo,2.6558823529411764,1.8382352941176472,-0.8176470588235293,4,0
p0_recursos_dominante,j6021_1.sm,atraso_relativo,4.233552631578947,2.9407894736842106,-1.2927631578947367,4,0
p0_recursos_dominante,j6032_1.sm,atraso_relativo,3.0217391304347827,1.934782608695652,-1.0869565217391304,4,0
p0_recursos_dominante,j6043_1.sm,atraso_relativo,2.375,1.625,-0.75,4,0
p0_recursos_dominante,j6010_1.sm,tarefas_pendentes,0.0,0.0,0.0,4,0
p0_recursos_dominante,j6021_1.sm,tarefas_pendentes,0.0,0.0,0.0,4,0
p0_recursos_dominante,j6032_1.sm,tarefas_pendentes,0.0,0.0,0.0,4,0
p0_recursos_dominante,j6043_1.sm,tarefas_pendentes,0.0,0.0,0.0,4,0
p0_recursos_dominante,j6010_1.sm,dividas_pendentes,0.0,0.0,0.0,4,0
p0_recursos_dominante,j6021_1.sm,dividas_pendentes,0.0,0.0,0.0,4,0
p0_recursos_dominante,j6032_1.sm,dividas_pendentes,0.0,0.0,0.0,4,0
p0_recursos_dominante,j6043_1.sm,dividas_pendentes,0.0,0.0,0.0,4,0
p0_yaml_arredondado,j6010_1.sm,concluiu,1.0,1.0,0.0,4,0
p0_yaml_arredondado,j6021_1.sm,concluiu,1.0,1.0,0.0,4,0
p0_yaml_arredondado,j6032_1.sm,concluiu,1.0,1.0,0.0,4,0
p0_yaml_arredondado,j6043_1.sm,concluiu,1.0,1.0,0.0,4,0
p0_yaml_arredondado,j6010_1.sm,makespan,224.0,157.5,-66.5,4,0
p0_yaml_arredondado,j6021_1.sm,makespan,293.75,240.75,-53.0,4,0
p0_yaml_arredondado,j6032_1.sm,makespan,231.0,135.5,-95.5,4,0
p0_yaml_arredondado,j6043_1.sm,makespan,331.75,179.25,-152.5,4,0
p0_yaml_arredondado,j6010_1.sm,makespan_cpm,85.0,85.0,0.0,4,0
p0_yaml_arredondado,j6021_1.sm,makespan_cpm,76.0,76.0,0.0,4,0
p0_yaml_arredondado,j6032_1.sm,makespan_cpm,69.0,69.0,0.0,4,0
p0_yaml_arredondado,j6043_1.sm,makespan_cpm,108.0,108.0,0.0,4,0
p0_yaml_arredondado,j6010_1.sm,E_total,0.8435203704024212,0.9355740883479432,0.09205371794552197,4,0
p0_yaml_arredondado,j6021_1.sm,E_total,0.8950826685603974,0.934538270828414,0.03945560226801664,4,0
p0_yaml_arredondado,j6032_1.sm,E_total,0.8404846406382217,0.9445380795201463,0.1040534388819247,4,0
p0_yaml_arredondado,j6043_1.sm,E_total,0.7940758674628164,0.9449056460261651,0.15082977856334856,4,0
p0_yaml_arredondado,j6010_1.sm,S_UR_final,5.551115123125783e-17,0.0,-5.551115123125783e-17,4,0
p0_yaml_arredondado,j6021_1.sm,S_UR_final,0.0,0.0,0.0,4,0
p0_yaml_arredondado,j6032_1.sm,S_UR_final,4.718447854656915e-16,0.0,-4.718447854656915e-16,4,0
p0_yaml_arredondado,j6043_1.sm,S_UR_final,0.0,0.0,0.0,4,0
p0_yaml_arredondado,j6010_1.sm,S_UR_maximo,8.423466986594729,2.0189952109129248,-6.404471775681805,4,0
p0_yaml_arredondado,j6021_1.sm,S_UR_maximo,5.934469208175752,3.103778248158297,-2.8306909600174555,4,0
p0_yaml_arredondado,j6032_1.sm,S_UR_maximo,12.71927612825682,1.9435624731500023,-10.775713655106815,4,0
p0_yaml_arredondado,j6043_1.sm,S_UR_maximo,10.151129994358284,0.75,-9.401129994358284,4,0
p0_yaml_arredondado,j6010_1.sm,S_PV_final,282.75,314.5,31.75,4,0
p0_yaml_arredondado,j6021_1.sm,S_PV_final,286.0,320.75,34.75,4,0
p0_yaml_arredondado,j6032_1.sm,S_PV_final,282.5,327.5,45.0,4,0
p0_yaml_arredondado,j6043_1.sm,S_PV_final,293.0,327.25,34.25,4,0
p0_yaml_arredondado,j6010_1.sm,TW,730.5,544.75,-185.75,4,0
p0_yaml_arredondado,j6021_1.sm,TW,737.75,589.75,-148.0,4,0
p0_yaml_arredondado,j6032_1.sm,TW,855.25,623.0,-232.25,4,0
p0_yaml_arredondado,j6043_1.sm,TW,647.25,524.5,-122.75,4,0
p0_yaml_arredondado,j6010_1.sm,TL,0.0,9.25,9.25,4,0
p0_yaml_arredondado,j6021_1.sm,TL,0.0,5.75,5.75,4,0
p0_yaml_arredondado,j6032_1.sm,TL,0.0,7.25,7.25,4,0
p0_yaml_arredondado,j6043_1.sm,TL,0.0,7.5,7.5,4,0
p0_yaml_arredondado,j6010_1.sm,TU,119.5,15.75,-103.75,4,0
p0_yaml_arredondado,j6021_1.sm,TU,65.75,9.5,-56.25,4,0
p0_yaml_arredondado,j6032_1.sm,TU,131.0,15.0,-116.0,4,0
p0_yaml_arredondado,j6043_1.sm,TU,146.25,11.0,-135.25,4,0
p0_yaml_arredondado,j6010_1.sm,TR,17.200718786548318,12.572188392849498,-4.6285303936988225,4,0
p0_yaml_arredondado,j6021_1.sm,TR,22.022730946306545,26.167494613032467,4.144763666725923,4,0
p0_yaml_arredondado,j6032_1.sm,TR,32.74068072786034,14.32634038974656,-18.41434033811377,4,0
p0_yaml_arredondado,j6043_1.sm,TR,21.987696971435646,12.109847880241997,-9.877849091193646,4,0
p0_yaml_arredondado,j6010_1.sm,n_limpas,52.5,58.25,5.75,4,0
p0_yaml_arredondado,j6021_1.sm,n_limpas,53.0,58.25,5.25,4,0
p0_yaml_arredondado,j6032_1.sm,n_limpas,51.5,57.75,6.25,4,0
p0_yaml_arredondado,j6043_1.sm,n_limpas,53.5,59.0,5.5,4,0
p0_yaml_arredondado,j6010_1.sm,n_com_erro,7.5,1.75,-5.75,4,0
p0_yaml_arredondado,j6021_1.sm,n_com_erro,7.0,1.75,-5.25,4,0
p0_yaml_arredondado,j6032_1.sm,n_com_erro,8.5,2.25,-6.25,4,0
p0_yaml_arredondado,j6043_1.sm,n_com_erro,6.5,1.0,-5.5,4,0
p0_yaml_arredondado,j6010_1.sm,n_reportadas,0.75,4.75,4.0,4,0
p0_yaml_arredondado,j6021_1.sm,n_reportadas,1.0,7.0,6.0,4,0
p0_yaml_arredondado,j6032_1.sm,n_reportadas,2.25,4.75,2.5,4,0
p0_yaml_arredondado,j6043_1.sm,n_reportadas,0.75,4.75,4.0,4,0
p0_yaml_arredondado,j6010_1.sm,n_adiamentos,0.0,0.0,0.0,4,0
p0_yaml_arredondado,j6021_1.sm,n_adiamentos,0.0,0.0,0.0,4,0
p0_yaml_arredondado,j6032_1.sm,n_adiamentos,0.0,0.0,0.0,4,0
p0_yaml_arredondado,j6043_1.sm,n_adiamentos,0.0,0.0,0.0,4,0
p0_yaml_arredondado,j6010_1.sm,taxa_omissao,0.12499999999999999,0.029166666666666667,-0.09583333333333331,4,0
p0_yaml_arredondado,j6021_1.sm,taxa_omissao,0.11666666666666667,0.029166666666666667,-0.0875,4,0
p0_yaml_arredondado,j6032_1.sm,taxa_omissao,0.14166666666666666,0.037500000000000006,-0.10416666666666666,4,0
p0_yaml_arredondado,j6043_1.sm,taxa_omissao,0.10833333333333332,0.016666666666666666,-0.09166666666666666,4,0
p0_yaml_arredondado,j6010_1.sm,E_plano,323.0,323.0,0.0,4,0
p0_yaml_arredondado,j6021_1.sm,E_plano,332.0,332.0,0.0,4,0
p0_yaml_arredondado,j6032_1.sm,E_plano,337.0,337.0,0.0,4,0
p0_yaml_arredondado,j6043_1.sm,E_plano,334.0,334.0,0.0,4,0
p0_yaml_arredondado,j6010_1.sm,retrabalho_sobre_plano,0.05325299933915889,0.03892318387879101,-0.014329815460367872,4,0
p0_yaml_arredondado,j6021_1.sm,retrabalho_sobre_plano,0.06633352694670645,0.07881775485853154,0.01248422791182507,4,0
p0_yaml_arredondado,j6032_1.sm,retrabalho_sobre_plano,0.09715335527554995,0.0425113958152717,-0.054641959460278264,4,0
p0_yaml_arredondado,j6043_1.sm,retrabalho_sobre_plano,0.06583142805819055,0.03625702958156287,-0.029574398476627684,4,0
p0_yaml_arredondado,j6010_1.sm,divida_latente_sobre_plano,0.026078845159736005,0.006250759166913079,-0.019828085992822927,4,0
p0_yaml_arredondado,j6021_1.sm,divida_latente_sobre_plano,0.017874907253541426,0.009348729663127402,-0.008526177590414023,4,0
p0_yaml_arredondado,j6032_1.sm,divida_latente_sobre_plano,0.03774265913429323,0.005767247694807127,-0.0319754114394861,4,0
p0_yaml_arredondado,j6043_1.sm,divida_latente_sobre_plano,0.030392604773527798,0.002245508982035928,-0.02814709579149187,4,0
p0_yaml_arredondado,j6010_1.sm,retrabalho_sobre_esforco_realizado,0.019851875868916336,0.021437847443974492,0.0015859715750581572,4,0
p0_yaml_arredondado,j6021_1.sm,retrabalho_sobre_esforco_realizado,0.02675781922187734,0.041272546129178536,0.01451472690730119,4,0
p0_yaml_arredondado,j6032_1.sm,retrabalho_sobre_esforco_realizado,0.032155161815073295,0.02169724691518931,-0.010457914899883984,4,0
p0_yaml_arredondado,j6043_1.sm,retrabalho_sobre_esforco_realizado,0.026968305464983022,0.021722001687578842,-0.005246303777404179,4,0
p0_yaml_arredondado,j6010_1.sm,p1_omissao,35.5,19.0,-16.5,4,0
p0_yaml_arredondado,j6021_1.sm,p1_omissao,31.0,26.25,-4.75,4,0
p0_yaml_arredondado,j6032_1.sm,p1_omissao,38.5,20.25,-18.25,4,0
p0_yaml_arredondado,j6043_1.sm,p1_omissao,27.0,12.75,-14.25,4,0
p0_yaml_arredondado,j6010_1.sm,p1_fuga,0.0,0.0,0.0,4,0
p0_yaml_arredondado,j6021_1.sm,p1_fuga,0.0,0.0,0.0,4,0
p0_yaml_arredondado,j6032_1.sm,p1_fuga,0.0,0.0,0.0,4,0
p0_yaml_arredondado,j6043_1.sm,p1_fuga,0.0,0.0,0.0,4,0
p0_yaml_arredondado,j6010_1.sm,p2_ajuda,0.0,9.25,9.25,4,0
p0_yaml_arredondado,j6021_1.sm,p2_ajuda,0.0,5.75,5.75,4,0
p0_yaml_arredondado,j6032_1.sm,p2_ajuda,0.0,7.25,7.25,4,0
p0_yaml_arredondado,j6043_1.sm,p2_ajuda,0.0,7.5,7.5,4,0
p0_yaml_arredondado,j6010_1.sm,p2_bloqueio,119.5,15.75,-103.75,4,0
p0_yaml_arredondado,j6021_1.sm,p2_bloqueio,65.75,9.5,-56.25,4,0
p0_yaml_arredondado,j6032_1.sm,p2_bloqueio,131.0,15.0,-116.0,4,0
p0_yaml_arredondado,j6043_1.sm,p2_bloqueio,146.25,11.0,-135.25,4,0
p0_yaml_arredondado,j6010_1.sm,p3_analitica,24.5,41.0,16.5,4,0
p0_yaml_arredondado,j6021_1.sm,p3_analitica,29.0,33.75,4.75,4,0
p0_yaml_arredondado,j6032_1.sm,p3_analitica,21.5,39.75,18.25,4,0
p0_yaml_arredondado,j6043_1.sm,p3_analitica,33.0,47.25,14.25,4,0
p0_yaml_arredondado,j6010_1.sm,hiato_encontrado,119.5,25.0,-94.5,4,0
p0_yaml_arredondado,j6021_1.sm,hiato_encontrado,65.75,15.25,-50.5,4,0
p0_yaml_arredondado,j6032_1.sm,hiato_encontrado,131.0,22.25,-108.75,4,0
p0_yaml_arredondado,j6043_1.sm,hiato_encontrado,146.25,18.5,-127.75,4,0
p0_yaml_arredondado,j6010_1.sm,hiato_sem_colega_capaz,43.75,15.75,-28.0,4,0
p0_yaml_arredondado,j6021_1.sm,hiato_sem_colega_capaz,21.25,9.5,-11.75,4,0
p0_yaml_arredondado,j6032_1.sm,hiato_sem_colega_capaz,51.25,15.0,-36.25,4,0
p0_yaml_arredondado,j6043_1.sm,hiato_sem_colega_capaz,46.0,11.0,-35.0,4,0
p0_yaml_arredondado,j6010_1.sm,hiato_sem_colega_livre,9.25,5.5,-3.75,4,0
p0_yaml_arredondado,j6021_1.sm,hiato_sem_colega_livre,0.0,2.5,2.5,4,0
p0_yaml_arredondado,j6032_1.sm,hiato_sem_colega_livre,16.75,7.5,-9.25,4,0
p0_yaml_arredondado,j6043_1.sm,hiato_sem_colega_livre,3.5,3.0,-0.5,4,0
p0_yaml_arredondado,j6010_1.sm,hiato_colega_capaz_sem_confianca,75.75,0.0,-75.75,4,0
p0_yaml_arredondado,j6021_1.sm,hiato_colega_capaz_sem_confianca,44.5,0.0,-44.5,4,0
p0_yaml_arredondado,j6032_1.sm,hiato_colega_capaz_sem_confianca,79.75,0.0,-79.75,4,0
p0_yaml_arredondado,j6043_1.sm,hiato_colega_capaz_sem_confianca,100.25,0.0,-100.25,4,0
p0_yaml_arredondado,j6010_1.sm,competencia_maxima_inicial,0.7115921506366745,0.7115921506366745,0.0,4,0
p0_yaml_arredondado,j6021_1.sm,competencia_maxima_inicial,0.7115921506366745,0.7115921506366745,0.0,4,0
p0_yaml_arredondado,j6032_1.sm,competencia_maxima_inicial,0.7115921506366745,0.7115921506366745,0.0,4,0
p0_yaml_arredondado,j6043_1.sm,competencia_maxima_inicial,0.7115921506366745,0.7115921506366745,0.0,4,0
p0_yaml_arredondado,j6010_1.sm,competencia_minima_inicial,0.34492122943841474,0.34492122943841474,0.0,4,0
p0_yaml_arredondado,j6021_1.sm,competencia_minima_inicial,0.34492122943841474,0.34492122943841474,0.0,4,0
p0_yaml_arredondado,j6032_1.sm,competencia_minima_inicial,0.34492122943841474,0.34492122943841474,0.0,4,0
p0_yaml_arredondado,j6043_1.sm,competencia_minima_inicial,0.34492122943841474,0.34492122943841474,0.0,4,0
p0_yaml_arredondado,j6010_1.sm,tarefas_acima_da_competencia_maxima_inicial,9.25,9.25,0.0,4,0
p0_yaml_arredondado,j6021_1.sm,tarefas_acima_da_competencia_maxima_inicial,10.75,10.75,0.0,4,0
p0_yaml_arredondado,j6032_1.sm,tarefas_acima_da_competencia_maxima_inicial,7.25,7.25,0.0,4,0
p0_yaml_arredondado,j6043_1.sm,tarefas_acima_da_competencia_maxima_inicial,12.75,12.75,0.0,4,0
p0_yaml_arredondado,j6010_1.sm,n_tarefas,60.0,60.0,0.0,4,0
p0_yaml_arredondado,j6021_1.sm,n_tarefas,60.0,60.0,0.0,4,0
p0_yaml_arredondado,j6032_1.sm,n_tarefas,60.0,60.0,0.0,4,0
p0_yaml_arredondado,j6043_1.sm,n_tarefas,60.0,60.0,0.0,4,0
p0_yaml_arredondado,j6010_1.sm,competencia_maxima_final,0.7115921506366745,0.9461102022110381,0.23451805157436367,4,0
p0_yaml_arredondado,j6021_1.sm,competencia_maxima_final,0.7115921506366745,0.819136701635633,0.1075445509989584,4,0
p0_yaml_arredondado,j6032_1.sm,competencia_maxima_final,0.7115921506366745,0.845422644861196,0.13383049422452145,4,0
p0_yaml_arredondado,j6043_1.sm,competencia_maxima_final,0.7115921506366745,0.87903216280104,0.16744001216436544,4,0
p0_yaml_arredondado,j6010_1.sm,retrabalho_gerado,17.200718786548318,12.572188392849498,-4.628530393698822,4,0
p0_yaml_arredondado,j6021_1.sm,retrabalho_gerado,22.022730946306545,26.16749461303247,4.1447636667259244,4,0
p0_yaml_arredondado,j6032_1.sm,retrabalho_gerado,32.74068072786034,14.326340389746559,-18.414340338113774,4,0
p0_yaml_arredondado,j6043_1.sm,retrabalho_gerado,21.987696971435646,12.109847880241997,-9.877849091193648,4,0
p0_yaml_arredondado,j6010_1.sm,retrabalho_pendente,0.0,0.0,0.0,4,0
