grupo,n,media_taxa_omissao,var_legado_taxa_omissao,var_pareada_taxa_omissao,media_atraso_relativo,var_legado_atraso_relativo,var_pareada_atraso_relativo,media_retrabalho_sobre_plano,var_legado_retrabalho_sobre_plano,var_pareada_retrabalho_sobre_plano,media_E_total,var_legado_E_total,var_pareada_E_total
ponto=0,64,0.06848958333333333,1.4345952863205466e-05,1.5923831625224014e-05,2.0789482097186704,0.0003185691782123437,0.0002662334798346451,0.14534139059137186,2.4982027391509724e-05,3.5859304693134415e-05,0.9008840371332012,6.2883917800140845e-06,9.172212270003574e-06
ponto=57,64,0.09296875,1.7058626474316577e-05,1.863650523633513e-05,2.195990515771526,0.0002590824002839015,0.0001839207875184665,0.18392767131622187,1.983697315153665e-05,2.1411219122712778e-05,0.893842158754097,4.6134854990644795e-06,5.1037501942611095e-06
ponto=114,64,0.1125,2.039241622574956e-05,2.4781586021505375e-05,1.8906676257459505,0.00017341045291955387,0.0001723877805171441,0.31924285169463096,3.136756829934701e-05,2.9095574137766987e-05,0.8187289904724215,5.48995065759657e-06,5.175283347764213e-06
ponto=171,64,0.035416666666666666,9.438381834215168e-06,1.4140905017921148e-05,1.4819373401534528,0.00014060184230563208,0.00012686498554911858,0.12023794130775942,3.4854390813725933e-05,5.180322823516332e-05,0.8884887536589121,1.1074482642414418e-05,1.6293370835741107e-05
ponto=228,64,0.03854166666666667,9.490051807760141e-06,1.2845822132616488e-05,1.5359148550724635,6.747012709790146e-05,6.412527044740782e-05,0.08033112594704656,1.7071447708693055e-05,2.5433306140832342e-05,0.9137960862727068,6.719019625210822e-06,9.355342328782013e-06
ponto=285,64,0.11041666666666666,1.9359016754850083e-05,2.464157706093189e-05,1.86686647485081,0.00024881467032783944,0.00024092174956934944,0.2798941308380679,2.7390791695174808e-05,2.9681625099348412e-05,0.8335014402233021,4.6795173642842055e-06,6.099665637940943e-06
ponto=342,64,0.05546875,1.0479316509589948e-05,1.5346294662858426e-05,1.65241368286445,0.00013829750949609493,0.0001434677957627527,0.18503657091545045,5.2013669131741326e-05,6.885007504512519e-05,0.8630821145439119,1.3055103802328747e-05,1.5846404160511828e-05
ponto=399,64,0.12421875,2.5343045566027332e-05,3.533257378472221e-05,2.1621936274509803,0.0003955629920634675,0.00034004503303994955,0.3977592773553351,5.8285215495097734e-05,6.173540436367245e-05,0.8061878984352522,8.24166730116247e-06,6.898264461912411e-06
