ai,ci,metrica,media,lo,hi,A_tau_inicial,A_tau_min,A_p_reporte,A_p_deteccao,C_tau_inicial,C_tau_min,C_p_reporte,C_p_deteccao
3,21,atraso_relativo,-0.19004017351919156,-1.1035941540890206,0.7235138070506375,0.25,0.25,0.45,0.03,0.25,0.6,0.45,0.03
3,21,taxa_omissao,0.01770833333333334,-0.03142451386692289,0.06684118053358956,0.25,0.25,0.45,0.03,0.25,0.6,0.45,0.03
3,21,divida_latente_sobre_plano,0.0035551676733900127,-0.018792127992427573,0.025902463339207597,0.25,0.25,0.45,0.03,0.25,0.6,0.45,0.03
3,21,taxa_falha_efetiva,0.006249999999999999,-0.03145032440930297,0.043950324409302965,0.25,0.25,0.45,0.03,0.25,0.6,0.45,0.03
3,21,fracao_porta1,-0.025000000000000005,-0.10344835936455125,0.05344835936455124,0.25,0.25,0.45,0.03,0.25,0.6,0.45,0.03
4,0,atraso_relativo,-0.720402666851129,-1.3166024631146225,-0.12420287058763546,0.25,0.25,0.45,0.075,0.25,0.25,0.15,0.03
4,0,taxa_omissao,-0.07916666666666666,-0.12003732618331497,-0.03829600715001835,0.25,0.25,0.45,0.075,0.25,0.25,0.15,0.03
4,0,divida_latente_sobre_plano,-0.04308675078090514,-0.06380792576652655,-0.022365575795283723,0.25,0.25,0.45,0.075,0.25,0.25,0.15,0.03
4,0,taxa_falha_efetiva,-0.0010416666666666682,-0.0176169078400222,0.015533574506688864,0.25,0.25,0.45,0.075,0.25,0.25,0.15,0.03
4,0,fracao_porta1,0.030208333333333334,-0.021538992676427133,0.0819556593430938,0.25,0.25,0.45,0.075,0.25,0.25,0.15,0.03
4,1,atraso_relativo,0.014115852290572939,-0.2275314419815896,0.25576314656273547,0.25,0.25,0.45,0.075,0.25,0.25,0.15,0.075
4,1,taxa_omissao,-0.049999999999999996,-0.07296732788796748,-0.027032672112032512,0.25,0.25,0.45,0.075,0.25,0.25,0.15,0.075
4,1,divida_latente_sobre_plano,-0.008185376017956332,-0.022319545773206183,0.0059487937372935205,0.25,0.25,0.45,0.075,0.25,0.25,0.15,0.075
4,1,taxa_falha_efetiva,0.02083333333333333,-0.006233922158861191,0.04790058882552785,0.25,0.25,0.45,0.075,0.25,0.25,0.15,0.075
4,1,fracao_porta1,0.03958333333333333,-0.017064235732543107,0.09623090239920977,0.25,0.25,0.45,0.075,0.25,0.25,0.15,0.075
4,3,atraso_relativo,-0.50708531505661,-1.1794149312951705,0.16524430118195044,0.25,0.25,0.45,0.075,0.25,0.25,0.45,0.03
4,3,taxa_omissao,0.008333333333333331,-0.017058003013817966,0.033724669680484626,0.25,0.25,0.45,0.075,0.25,0.25,0.45,0.03
4,3,divida_latente_sobre_plano,-0.01867758930249378,-0.03168723753966078,-0.005667941065326783,0.25,0.25,0.45,0.075,0.25,0.25,0.45,0.03
4,3,taxa_falha_efetiva,0.009375,-0.02586444611080245,0.04461444611080245,0.25,0.25,0.45,0.075,0.25,0.25,0.45,0.03
4,3,fracao_porta1,0.011458333333333338,-0.08189427254871716,0.10481093921538383,0.25,0.25,0.45,0.075,0.25,0.25,0.45,0.03
