perfil_adaptativa,perfil_centralizada,metrica,media,ic95_inf,ic95_sup
0,23,taxa_omissao,0.11458333333333331,0.05041623804513978,0.17875042862152685
0,23,divida_latente_sobre_plano,0.050934936847514,0.027741411619803463,0.07412846207522453
0,23,taxa_falha_efetiva,0.016666666666666663,-0.023480561179542295,0.05681389451287562
0,23,fracao_porta1,-0.03541666666666667,-0.07889311667457,0.008059783341236651
0,24,atraso_relativo,0.528995197748563,-0.31181278565834336,1.3698031811554694
0,24,taxa_omissao,0.184375,0.15405242455778095,0.21469757544221907
0,24,divida_latente_sobre_plano,0.049293734288460796,0.04305048236718033,0.05553698620974126
0,24,taxa_falha_efetiva,0.014583333333333332,-0.041282852527951934,0.0704495191946186
0,24,fracao_porta1,-0.044791666666666674,-0.0962550545882293,0.006671721254895964
0,25,atraso_relativo,0.6980124811175422,0.1883418245547287,1.2076831376803558
0,25,taxa_omissao,0.17916666666666667,0.1316638260649765,0.22666950726835683
0,25,divida_latente_sobre_plano,0.05755690010752415,0.03918149339368184,0.07593230682136645
0,25,taxa_falha_efetiva,-0.006250000000000004,-0.07816948566522794,0.06566948566522793
0,25,fracao_porta1,-0.04375,-0.0917132989318121,0.004213298931812097
0,26,atraso_relativo,0.7642435425733985,0.2973727886436191,1.231114296503178
0,26,taxa_omissao,0.19062500000000002,0.12671531776538456,0.2545346822346155
0,26,divida_latente_sobre_plano,0.06196721838719748,0.041872752773525285,0.08206168400086968
0,26,taxa_falha_efetiva,0.016666666666666663,-0.04715698050686397,0.0804903138401973
0,26,fracao_porta1,-0.041666666666666664,-0.13543039013452401,0.05209705680119068
0,27,atraso_relativo,0.40183672407432336,-0.26565632637198655,1.0693297745206332
0,27,taxa_omissao,0.017708333333333333,-0.016260802714122773,0.05167746938078944
0,27,divida_latente_sobre_plano,0.005032792759512888,-0.02145715952650604,0.03152274504553182
0,27,taxa_falha_efetiva,0.013541666666666662,-0.02449721780386529,0.05158055113719861
0,27,fracao_porta1,0.01666666666666667,-0.02122749102240567,0.05456082435573901
0,28,atraso_relativo,0.9069132852734278,0.6538325421122816,1.159994028434574
0,28,taxa_omissao,0.010416666666666664,-0.0369316927434754,0.05776502607680873
0,28,divida_latente_sobre_plano,0.03292229081451387,0.011635148111095221,0.054209433517932525
0,28,taxa_falha_efetiva,0.002083333333333333,-0.043046800383127796,0.04721346704979446
0,28,fracao_porta1,0.019791666666666666,-0.052305869279762995,0.09188920261309633
0,29,atraso_relativo,0.8889099057497395,0.3665643822288409,1.411255429270638
0,29,taxa_omissao,0.015624999999999998,0.0009237172544528556,0.03032628274554714
0,29,divida_latente_sobre_plano,0.04009679716917727,0.015803187200580347,0.06439040713777419
0,29,taxa_falha_efetiva,0.011458333333333329,-0.016865451199604878,0.03978211786627153
0,29,fracao_porta1,0.02604166666666667,-0.03159951401741193,0.08368284735074527
0,30,atraso_relativo,0.3670263369777098,-0.19565506352433515,0.9297077374797548
0,30,taxa_omissao,0.10520833333333332,0.0790355428996109,0.13138112376705574
0,30,divida_latente_sobre_plano,0.02514744765063516,0.0048137323526444495,0.04548116294862587
0,30,taxa_falha_efetiva,0.004166666666666662,-0.01378771944779248,0.022121052781125805
0,30,fracao_porta1,0.01770833333333333,-0.015386852090232491,0.050803518756899146
0,31,atraso_relativo,0.8301766600359951,0.41855899596294743,1.2417943241090428
0,31,taxa_omissao,0.09375,0.05763777700852621,0.1298622229914738
0,31,divida_latente_sobre_plano,0.042760648624275296,0.013113202517979265,0.07240809473057133
0,31,taxa_falha_efetiva,-0.00104166666666667,-0.03628111277746912,0.03419777944413578
0,31,fracao_porta1,0.03645833333333334,-0.012971840920849846,0.08588850758751654
0,32,atraso_relativo,0.9627536200724888,0.5620479746024976,1.36345926554248
0,32,taxa_omissao,0.11354166666666667,0.09696642549331114,0.1301169078400222
0,32,divida_latente_sobre_plano,0.05020288835388148,0.03196231336418775,0.0684434633435752
0,32,taxa_falha_efetiva,0.005208333333333332,-0.023628140498664553,0.03404480716533122
