modelo,metrica,termo,DEPOIS_parcela,DEPOIS_pct,ANTES_parcela_publicada,ANTES_pct_publicado,delta_parcela,delta_pct
legado,atraso_relativo,A,-0.5967631177136437,52.55976151279914,-0.5967631177136437,52.55976151279914,0.0,0.0
legado,atraso_relativo,B,0.0,-0.0,0.0,-0.0,0.0,0.0
legado,atraso_relativo,C,-0.31619985324382105,27.849222553415448,-0.3161998532438221,27.84922255341554,1.0547118733938987e-15,-9.237055564881302e-14
legado,atraso_relativo,D,-0.43651242523254186,38.445722073938796,-0.4365124252325411,38.445722073938725,-7.771561172376096e-16,7.105427357601002e-14
legado,atraso_relativo,AB,-2.80709041835082e-15,2.47233782641674e-13,0.0,-0.0,-2.80709041835082e-15,2.47233782641674e-13
legado,atraso_relativo,AC,0.025261637546209414,-2.2249123738385204,0.0252616375462101,-2.224912373838585,-6.869504964868156e-16,6.483702463810914e-14
legado,atraso_relativo,AD,-0.10623056951999309,9.356230694569971,-0.1062305695199935,9.356230694570009,4.163336342344337e-16,-3.730349362740526e-14
legado,atraso_relativo,BC,-2.2072382748377007e-16,1.9440195595844445e-14,0.0,-0.0,-2.2072382748377007e-16,1.9440195595844445e-14
legado,atraso_relativo,BD,7.303062963018761e-16,-6.432154338221202e-14,0.0,-0.0,7.303062963018761e-16,-6.432154338221202e-14
legado,atraso_relativo,CD,0.29695918637777996,-26.154605658020113,0.296959186377781,-26.15460565802021,-1.0547118733938987e-15,9.592326932761353e-14
legado,atraso_relativo,ABC,4.35150983929072e-16,-3.8325813473524274e-14,0.0,-0.0,4.35150983929072e-16,-3.8325813473524274e-14
legado,atraso_relativo,ABD,1.769030051699297e-15,-1.558068769104227e-13,0.0,-0.0,1.769030051699297e-15,-1.558068769104227e-13
legado,atraso_relativo,ACD,-0.00191406958279061,0.16858119713532918,-0.0019140695827911,0.1685811971353806,4.898425415289509e-16,-5.1431081615760377e-14
legado,atraso_relativo,BCD,-1.1493127696989887e-15,1.0122543315081352e-13,0.0,-0.0,-1.1493127696989887e-15,1.0122543315081352e-13
legado,atraso_relativo,ABCD,-3.2707682666652262e-15,2.8807209252172146e-13,1.3877787807814457e-17,-1.222282671051343e-15,-3.2846460544730407e-15,2.892943751927728e-13
legado,E_total,A,0.10294900979532196,98.39240130627077,0.1029490097953219,98.39240130627078,5.551115123125783e-17,-1.4210854715202004e-14
legado,E_total,B,0.0,0.0,0.0,0.0,0.0,0.0
legado,E_total,C,0.004484947458066008,4.286439966823477,0.0044849474580656,4.28643996682309,4.0852737859253807e-16,3.872457909892546e-13
legado,E_total,D,0.0018999282493703906,1.8158358505519743,0.0018999282493706,1.81583585055223,-2.0946785972419946e-16,-2.5579538487363607e-13
