reporte,celula,metrica,media,ic95_inferior,ic95_superior,n_instancias
adaptativa,CC,duracao_efetiva_media,9.441145833333334,8.988942848204992,9.893348818461675,16
adaptativa,CC,N_req,0.0,0.0,0.0,16
adaptativa,CC,N_fail,0.0,0.0,0.0,16
adaptativa,CC,N_success,0.0,0.0,0.0,16
adaptativa,CC,N_blocked,128.83854166666666,114.34824714507613,143.32883618825718,16
centralizada,AA,atraso_relativo,2.7419606767616562,2.4228966248323727,3.0610247286909398,16
centralizada,AA,taxa_omissao,0.27118055555555554,0.252556430322165,0.28980468078894606,16
centralizada,AA,divida_latente_sobre_plano,0.08796740597617796,0.07916390200690201,0.0967709099454539,16
centralizada,AA,taxa_falha_efetiva,0.3109375,0.2907183201413085,0.33115667985869146,16
centralizada,AA,fracao_porta1,0.50234375,0.4424581513556091,0.5622293486443909,16
centralizada,AA,mu_cog_medio,0.7944221414271206,0.7730485178752816,0.8157957649789597,16
centralizada,AA,mu_rede_medio,0.9202383737110807,0.9084106429223232,0.9320661044998383,16
centralizada,AA,duracao_efetiva_media,7.139756944444445,6.786473564376278,7.493040324512611,16
centralizada,AA,N_req,142.40104166666666,125.68941802386924,159.11266530946406,16
centralizada,AA,N_fail,38.833333333333336,33.0063740156001,44.66029265106657,16
centralizada,AA,N_success,103.56770833333334,89.7795285161412,117.35588815052549,16
centralizada,AA,N_blocked,0.026041666666666664,-0.012733506264135677,0.064816839597469,16
centralizada,AC,atraso_relativo,2.9678786265303247,2.638365661173442,3.2973915918872074,16
centralizada,AC,taxa_omissao,0.2782986111111111,0.2571301060382742,0.299467116183948,16
centralizada,AC,divida_latente_sobre_plano,0.09214527219119412,0.08425779077213641,0.10003275361025182,16
centralizada,AC,taxa_falha_efetiva,0.32343750000000004,0.3004671767901129,0.34640782320988717,16
centralizada,AC,fracao_porta1,0.5508680555555556,0.4943682845784011,0.6073678265327102,16
centralizada,AC,mu_cog_medio,0.7722950424724142,0.7530198590582979,0.7915702258865305,16
centralizada,AC,mu_rede_medio,0.8536330573407971,0.8419145103518652,0.865351604329729,16
centralizada,AC,duracao_efetiva_media,7.984982638888889,7.584633546612548,8.385331731165229,16
centralizada,AC,N_req,131.31770833333331,116.34196284817513,146.2934538184915,16
centralizada,AC,N_fail,37.46875,31.94853601989526,42.988963980104735,16
centralizada,AC,N_success,93.84895833333334,81.38215657413632,106.31576009253037,16
centralizada,AC,N_blocked,0.015625,-0.01767889914936442,0.04892889914936442,16
centralizada,CA,atraso_relativo,2.848410248798312,2.51932430871606,3.177496188880564,16
centralizada,CA,taxa_omissao,0.28515625,0.26417862266984926,0.30613387733015074,16
centralizada,CA,divida_latente_sobre_plano,0.09724914100906307,0.08844977107632196,0.10604851094180417,16
