modo,tau_varrida,cenario,canal,tau_sat,s_transicao,arquivo,semente,concluiu,violacoes,n_executadas,makespan,makespan_cpm,atraso_relativo,TW,TL,TU,TR,taxa_omissao,taxa_falha_efetiva,divida_latente_sobre_plano,N_req,N_fail,N_success,N_blocked,hiato_encontrado,hiato_colega_capaz_sem_confianca,fracao_hiato_sem_confianca,confianca_media_final,motivo_termino
principal,0.600001,centralizada,ativo,1.0,0.01,j6021_1.sm,2,True,0,60,321,76,4.223684210526316,510.0,156.0,131.0,110.66619766280891,0.3,0.36666666666666664,0.09812241553094517,176,20,156,84,287,84,0.2926829268292683,0.7966671666666666,terminal
principal,0.600001,centralizada,ativo,1.0,0.01,j6032_1.sm,0,True,0,60,189,69,2.739130434782609,514.0,162.0,65.0,80.49779722790231,0.25,0.3,0.0858594094724653,199,37,162,17,227,17,0.07488986784140969,0.9216668333333334,terminal
principal,0.600001,centralizada,ativo,1.0,0.01,j6032_1.sm,1,True,0,60,220,69,3.1884057971014492,485.0,157.0,104.0,48.290955686782546,0.2,0.21666666666666667,0.073388678128169,222,65,157,15,261,15,0.05747126436781609,0.8711673271001907,terminal
principal,0.600001,centralizada,ativo,1.0,0.01,j6043_1.sm,0,True,0,60,253,108,2.3425925925925926,439.0,410.0,101.0,79.9076391059217,0.26666666666666666,0.26666666666666666,0.05320835967096219,468,58,410,0,511,0,0.0,0.9783333333333334,terminal
principal,0.600001,centralizada,ativo,1.0,0.01,j6043_1.sm,1,True,0,60,309,108,2.861111111111111,408.0,422.0,100.0,45.8451539902645,0.16666666666666666,0.2,0.07288968260558233,476,54,422,0,522,0,0.0,0.9809785436345586,terminal
principal,0.600001,centralizada,ativo,1.4,0.01,j6010_1.sm,0,True,0,60,222,85,2.611764705882353,455.0,264.0,64.0,74.28330874357066,0.21666666666666667,0.2833333333333333,0.08334283235605157,292,28,264,0,328,0,0.0,0.98,terminal
principal,0.600001,centralizada,ativo,1.4,0.01,j6010_1.sm,1,True,0,60,270,85,3.176470588235294,421.0,326.0,81.0,71.95008286331036,0.25,0.3,0.1082045909080816,355,29,326,0,407,0,0.0,1.0,terminal
principal,0.600001,centralizada,ativo,1.4,0.01,j6010_1.sm,2,True,0,60,196,85,2.3058823529411763,431.0,183.0,66.0,86.23179582785353,0.2833333333333333,0.31666666666666665,0.13049388134486614,230,47,183,0,249,0,0.0,0.9112102588080306,terminal
principal,0.600001,centralizada,ativo,1.4,0.01,j6010_1.sm,3,True,0,60,249,85,2.929411764705882,458.0,227.0,86.0,81.3535166283758,0.31666666666666665,0.35,0.07482899700279026,298,71,227,2,313,2,0.006389776357827476,0.8150001666666666,terminal
principal,0.600001,centralizada,ativo,1.4,0.01,j6021_1.sm,0,True,0,60,268,76,3.526315789473684,433.0,447.0,97.0,42.20231174637885,0.18333333333333332,0.23333333333333334,0.022590361445783132,477,30,447,0,544,0,0.0,1.0,terminal
principal,0.600001,centralizada,ativo,1.4,0.01,j6021_1.sm,1,True,0,60,210,76,2.763157894736842,434.0,203.0,49.0,51.14554976013231,0.2,0.25,0.060240963855421686,218,15,203,0,252,0,0.0,0.9233335,terminal
principal,0.600001,centralizada,ativo,1.4,0.01,j6021_1.sm,2,True,0,60,296,76,3.8947368421052633,509.0,160.0,123.0,64.52603920625168,0.23333333333333334,0.2833333333333333,0.07272061470684892,171,11,160,85,283,85,0.3003533568904594,0.7966671666666666,terminal
principal,0.600001,centralizada,ativo,1.4,0.01,j6032_1.sm,0,True,0,60,238,69,3.449275362318841,495.0,341.0,177.0,48.593947472964516,0.2,0.21666666666666667,0.03412462908011869,435,94,341,39,518,39,0.07528957528957529,0.9300001666666667,terminal
principal,0.600001,centralizada,ativo,1.4,0.01,j6032_1.sm,1,True,0,60,183,69,2.652173913043478,488.0,193.0,123.0,31.328015806926185,0.13333333333333333,0.15,0.05586948310660589,265,72,193,19,316,19,0.060126582278481014,0.8678339937668573,terminal
principal,0.600001,centralizada,ativo,1.4,0.01,j6043_1.sm,0,True,0,60,256,108,2.3703703703703702,439.0,512.0,124.0,61.710696656398156,0.23333333333333334,0.23333333333333334,0.0604569620118647,576,64,512,0,636,0,0.0,0.985,terminal
principal,0.600001,centralizada,ativo,1.4,0.01,j6043_1.sm,1,True,0,60,269,108,2.490740740740741,408.0,473.0,110.0,29.5,0.13333333333333333,0.16666666666666666,0.02844311377245509,528,55,473,0,583,0,0.0,0.9893118769678919,terminal
principal,0.600001,centralizada,desligado,1.0,0.01,j6021_1.sm,0,True,0,60,262,76,3.4473684210526314,440.0,280.0,64.0,51.86727687415876,0.25,0.25,0.06730491428446743,305,25,280,0,344,0,0.0,0.975,terminal
principal,0.600001,centralizada,desligado,1.0,0.01,j6021_1.sm,1,True,0,60,372,76,4.894736842105263,434.0,178.0,45.0,68.80798013337474,0.2833333333333333,0.3,0.07756858503526266,193,15,178,0,223,0,0.0,0.9233335,terminal
principal,0.600001,centralizada,desligado,1.0,0.01,j6021_1.sm,2,True,0,60,337,76,4.434210526315789,507.0,144.0,124.0,96.45514236583094,0.31666666666666665,0.36666666666666664,0.09788646948013523,161,17,144,80,268,80,0.29850746268656714,0.7900005,terminal
principal,0.600001,centralizada,desligado,1.0,0.01,j6032_1.sm,0,True,0,60,191,69,2.7681159420289854,511.0,168.0,69.0,64.3470411220332,0.2,0.21666666666666667,0.06954890452062425,209,41,168,17,237,17,0.07172995780590717,0.9166668333333333,terminal
principal,0.600001,centralizada,desligado,1.0,0.01,j6032_1.sm,1,True,0,60,194,69,2.8115942028985508,487.0,157.0,104.0,35.98596392342199,0.16666666666666666,0.18333333333333332,0.04454793425312401,222,65,157,15,261,15,0.05747126436781609,0.8711673271001907,terminal
principal,0.600001,centralizada,desligado,1.0,0.01,j6043_1.sm,0,True,0,60,287,108,2.6574074074074074,442.0,410.0,101.0,75.08035077918868,0.25,0.25,0.05320835967096219,468,58,410,0,511,0,0.0,0.9783333333333334,terminal
principal,0.600001,centralizada,desligado,1.0,0.01,j6043_1.sm,1,True,0,60,261,108,2.4166666666666665,408.0,422.0,100.0,19.0,0.1,0.11666666666666667,0.02844311377245509,476,54,422,0,522,0,0.0,0.9809785436345586,terminal
principal,0.600001,centralizada,desligado,1.4,0.01,j6010_1.sm,0,True,0,60,207,85,2.4352941176470586,453.0,264.0,64.0,88.67337760969103,0.23333333333333334,0.3,0.08334283235605157,292,28,264,0,328,0,0.0,0.98,terminal
principal,0.600001,centralizada,desligado,1.4,0.01,j6010_1.sm,1,True,0,60,218,85,2.5647058823529414,422.0,315.0,75.0,56.1296631582597,0.2,0.25,0.059075395712411216,338,23,315,0,390,0,0.0,0.9966666666666667,terminal
principal,0.600001,centralizada,desligado,1.4,0.01,j6010_1.sm,2,True,0,60,196,85,2.3058823529411763,431.0,183.0,66.0,86.23179582785353,0.2833333333333333,0.31666666666666665,0.13049388134486614,230,47,183,0,249,0,0.0,0.9112102588080306,terminal
principal,0.600001,centralizada,desligado,1.4,0.01,j6010_1.sm,3,True,0,60,241,85,2.835294117647059,454.0,240.0,88.0,89.88539923985851,0.3,0.35,0.08961887477952943,314,74,240,1,328,1,0.003048780487804878,0.8100001666666666,terminal
principal,0.600001,centralizada,desligado,1.4,0.01,j6021_1.sm,0,True,0,60,330,76,4.342105263157895,432.0,539.0,115.0,31.5,0.18333333333333332,0.18333333333333332,0.022590361445783132,566,27,539,0,654,0,0.0,1.0,terminal
principal,0.600001,centralizada,desligado,1.4,0.01,j6021_1.sm,1,True,0,60,210,76,2.763157894736842,434.0,203.0,49.0,51.14554976013231,0.2,0.25,0.060240963855421686,218,15,203,0,252,0,0.0,0.9233335,terminal
principal,0.600001,centralizada,desligado,1.4,0.01,j6021_1.sm,2,True,0,60,332,76,4.368421052631579,510.0,160.0,123.0,67.9696825700932,0.21666666666666667,0.26666666666666666,0.05603744666676301,171,11,160,85,283,85,0.3003533568904594,0.7966671666666666,terminal
principal,0.600001,centralizada,desligado,1.4,0.01,j6032_1.sm,0,True,0,60,238,69,3.449275362318841,495.0,341.0,177.0,48.593947472964516,0.2,0.21666666666666667,0.03412462908011869,435,94,341,39,518,39,0.07528957528957529,0.9300001666666667,terminal
principal,0.600001,centralizada,desligado,1.4,0.01,j6032_1.sm,1,True,0,60,187,69,2.710144927536232,492.0,194.0,123.0,31.70363995187551,0.13333333333333333,0.13333333333333333,0.06440249243879972,266,72,194,19,317,19,0.05993690851735016,0.8678339937668573,terminal
principal,0.600001,centralizada,desligado,1.4,0.01,j6043_1.sm,0,True,0,60,256,108,2.3703703703703702,439.0,512.0,124.0,61.710696656398156,0.23333333333333334,0.23333333333333334,0.0604569620118647,576,64,512,0,636,0,0.0,0.985,terminal
principal,0.600001,centralizada,desligado,1.4,0.01,j6043_1.sm,1,True,0,60,360,108,3.3333333333333335,408.0,477.0,110.0,23.531195138208936,0.11666666666666667,0.13333333333333333,0.02844311377245509,531,54,477,0,587,0,0.0,0.9893118769678919,terminal
principal,0.61,centralizada,ativo,1.0,0.01,j6021_1.sm,0,True,0,60,262,76,3.4473684210526314,440.0,280.0,64.0,51.86727687415876,0.25,0.25,0.06730491428446743,305,25,280,0,344,0,0.0,0.975,terminal
principal,0.61,centralizada,ativo,1.0,0.01,j6021_1.sm,1,True,0,60,239,76,3.1447368421052633,437.0,180.0,47.0,96.78991551365847,0.4166666666666667,0.43333333333333335,0.11347018332790601,197,17,180,0,227,0,0.0,0.9216666666666665,terminal
principal,0.61,centralizada,ativo,1.0,0.01,j6021_1.sm,2,True,0,60,321,76,4.223684210526316,509.0,154.0,133.0,110.66619766280891,0.3,0.36666666666666664,0.09812241553094517,176,22,154,83,287,83,0.289198606271777,0.8016666666666666,terminal
principal,0.61,centralizada,ativo,1.0,0.01,j6032_1.sm,0,True,0,60,189,69,2.739130434782609,514.0,162.0,65.0,80.49779722790231,0.25,0.3,0.0858594094724653,199,37,162,17,227,17,0.07488986784140969,0.9233333333333333,terminal
principal,0.61,centralizada,ativo,1.0,0.01,j6032_1.sm,1,True,0,60,220,69,3.1884057971014492,485.0,157.0,104.0,48.290955686782546,0.2,0.21666666666666667,0.073388678128169,222,65,157,15,261,15,0.05747126436781609,0.8747697496022778,terminal
principal,0.61,centralizada,ativo,1.0,0.01,j6043_1.sm,0,True,0,60,253,108,2.3425925925925926,439.0,410.0,101.0,79.9076391059217,0.26666666666666666,0.26666666666666666,0.05320835967096219,468,58,410,0,511,0,0.0,0.9783333333333334,terminal
principal,0.61,centralizada,ativo,1.0,0.01,j6043_1.sm,1,True,0,60,309,108,2.861111111111111,408.0,422.0,100.0,45.8451539902645,0.16666666666666666,0.2,0.07288968260558233,476,54,422,0,522,0,0.0,0.9835779217319317,terminal
principal,0.61,centralizada,ativo,1.4,0.01,j6010_1.sm,0,True,0,60,222,85,2.611764705882353,455.0,264.0,64.0,74.28330874357066,0.21666666666666667,0.2833333333333333,0.08334283235605157,292,28,264,0,328,0,0.0,0.98,terminal
principal,0.61,centralizada,ativo,1.4,0.01,j6010_1.sm,1,True,0,60,270,85,3.176470588235294,421.0,326.0,81.0,71.95008286331036,0.25,0.3,0.1082045909080816,355,29,326,0,407,0,0.0,1.0,terminal
principal,0.61,centralizada,ativo,1.4,0.01,j6010_1.sm,2,True,0,60,196,85,2.3058823529411763,431.0,183.0,66.0,86.23179582785353,0.2833333333333333,0.31666666666666665,0.13049388134486614,230,47,183,0,249,0,0.0,0.9131746744970405,terminal
principal,0.61,centralizada,ativo,1.4,0.01,j6010_1.sm,3,True,0,60,249,85,2.929411764705882,458.0,227.0,86.0,81.3535166283758,0.31666666666666665,0.35,0.07482899700279026,298,71,227,2,313,2,0.006389776357827476,0.8166666666666665,terminal
principal,0.61,centralizada,ativo,1.4,0.01,j6021_1.sm,0,True,0,60,268,76,3.526315789473684,433.0,447.0,97.0,42.20231174637885,0.18333333333333332,0.23333333333333334,0.022590361445783132,477,30,447,0,544,0,0.0,1.0,terminal
principal,0.61,centralizada,ativo,1.4,0.01,j6021_1.sm,1,True,0,60,210,76,2.763157894736842,433.0,203.0,49.0,51.14554976013231,0.2,0.25,0.060240963855421686,218,15,203,0,252,0,0.0,0.9249999999999999,terminal
principal,0.61,centralizada,ativo,1.4,0.01,j6021_1.sm,2,True,0,60,296,76,3.8947368421052633,508.0,158.0,125.0,64.52603920625168,0.23333333333333334,0.2833333333333333,0.07272061470684892,171,13,158,84,283,84,0.2968197879858657,0.8016666666666666,terminal
principal,0.61,centralizada,ativo,1.4,0.01,j6032_1.sm,0,True,0,60,238,69,3.449275362318841,495.0,341.0,177.0,48.593947472964516,0.2,0.21666666666666667,0.03412462908011869,435,94,341,39,518,39,0.07528957528957529,0.9316666666666666,terminal
principal,0.61,centralizada,ativo,1.4,0.01,j6032_1.sm,1,True,0,60,183,69,2.652173913043478,488.0,193.0,123.0,31.328015806926185,0.13333333333333333,0.15,0.05586948310660589,265,72,193,19,316,19,0.060126582278481014,0.8714364162689444,terminal
principal,0.61,centralizada,ativo,1.4,0.01,j6043_1.sm,0,True,0,60,256,108,2.3703703703703702,439.0,512.0,124.0,61.710696656398156,0.23333333333333334,0.23333333333333334,0.0604569620118647,576,64,512,0,636,0,0.0,0.985,terminal
principal,0.61,centralizada,ativo,1.4,0.01,j6043_1.sm,1,True,0,60,269,108,2.490740740740741,408.0,473.0,110.0,29.5,0.13333333333333333,0.16666666666666666,0.02844311377245509,528,55,473,0,583,0,0.0,0.991911255065265,terminal
principal,0.61,centralizada,desligado,1.0,0.01,j6021_1.sm,0,True,0,60,262,76,3.4473684210526314,440.0,280.0,64.0,51.86727687415876,0.25,0.25,0.06730491428446743,305,25,280,0,344,0,0.0,0.975,terminal
principal,0.61,centralizada,desligado,1.0,0.01,j6021_1.sm,1,True,0,60,372,76,4.894736842105263,433.0,178.0,45.0,68.80798013337474,0.2833333333333333,0.3,0.07756858503526266,193,15,178,0,223,0,0.0,0.9249999999999999,terminal
principal,0.61,centralizada,desligado,1.0,0.01,j6021_1.sm,2,True,0,60,337,76,4.434210526315789,506.0,142.0,126.0,96.45514236583094,0.31666666666666665,0.36666666666666664,0.09788646948013523,161,19,142,79,268,79,0.2947761194029851,0.7949999999999999,terminal
principal,0.61,centralizada,desligado,1.0,0.01,j6032_1.sm,0,True,0,60,191,69,2.7681159420289854,511.0,168.0,69.0,64.3470411220332,0.2,0.21666666666666667,0.06954890452062425,209,41,168,17,237,17,0.07172995780590717,0.9183333333333333,terminal
principal,0.61,centralizada,desligado,1.0,0.01,j6032_1.sm,1,True,0,60,194,69,2.8115942028985508,487.0,157.0,104.0,35.98596392342199,0.16666666666666666,0.18333333333333332,0.04454793425312401,222,65,157,15,261,15,0.05747126436781609,0.8747697496022778,terminal
principal,0.61,centralizada,desligado,1.0,0.01,j6043_1.sm,0,True,0,60,287,108,2.6574074074074074,442.0,410.0,101.0,75.08035077918868,0.25,0.25,0.05320835967096219,468,58,410,0,511,0,0.0,0.9783333333333334,terminal
principal,0.61,centralizada,desligado,1.0,0.01,j6043_1.sm,1,True,0,60,261,108,2.4166666666666665,408.0,422.0,100.0,19.0,0.1,0.11666666666666667,0.02844311377245509,476,54,422,0,522,0,0.0,0.9835779217319317,terminal
principal,0.61,centralizada,desligado,1.4,0.01,j6010_1.sm,0,True,0,60,207,85,2.4352941176470586,453.0,264.0,64.0,88.67337760969103,0.23333333333333334,0.3,0.08334283235605157,292,28,264,0,328,0,0.0,0.98,terminal
principal,0.61,centralizada,desligado,1.4,0.01,j6010_1.sm,1,True,0,60,218,85,2.5647058823529414,422.0,315.0,75.0,56.1296631582597,0.2,0.25,0.059075395712411216,338,23,315,0,390,0,0.0,0.9966666666666667,terminal
principal,0.61,centralizada,desligado,1.4,0.01,j6010_1.sm,2,True,0,60,196,85,2.3058823529411763,431.0,183.0,66.0,86.23179582785353,0.2833333333333333,0.31666666666666665,0.13049388134486614,230,47,183,0,249,0,0.0,0.9131746744970405,terminal
principal,0.61,centralizada,desligado,1.4,0.01,j6010_1.sm,3,True,0,60,241,85,2.835294117647059,454.0,240.0,88.0,89.88539923985851,0.3,0.35,0.08961887477952943,314,74,240,1,328,1,0.003048780487804878,0.8116666666666665,terminal
principal,0.61,centralizada,desligado,1.4,0.01,j6021_1.sm,0,True,0,60,330,76,4.342105263157895,432.0,539.0,115.0,31.5,0.18333333333333332,0.18333333333333332,0.022590361445783132,566,27,539,0,654,0,0.0,1.0,terminal
principal,0.61,centralizada,desligado,1.4,0.01,j6021_1.sm,1,True,0,60,210,76,2.763157894736842,433.0,203.0,49.0,51.14554976013231,0.2,0.25,0.060240963855421686,218,15,203,0,252,0,0.0,0.9249999999999999,terminal
principal,0.61,centralizada,desligado,1.4,0.01,j6021_1.sm,2,True,0,60,332,76,4.368421052631579,509.0,158.0,125.0,67.9696825700932,0.21666666666666667,0.26666666666666666,0.05603744666676301,171,13,158,84,283,84,0.2968197879858657,0.8016666666666666,terminal
principal,0.61,centralizada,desligado,1.4,0.01,j6032_1.sm,0,True,0,60,238,69,3.449275362318841,495.0,341.0,177.0,48.593947472964516,0.2,0.21666666666666667,0.03412462908011869,435,94,341,39,518,39,0.07528957528957529,0.9316666666666666,terminal
principal,0.61,centralizada,desligado,1.4,0.01,j6032_1.sm,1,True,0,60,187,69,2.710144927536232,492.0,194.0,123.0,31.70363995187551,0.13333333333333333,0.13333333333333333,0.06440249243879972,266,72,194,19,317,19,0.05993690851735016,0.8714364162689444,terminal
principal,0.61,centralizada,desligado,1.4,0.01,j6043_1.sm,0,True,0,60,256,108,2.3703703703703702,439.0,512.0,124.0,61.710696656398156,0.23333333333333334,0.23333333333333334,0.0604569620118647,576,64,512,0,636,0,0.0,0.985,terminal
principal,0.61,centralizada,desligado,1.4,0.01,j6043_1.sm,1,True,0,60,360,108,3.3333333333333335,408.0,477.0,110.0,23.531195138208936,0.11666666666666667,0.13333333333333333,0.02844311377245509,531,54,477,0,587,0,0.0,0.991911255065265,terminal
principal,0.65,centralizada,ativo,1.0,0.01,j6021_1.sm,0,True,0,60,262,76,3.4473684210526314,440.0,280.0,64.0,51.86727687415876,0.25,0.25,0.06730491428446743,305,25,280,0,344,0,0.0,0.975,terminal
principal,0.65,centralizada,ativo,1.0,0.01,j6021_1.sm,1,True,0,60,313,76,4.118421052631579,432.0,192.0,47.0,63.1940825088952,0.23333333333333334,0.25,0.10225640531313311,208,16,192,0,239,0,0.0,0.9416666666666668,terminal
principal,0.65,centralizada,ativo,1.0,0.01,j6021_1.sm,2,True,0,60,288,76,3.789473684210526,476.0,141.0,55.0,97.97906329022528,0.2833333333333333,0.35,0.11125096141033422,151,10,141,27,196,27,0.1377551020408163,0.8666666666666667,terminal
principal,0.65,centralizada,ativo,1.0,0.01,j6032_1.sm,0,True,0,60,196,69,2.8405797101449277,503.0,215.0,64.0,72.3877837895489,0.23333333333333334,0.3,0.06438232173976352,260,45,215,0,279,0,0.0,0.9733333333333333,terminal
principal,0.65,centralizada,ativo,1.0,0.01,j6032_1.sm,1,True,0,60,212,69,3.072463768115942,446.0,155.0,69.0,37.68188363936794,0.16666666666666666,0.2,0.06386650836541248,204,49,155,0,224,0,0.0,0.9386240600117582,terminal
principal,0.65,centralizada,ativo,1.0,0.01,j6043_1.sm,0,True,0,60,253,108,2.3425925925925926,439.0,410.0,101.0,79.9076391059217,0.26666666666666666,0.26666666666666666,0.05320835967096219,468,58,410,0,511,0,0.0,0.9783333333333334,terminal
principal,0.65,centralizada,ativo,1.0,0.01,j6043_1.sm,1,True,0,60,309,108,2.861111111111111,408.0,422.0,100.0,45.8451539902645,0.16666666666666666,0.2,0.07288968260558233,476,54,422,0,522,0,0.0,0.9916666666666667,terminal
principal,0.65,centralizada,ativo,1.4,0.01,j6010_1.sm,0,True,0,60,222,85,2.611764705882353,455.0,264.0,64.0,74.28330874357066,0.21666666666666667,0.2833333333333333,0.08334283235605157,292,28,264,0,328,0,0.0,0.98,terminal
principal,0.65,centralizada,ativo,1.4,0.01,j6010_1.sm,1,True,0,60,270,85,3.176470588235294,421.0,326.0,81.0,71.95008286331036,0.25,0.3,0.1082045909080816,355,29,326,0,407,0,0.0,1.0,terminal
principal,0.65,centralizada,ativo,1.4,0.01,j6010_1.sm,2,True,0,60,196,85,2.3058823529411763,431.0,183.0,66.0,86.23179582785353,0.2833333333333333,0.31666666666666665,0.13049388134486614,230,47,183,0,249,0,0.0,0.9210331230979393,terminal
principal,0.65,centralizada,ativo,1.4,0.01,j6010_1.sm,3,True,0,60,249,85,2.929411764705882,458.0,227.0,86.0,81.3535166283758,0.31666666666666665,0.35,0.07482899700279026,298,71,227,2,313,2,0.006389776357827476,0.8233333333333333,terminal
principal,0.65,centralizada,ativo,1.4,0.01,j6021_1.sm,0,True,0,60,268,76,3.526315789473684,433.0,447.0,97.0,42.20231174637885,0.18333333333333332,0.23333333333333334,0.022590361445783132,477,30,447,0,544,0,0.0,1.0,terminal
principal,0.65,centralizada,ativo,1.4,0.01,j6021_1.sm,1,True,0,60,314,76,4.131578947368421,441.0,198.0,46.0,90.61671035185462,0.26666666666666666,0.35,0.16467049696491015,212,14,198,0,244,0,0.0,0.94,terminal
principal,0.65,centralizada,ativo,1.4,0.01,j6021_1.sm,2,True,0,60,308,76,4.052631578947368,476.0,167.0,62.0,83.82871632665751,0.2833333333333333,0.3,0.11311524207367903,175,8,167,36,229,36,0.1572052401746725,0.875,terminal
principal,0.65,centralizada,ativo,1.4,0.01,j6032_1.sm,0,True,0,60,228,69,3.3043478260869565,487.0,268.0,82.0,48.90155008572889,0.26666666666666666,0.26666666666666666,0.05616963710183725,322,54,268,0,350,0,0.0,0.975,terminal
principal,0.65,centralizada,ativo,1.4,0.01,j6032_1.sm,1,True,0,60,241,69,3.4927536231884058,456.0,191.0,77.0,50.63566067074278,0.25,0.25,0.08645596638202606,240,49,191,0,268,0,0.0,0.9536240600117583,terminal
principal,0.65,centralizada,ativo,1.4,0.01,j6043_1.sm,0,True,0,60,256,108,2.3703703703703702,439.0,512.0,124.0,61.710696656398156,0.23333333333333334,0.23333333333333334,0.0604569620118647,576,64,512,0,636,0,0.0,0.985,terminal
principal,0.65,centralizada,ativo,1.4,0.01,j6043_1.sm,1,True,0,60,269,108,2.490740740740741,408.0,473.0,110.0,29.5,0.13333333333333333,0.16666666666666666,0.02844311377245509,528,55,473,0,583,0,0.0,1.0,terminal
principal,0.65,centralizada,desligado,1.0,0.01,j6021_1.sm,0,True,0,60,262,76,3.4473684210526314,440.0,280.0,64.0,51.86727687415876,0.25,0.25,0.06730491428446743,305,25,280,0,344,0,0.0,0.975,terminal
principal,0.65,centralizada,desligado,1.0,0.01,j6021_1.sm,1,True,0,60,401,76,5.276315789473684,434.0,197.0,49.0,81.18081187809845,0.25,0.2833333333333333,0.127036516333939,215,18,197,0,246,0,0.0,0.9266666666666666,terminal
principal,0.65,centralizada,desligado,1.0,0.01,j6021_1.sm,2,True,0,60,338,76,4.447368421052632,471.0,141.0,55.0,80.42441154197027,0.26666666666666666,0.3,0.0835876182841699,151,10,141,27,196,27,0.1377551020408163,0.8666666666666667,terminal
principal,0.65,centralizada,desligado,1.0,0.01,j6032_1.sm,0,True,0,60,173,69,2.5072463768115942,499.0,215.0,64.0,76.78829554627431,0.25,0.2833333333333333,0.10793575394839397,260,45,215,0,279,0,0.0,0.9733333333333333,terminal
principal,0.65,centralizada,desligado,1.0,0.01,j6032_1.sm,1,True,0,60,145,69,2.101449275362319,455.0,184.0,73.0,25.167598144718255,0.11666666666666667,0.13333333333333333,0.040556671052576425,231,47,184,0,257,0,0.0,0.9436240600117584,terminal
principal,0.65,centralizada,desligado,1.0,0.01,j6043_1.sm,0,True,0,60,287,108,2.6574074074074074,442.0,410.0,101.0,75.08035077918868,0.25,0.25,0.05320835967096219,468,58,410,0,511,0,0.0,0.9783333333333334,terminal
principal,0.65,centralizada,desligado,1.0,0.01,j6043_1.sm,1,True,0,60,261,108,2.4166666666666665,408.0,422.0,100.0,19.0,0.1,0.11666666666666667,0.02844311377245509,476,54,422,0,522,0,0.0,0.9916666666666667,terminal
principal,0.65,centralizada,desligado,1.4,0.01,j6010_1.sm,0,True,0,60,207,85,2.4352941176470586,453.0,264.0,64.0,88.67337760969103,0.23333333333333334,0.3,0.08334283235605157,292,28,264,0,328,0,0.0,0.98,terminal
principal,0.65,centralizada,desligado,1.4,0.01,j6010_1.sm,1,True,0,60,218,85,2.5647058823529414,422.0,315.0,75.0,56.1296631582597,0.2,0.25,0.059075395712411216,338,23,315,0,390,0,0.0,0.9966666666666667,terminal
principal,0.65,centralizada,desligado,1.4,0.01,j6010_1.sm,2,True,0,60,196,85,2.3058823529411763,431.0,183.0,66.0,86.23179582785353,0.2833333333333333,0.31666666666666665,0.13049388134486614,230,47,183,0,249,0,0.0,0.9210331230979393,terminal
principal,0.65,centralizada,desligado,1.4,0.01,j6010_1.sm,3,True,0,60,241,85,2.835294117647059,454.0,240.0,88.0,89.88539923985851,0.3,0.35,0.08961887477952943,314,74,240,1,328,1,0.003048780487804878,0.8183333333333332,terminal
principal,0.65,centralizada,desligado,1.4,0.01,j6021_1.sm,0,True,0,60,330,76,4.342105263157895,432.0,539.0,115.0,31.5,0.18333333333333332,0.18333333333333332,0.022590361445783132,566,27,539,0,654,0,0.0,1.0,terminal
principal,0.65,centralizada,desligado,1.4,0.01,j6021_1.sm,1,True,0,60,227,76,2.986842105263158,436.0,230.0,56.0,41.24147856295287,0.15,0.18333333333333332,0.0694843828366528,252,22,230,0,286,0,0.0,0.9266666666666666,terminal
principal,0.65,centralizada,desligado,1.4,0.01,j6021_1.sm,2,True,0,60,308,76,4.052631578947368,476.0,167.0,62.0,83.82871632665751,0.2833333333333333,0.3,0.11311524207367903,175,8,167,36,229,36,0.1572052401746725,0.875,terminal
principal,0.65,centralizada,desligado,1.4,0.01,j6032_1.sm,0,True,0,60,228,69,3.3043478260869565,487.0,268.0,82.0,48.90155008572889,0.26666666666666666,0.26666666666666666,0.05616963710183725,322,54,268,0,350,0,0.0,0.975,terminal
principal,0.65,centralizada,desligado,1.4,0.01,j6032_1.sm,1,True,0,60,272,69,3.9420289855072466,456.0,184.0,73.0,31.625046362958454,0.11666666666666667,0.13333333333333333,0.040430404637858915,231,47,184,0,257,0,0.0,0.9436240600117584,terminal
principal,0.65,centralizada,desligado,1.4,0.01,j6043_1.sm,0,True,0,60,256,108,2.3703703703703702,439.0,512.0,124.0,61.710696656398156,0.23333333333333334,0.23333333333333334,0.0604569620118647,576,64,512,0,636,0,0.0,0.985,terminal
principal,0.65,centralizada,desligado,1.4,0.01,j6043_1.sm,1,True,0,60,360,108,3.3333333333333335,408.0,477.0,110.0,23.531195138208936,0.11666666666666667,0.13333333333333333,0.02844311377245509,531,54,477,0,587,0,0.0,1.0,terminal
principal,0.8,centralizada,ativo,1.0,0.01,j6021_1.sm,0,True,0,60,262,76,3.4473684210526314,440.0,280.0,64.0,51.86727687415876,0.25,0.25,0.06730491428446743,305,25,280,0,344,0,0.0,0.975,terminal
principal,0.8,centralizada,ativo,1.0,0.01,j6021_1.sm,1,True,0,60,313,76,4.118421052631579,429.0,209.0,49.0,76.77599374576393,0.23333333333333334,0.26666666666666666,0.09383988383978831,226,17,209,0,258,0,0.0,0.9685009092287796,terminal
principal,0.8,centralizada,ativo,1.0,0.01,j6021_1.sm,2,True,0,60,278,76,3.6578947368421053,444.0,78.0,25.0,81.15879005951066,0.2833333333333333,0.3,0.0844024948965509,93,15,78,0,103,0,0.0,0.9483333333333333,terminal
principal,0.8,centralizada,ativo,1.0,0.01,j6032_1.sm,0,True,0,60,215,69,3.1159420289855073,460.0,201.0,70.0,71.89723780371455,0.3,0.3333333333333333,0.08485767466282286,253,52,201,0,271,0,0.0,0.9883333333333333,terminal
