risco.F_ancora,retrabalho.f_retrabalho,agentes.tau_sat,agentes.k_heuristico,fuzzy.mu_minimo,ponto,media_taxa_omissao,var_media_taxa_omissao,media_atraso_relativo,var_media_atraso_relativo,media_retrabalho_sobre_plano,var_media_retrabalho_sobre_plano,media_E_total,var_media_E_total
0.14918119317108544,0.4673448028668186,1.228666609706601,0.14669918887756084,0.6181939027323582,300,0.08125,0.00024243551587301585,1.6129582267689686,0.00038871918536494273,0.17531313630070508,0.00022861476561593852,0.8661629752434816,6.705198007030709e-05
0.18791235336884135,0.5923612963033025,1.2311328552626972,0.1298841318184889,0.6677130039020105,301,0.08541666666666667,0.00035156249999999993,1.5246589940323956,0.00046553008133829165,0.2836747957172947,0.0002786300272659876,0.8072508989001675,4.543035289260426e-05
0.20306639764178142,0.42670373367638686,1.0099686813301454,0.14494157263514024,0.5963054944461277,302,0.11666666666666667,0.0002182539682539682,1.6387468030690537,0.001302439245463557,0.22406319374284484,0.0001319487051362473,0.8487392769878706,1.158089678005741e-05
0.2346302835488438,0.49940467964373836,1.300217881800596,0.074044743526156,0.6260237904987508,303,0.12083333333333333,0.0004340277777777778,1.562702472293265,0.00011709257630922187,0.27506527675993303,4.832896066427017e-05,0.8181065671793757,1.1073340329021008e-05
0.19951058173579791,0.7567684575586251,0.8130169943712998,0.13512159558627923,0.6636542413657777,304,0.12083333333333335,0.00015624999999999995,1.5661125319693094,0.0003312419152026427,0.4063735365678523,0.00029125739815409005,0.7585637689664664,4.270915756104678e-05
0.20755397224082123,0.3062735595745445,1.306510651567639,0.07760424871429136,0.6619935772452399,305,0.14166666666666666,0.000505952380952381,1.517540494458653,0.000514038086786663,0.16035205897245364,4.855892301552366e-05,0.8679692842186224,8.908052316557663e-06
0.18342705675304438,0.7832561468110737,0.9890081711364113,0.15307971759903632,0.5996197191271979,306,0.11041666666666666,0.0002672371031746031,1.6682864450127877,0.0017279867949997008,0.3746675337169918,0.000348616945231883,0.7851117370810591,5.631338085355492e-05
0.22503719355386065,0.3078926229050888,1.1712753586953129,0.13164851131674155,0.5951076719777086,307,0.125,0.0006746031746031748,1.667156862745098,0.0014702206265211164,0.18195111103815714,0.00018627790295968526,0.864911469977439,3.144941451914147e-05
0.21308922368198208,0.7432987001824143,1.1576718268163106,0.13685129355791598,0.622339349070134,308,0.125,0.00014880952380952377,1.6141943734015345,0.0003557178459062936,0.3953878042570099,0.0005716071024653862,0.7692811676529828,6.52115967738267e-05
0.15026487123742371,0.6769578948136836,0.9221342166305535,0.13362188767640182,0.5841503448699195,309,0.09375,0.0004458085317460317,1.659697357203751,0.000778993099519359,0.2661929313429054,0.00022255586602022053,0.8295948986196029,6.182379415567215e-05
0.19586193799408233,0.7438999011785838,1.3730423684932314,0.09092742350273372,0.6630841587396288,310,0.10625,0.00043588789682539686,1.5081415174765558,0.0005314806526042714,0.37094070820798075,0.00017674409848772338,0.7675573260177462,3.14986894014066e-05
0.17870510950456384,0.7063376651182227,1.1176176588784228,0.13717126397374646,0.6037793471202864,311,0.10208333333333333,0.0005499751984126983,1.6526641091219099,0.0005349584976508864,0.3583765695791119,0.0003481280079736842,0.7857624534499497,4.087561138313889e-05
0.16564527241081678,0.33564803551651606,1.2655942246964327,0.08914535742734157,0.6589521307599759,312,0.08541666666666667,0.00025235615079365075,1.5314578005115091,0.00045378068199739913,0.13545261725267993,9.237771310099911e-05,0.8825978299814887,2.7814441905921312e-05
0.1579276056056915,0.34848908923495475,1.0552370969352165,0.06731394734918836,0.6550654067757504,313,0.07916666666666666,0.0002256944444444444,1.5099744245524298,0.000483289056754694,0.1375373630552189,0.00015834052739573858,0.8829497482374995,5.61356189620688e-05
0.1435142635296889,0.7022775719824166,1.2470812956754114,0.10804150721861505,0.5928792873379871,314,0.09583333333333333,0.00015624999999999998,1.682992327365729,0.00020812094436351196,0.24016514299386305,0.0002247699592263185,0.8379475432858585,4.2036460143432846e-05
0.16036263115103092,0.7292731636628066,0.8640260025577068,0.08938387359831487,0.6213787793769361,315,0.07708333333333334,0.00023747519841269842,1.5761722080136402,0.0003800369994174325,0.2828653829587438,0.0005472221289065367,0.8180896646408984,0.0001166030766705683
0.11657569211800818,0.5448190963235061,1.1482228546862512,0.0788681331342284,0.6649621874005266,316,0.0625,0.00021577380952380953,1.4981884057971016,0.0004755690129567522,0.15227308381228755,0.0001263901097645332,0.8745396024418692,4.018977789903209e-05
0.20783042927263634,0.5434136810088962,0.771654881209093,0.11831822260415964,0.5779235201580875,317,0.09791666666666665,0.0002523561507936507,1.6971653878942883,0.0011825064452557394,0.307043208789998,0.0001928789116685918,0.8130631667451982,4.8838632054032304e-05
0.22474758625860114,0.5485483022328403,0.83616747157432,0.10186262802450488,0.5819333241214678,318,0.11041666666666666,0.00021763392857142855,1.7188832054560956,0.00034477874325533647,0.34206047097578834,0.0003256420579247772,0.7991470619542,4.977212463281659e-05
0.11978668519283803,0.4323546035047559,0.9210550897323477,0.10409585281372223,0.6077938290587775,319,0.07291666666666667,9.858630952380954e-05,1.6307118499573743,0.0005683852639613982,0.13103070211919665,0.00013880196405596784,0.8909147485185192,7.151242669534738e-05
0.2221299527186022,0.6048750618121852,1.1292746950798003,0.14622234733823192,0.5834914754966264,320,0.11458333333333334,0.0002920386904761904,1.692838874680307,0.00040956951370933476,0.34810041091275545,0.0006349171740457942,0.7952640446295436,8.751861574374531e-05
0.2378614764203292,0.3160556666243819,1.168777339182499,0.11583363920526146,0.5851048605292979,321,0.11041666666666666,0.0005053323412698412,1.6744032395566921,0.0011824602427056303,0.18551747345593272,0.0001957977944930492,0.8669011430383797,5.432819055831828e-05
0.22036343268589442,0.61547787236545,0.8889224183257641,0.15801221182994052,0.6633861596023309,322,0.11041666666666666,5.890376984126985e-05,1.555924978687127,0.000563529908052772,0.3421502529454816,0.0003252154352428683,0.7874273364006701,4.992480801557104e-05
0.15581558358092223,0.6662891767914574,0.8255909313842096,0.11232576042170866,0.5927457538904438,323,0.09791666666666668,9.362599206349208e-05,1.70848252344416,0.000971912431528081,0.2648852314028553,0.0001222501192090913,0.8343066870024638,4.2257120471250196e-05
0.12919831725274547,0.7080322880719677,1.1297604818925362,0.0628306190728353,0.6176186311951571,324,0.08541666666666667,0.00015314980158730157,1.570630861040068,0.0007681228464550138,0.22268648599531637,0.000514465109768681,0.8403492815802714,0.0001557427619411971
0.22601292236138382,0.6429415471475795,1.2641679458113169,0.08067119268447218,0.5989087435987087,325,0.11041666666666668,0.0004557291666666667,1.655157715260017,0.0008403548231257368,0.3736593321903253,0.0006205926865949253,0.7781169439137349,7.072615751111594e-05
0.1240922070804339,0.46651864415619776,0.8008503603416518,0.1407909785398036,0.5993197732572242,326,0.06875,0.00012338789682539685,1.6685208866155157,0.0007646277403433302,0.1604564953591751,0.0001368961489422447,0.8847921489320711,4.4539289727834946e-05
0.24013106255595174,0.5392668008708682,0.8616653142978654,0.07271373306376486,0.630967648028245,327,0.13958333333333334,0.00022755456349206354,1.582161125319693,0.0008097416753127725,0.31198992298568573,6.951923756901228e-05,0.8036145780050543,3.097700286895657e-06
0.17403683176482687,0.5764283251175635,1.2624486207291303,0.1060648620521284,0.6525633683829317,328,0.09375,0.00014818948412698412,1.5140451832907078,0.0004025014969107106,0.2569342506946088,0.0001321529411911671,0.8202716459997459,2.7945361155915457e-05
0.1232918905665019,0.725439696810462,1.3752829891320886,0.11359036013428417,0.6092212716859194,329,0.07708333333333334,5.890376984126984e-05,1.6054774083546461,0.00022983062716172152,0.21190080165931013,0.00028510586888466557,0.8480085238831854,0.00010399851338228098
0.17107768371723003,0.7478885336159367,1.2178873693839045,0.07744516661801668,0.6564564029488036,330,0.07708333333333334,0.00014818948412698412,1.5195865302642797,0.0005435983745216089,0.3016140763433548,0.0004145499870886393,0.7997291863722099,0.00010683759274655105
0.1850721868313378,0.39631897833533747,0.946316792315296,0.14039230606622377,0.6496577450680366,331,0.10833333333333334,0.00010912698412698411,1.5269394714407503,0.00029682698536251265,0.17680242848799715,0.0001057105564477869,0.8621449249568477,4.6755184306723666e-05
