risco.F_ancora,retrabalho.f_retrabalho,agentes.tau_sat,agentes.k_heuristico,fuzzy.mu_minimo,ponto,media_taxa_omissao,var_media_taxa_omissao,media_atraso_relativo,var_media_atraso_relativo,media_retrabalho_sobre_plano,var_media_retrabalho_sobre_plano,media_E_total,var_media_E_total
0.05096997532701375,0.7636794071749929,1.3674366242819622,0.11634205935131944,0.504549514909786,100,0.03125,3.410218253968254e-05,1.8999573742540494,0.0010475517164870323,0.11747972354904537,0.0003537677409525264,0.9074865232469221,8.227964730621327e-05
0.1657743045980632,0.7981405300641922,0.9407479211087846,0.0877643833635291,0.6645015126744329,101,0.09791666666666667,0.00015314980158730157,1.5017050298380221,0.00047679370499079864,0.3427733336616739,0.0005431410700207994,0.7770656496666115,0.0001373375526304119
0.0706555762825221,0.7316537492259549,1.1532864738532693,0.06585968944340753,0.6898256002425383,102,0.037500000000000006,6.696428571428572e-05,1.4340366581415174,0.00039970805958322386,0.141826477181799,0.00025620545730160074,0.8780507786131262,7.686329831780581e-05
0.06680052549641559,0.5742693456386618,1.1932444290089017,0.10034607684747633,0.6690032373659097,103,0.02916666666666667,3.720238095238096e-05,1.5248934356351236,0.0002657975603599975,0.10942848561831091,5.727508435156942e-05,0.8962158717708214,2.4294397378263712e-05
0.15414893585153489,0.6682807942344178,1.251218135341909,0.14631467426965983,0.41900953306801764,104,0.09166666666666667,0.0003373015873015872,2.225682011935209,0.0018324906689018308,0.30194321206655433,0.0003819444477299429,0.8515963951914629,6.837992220684605e-05
0.07957283887717626,0.6464615294082378,1.2488095385298696,0.113694386440123,0.6985012538733539,105,0.035416666666666666,4.402281746031747e-05,1.4568840579710145,0.0002297210907788746,0.12249364539506549,0.00018702024616445138,0.88782295162816,6.337732804916533e-05
0.20610023477465905,0.7129652575894568,1.3328003712064815,0.09544044220999368,0.5640702767181974,106,0.13125,0.00038132440476190476,1.7330562659846547,0.0010711027526025799,0.39702408430415354,0.00027912632722703067,0.7768271137145978,4.589012027204121e-05
0.17830942870746153,0.40659856697296415,0.9581040860534143,0.12487898925058917,0.6957728185890191,107,0.08541666666666667,0.0001630704365079365,1.5128942881500427,0.00040844864763059325,0.1563786516462924,4.74219612047226e-05,0.8721569870984676,9.674166772116219e-06
0.05487244342217683,0.7040270220513274,0.8320354192534518,0.1385113103221808,0.47137421228705656,108,0.03958333333333334,4.898313492063492e-05,2.0557118499573743,0.002271816506727974,0.1461627421904755,0.00017833987589171334,0.9046492236976231,4.877694971154007e-05
0.14605582679694562,0.5993600030432091,0.8739946593537689,0.12826212288083855,0.5774746767917178,109,0.08541666666666667,0.00012338789682539683,1.7123188405797103,0.00045507201731650825,0.23885851284908532,0.0002814637409479129,0.8440317907381187,7.491102721025017e-05
0.14349350331482263,0.38715706589943544,0.7550796953155846,0.10339779382951822,0.5099039565439613,110,0.08125,7.378472222222222e-05,1.874531116794544,0.001884379247454942,0.1442753866143363,7.095557790829892e-05,0.8988255923383786,1.4724694278090034e-05
0.08268025958912795,0.41403228620026605,0.8356651718973876,0.15957001152774308,0.6172334618517475,111,0.04166666666666667,7.936507936507937e-05,1.6656862745098038,0.0014497817734158423,0.09672973377838219,0.00012378051711388764,0.9152304598583567,5.410694872592501e-05
0.1982885521696109,0.4238747443813101,1.18740598357628,0.13037678198173974,0.4496644826965558,112,0.10416666666666667,0.0002157738095238095,2.0830988917306055,0.0019165014406370424,0.2032898054472545,0.00011266512373568116,0.877651048661976,3.891604278986645e-05
0.16508428114111076,0.6260758038548975,1.1530222107980705,0.08383150186497211,0.5741659917166216,113,0.07708333333333334,7.874503968253969e-05,1.6978260869565216,0.0006735508985461561,0.25580361351284514,0.00026469698866118734,0.8358147526273493,6.421679077762808e-05
0.21350282997015568,0.5645019439456288,1.0126734127803783,0.07054109679618617,0.49481121386044824,114,0.11666666666666667,0.00024801587301587295,1.927237851662404,0.0005438670890721834,0.3072421109915047,0.00029019063050406347,0.8274967849217044,5.45221820450314e-05
0.05650448651245806,0.330220811069796,1.2150325241799649,0.07513797728476845,0.6179596104737914,115,0.03333333333333334,4.960317460317461e-05,1.5791133844842284,0.00020040485893011678,0.05064786783738969,1.1055252755867861e-05,0.9336956228959271,9.861198309672341e-06
0.10531692432570096,0.43240189804446494,0.9224506318522494,0.13945786000669289,0.4160860043260076,116,0.07708333333333334,0.00019779265873015874,2.3071824381926684,0.002109500394175238,0.1433259612645282,5.0846678686381536e-05,0.9134742641650109,1.800735743178053e-05
0.06638171857644373,0.5063049890808728,1.298549609015585,0.14174673102649055,0.6091977913689062,117,0.03958333333333334,4.898313492063493e-05,1.6251705029838022,0.0003126209247923194,0.09701582941560179,9.897872545324934e-05,0.9097708416790511,3.987299778105234e-05
0.06764527385610714,0.45276958698882286,1.0419957570354623,0.06352244478842028,0.4009704721608836,118,0.03125,5.394345238095239e-05,2.2670076726342714,0.002262556529339189,0.10964186468754054,0.00012618284758325572,0.9266625907681636,2.836956292555616e-05
0.1252920685283756,0.745231580769174,1.134818373403527,0.075436858622002,0.6623182218793306,119,0.07083333333333333,0.00017609126984126987,1.4962702472293266,0.00028959336616517705,0.24102951656209798,0.00024604920916292356,0.8278520070215647,5.501718713825521e-05
0.07278566211436935,0.4582456333969466,1.3091348256712196,0.08634617117270253,0.4971284525029305,120,0.04583333333333334,0.00018601190476190478,1.8729113384484228,0.0013666994003947257,0.09369881971394603,0.0001490776796194326,0.918507941110561,3.0479958753621376e-05
0.15588218725229552,0.706610379800559,1.0746815326094679,0.15272134670542814,0.586834715288523,121,0.07916666666666666,0.00019593253968253963,1.6961210571184995,0.0002420221952897697,0.28574832591678234,0.00027501535273051925,0.8212665595110147,2.4426768413774887e-05
0.0730472573445611,0.44829372487207664,0.9024057084534913,0.09775168693977143,0.433090765824166,122,0.037500000000000006,7.688492063492064e-05,2.1945652173913044,0.0009029716727493109,0.10870460659367095,8.752238765645593e-05,0.9257329650213498,1.8463980774027615e-05
0.05732685143006307,0.46219689054824087,1.0018876116083657,0.0762848889106415,0.417090433022174,123,0.03958333333333333,0.00014818948412698412,2.162915601023018,0.003732398775144441,0.09651036017049791,0.00013478419941666142,0.9290582413589539,2.7560172846336233e-05
0.10009818515406022,0.5666695137716466,1.064859849919006,0.06506505203778525,0.5994060269948882,124,0.060416666666666674,0.00014818948412698412,1.6175831202046036,0.0006487662802991394,0.13372180668309064,0.00022539404700513518,0.8881547455676377,4.91808714507674e-05
0.06094701463437569,0.4286559154381347,1.2238969109283202,0.10368557577589696,0.6319100276530047,125,0.037500000000000006,4.7123015873015876e-05,1.574680306905371,0.0004091978167893428,0.08620755497182232,0.00011242738032556999,0.9156689470564763,5.058040530720605e-05
0.14881358177700882,0.6960544842765306,0.8927155220318544,0.15042465940899363,0.5592966741096991,126,0.08124999999999999,0.0001829117063492063,1.7698209718670077,0.0005783053797522571,0.25083945410242986,0.00022262258174113092,0.845215658759202,4.2935978375624245e-05
0.20404882314816059,0.38321887511512354,0.7372522189159065,0.11565583544318744,0.45906313873514887,127,0.12083333333333333,0.0003348214285714285,2.086167945439045,0.002006427177045992,0.2141351631740982,8.989273544541195e-05,0.8769914832470287,2.8750963347058233e-05
0.15693896867667073,0.3762634020950466,0.8678614807696473,0.06606906046979155,0.5165440380457718,128,0.08333333333333333,0.00010912698412698415,1.8394288150042626,0.0012715354498669623,0.13547205068318308,6.040415453637221e-05,0.8971103344241425,3.097464068660195e-05
0.17378058806624097,0.4755677900846783,1.0790205939402127,0.14567412919666772,0.5325333539708297,129,0.09791666666666667,0.00033172123015873017,1.789855072463768,0.001033069293546395,0.21549128921438448,0.0001348686510546212,0.8575941850320967,3.518419890947176e-05
0.24101735682546171,0.5146184803738476,0.8027892883785864,0.10916656870757,0.42809563991483873,130,0.15416666666666665,0.00011656746031746031,2.1971653878942883,0.0007100033478679294,0.38678814955829843,0.00024081640063374393,0.8228669981789634,3.7110960485211434e-05
0.22709154629274447,0.384083478278114,1.1490134748831915,0.11659798499915053,0.6783170248218304,131,0.125,0.00020833333333333335,1.4967178175618074,0.00011633776161415284,0.2156489837053896,4.464243816534532e-05,0.8346968572371389,2.072267168242382e-05
0.16378353787784777,0.6055807291072846,1.0297675497081562,0.1297257182142987,0.47701024114416973,132,0.07916666666666666,0.000275297619047619,2.011999147485081,0.0010791295372072237,0.2657479875028787,0.00018358716264883177,0.8488545126804025,6.324734736367401e-05
0.19158068000090045,0.7381907441439706,1.0348185810331296,0.07805165951474832,0.478619866043162,133,0.09791666666666667,0.00017299107142857142,1.9442242114236998,0.0006241242280669997,0.3766378423562675,0.0004048513362068101,0.7979149501156468,7.982564968050441e-05
0.11541088584384383,0.6834711398375634,1.2857075215171359,0.12904393391077168,0.6114232725162266,134,0.07083333333333333,2.728174603174602e-05,1.6174765558397273,0.0003018127077362686,0.19673072861082974,0.0004398142483761555,0.8572834509884744,0.00016371428513856307
0.18697231622523114,0.6380601646584176,0.7067073751913892,0.09251013627101506,0.5696495217165763,135,0.10416666666666666,0.0002157738095238095,1.7261508951406648,0.0012437751797408972,0.33163553302932514,0.0002000171319084352,0.8039191051626458,2.66088506238965e-05
0.18150520287730693,0.32370744031174964,1.2163473059797731,0.07596663587548755,0.6567977753794788,136,0.08958333333333333,0.00010850694444444445,1.5221867007672634,0.0005055773096888409,0.14530574882974764,3.615386133023445e-05,0.8775013684666297,1.2086848335254653e-05
0.1375479846292315,0.7623017084456153,1.102120819156551,0.11218719647007819,0.49863453044655626,137,0.08541666666666667,0.00031187996031746025,1.8706734867860186,0.0021756002152519705,0.31245899606212224,0.0004255358489721612,0.8237111909561898,4.327991541427791e-05
0.05215004567433747,0.5936193596352513,1.268022002048701,0.08436674638042363,0.4635950094990546,138,0.035416666666666666,1.4260912698412701e-05,2.004539641943734,0.004780921458987244,0.09823310207416727,0.00010146796444254812,0.9243342093063023,2.526941502032914e-05
0.1689858190844814,0.49183033163690043,1.1181317544379081,0.14339932371409259,0.5779097830067533,139,0.07916666666666666,0.0003149801587301587,1.6564151747655584,0.0005344497504698903,0.20595056299384065,0.00016890115343628871,0.8560844578941333,6.208032955010604e-05
0.17101638208316128,0.42548975676259354,0.7967435003903119,0.0987409830292539,0.4255304666409244,140,0.10625,0.00017795138888888887,2.1559889173060527,0.0017665336734048662,0.20182503533318358,0.0001700479722925534,0.8849400255665869,4.184414216490956e-05
0.11286058751008922,0.5782448680369565,1.3252665504330645,0.11316243168045323,0.6279481195916747,141,0.07291666666666667,0.00012834821428571428,1.5807971014492754,0.00031561422708376887,0.1789440846646606,0.0002786612304773661,0.8660460708319058,8.049408099297495e-05
