modelo,metrica,termo,parcela,ic95_inf,ic95_sup,pct_contraste,n_instancias
mvp,atraso_relativo,G,-0.09474062876577853,-0.2150775705159057,0.025596312984348626,9.257248547710246,16
mvp,atraso_relativo,N,-0.21239218309138022,-0.3184480881869039,-0.10633627799585654,20.7531579015432,16
mvp,atraso_relativo,B,0.0,0.0,0.0,-0.0,16
mvp,atraso_relativo,C,-0.2682503391456753,-0.32674305329809883,-0.20975762499325182,26.211141881043407,16
mvp,atraso_relativo,D,-0.5890033438769384,-0.6780001927815114,-0.5000064949723655,57.55239774881876,16
mvp,atraso_relativo,GN,-0.015289915379704769,-0.17828913657047563,0.14770930581106606,1.4940005020793297,16
mvp,atraso_relativo,GB,0.0018168234064110528,-0.025746318525117558,0.029379965337939663,-0.17752453260601378,16
mvp,atraso_relativo,GC,-0.21390418616464352,-0.3274641842128467,-0.10034418811644037,20.900897983453614,16
mvp,atraso_relativo,GD,-0.15591573063198497,-0.28239871811978534,-0.029432743144184592,15.234759255466125,16
mvp,atraso_relativo,NB,0.0,0.0,0.0,-0.0,16
mvp,atraso_relativo,NC,-0.05594732908906165,-0.16143394823850465,0.04953929006038135,5.466697210110363,16
mvp,atraso_relativo,ND,-0.04552270764563425,-0.1557826228166096,0.0647372075253411,4.448091855947298,16
mvp,atraso_relativo,BC,-1.3897564158186127e-16,-2.419869248009058e-16,-3.596435836281675e-17,1.3579517815755681e-14,16
mvp,atraso_relativo,BD,7.573471645272533e-16,6.322831339345815e-16,8.824111951199251e-16,-7.400152426964713e-14,16
mvp,atraso_relativo,CD,0.2664470950901897,0.20519211023933254,0.3277020799410469,-26.03494420712802,16
mvp,atraso_relativo,GNB,0.0017641487024129161,-0.0311055624407499,0.03463385984557574,-0.1723776084886603,16
mvp,atraso_relativo,GNC,0.15066560394083672,-0.028800916218636258,0.3301321241003097,-14.721761523446824,16
mvp,atraso_relativo,GND,0.09716572835132863,-0.07894345471245821,0.27327491141511545,-9.494208655626432,16
mvp,atraso_relativo,GBC,0.002238298931483121,-0.042310064760762954,0.04678666262372919,-0.2187075365948807,16
mvp,atraso_relativo,GBD,-0.0032948023365809926,-0.03412629131182319,0.0275366866386612,0.32194006460218866,16
mvp,atraso_relativo,GCD,0.20186610012376976,0.07592902965496925,0.32780317059257025,-19.724638590088233,16
mvp,atraso_relativo,NBC,3.590913142652053e-16,1.9545259476569697e-16,5.227300337647136e-16,-3.50873494379602e-14,16
mvp,atraso_relativo,NBD,-1.3464544743278536e-15,-1.5839209702886153e-15,-1.108987978367092e-15,1.3156408068437687e-13,16
mvp,atraso_relativo,NCD,0.015196652422801285,-0.08689481677545731,0.11728812162105988,-1.4848876390595542,16
mvp,atraso_relativo,BCD,-1.1828950105835116e-15,-1.3357446668721111e-15,-1.030045354294912e-15,1.1558244083316986e-13,16
mvp,atraso_relativo,GNBC,-0.015714731117476274,-0.08462848580218581,0.05319902356723326,1.5355098832472773,16
mvp,atraso_relativo,GNBD,0.00018429051895905556,-0.03608555442049746,0.03645413545841557,-0.01800730226530564,16
mvp,atraso_relativo,GNCD,-0.09598892206650163,-0.2807108401100856,0.08873299597708238,9.379221153294317,16
mvp,atraso_relativo,GBCD,0.0015506021553051731,-0.04287475505684474,0.04597595936745508,-0.1515116559524053,16
mvp,atraso_relativo,NBCD,1.7255289601388198e-15,1.4065671755394618e-15,2.044490744738178e-15,-1.6860401570447394e-13,16
mvp,atraso_relativo,GNBCD,0.0036484421123489513,-0.0620521392420961,0.069349023466794,-0.3564947360592882,16
mvp,E_total,G,-0.02181735083194835,-0.031973063309746017,-0.01166163835415068,42.909891972993066,16
mvp,E_total,N,-0.04802677344626823,-0.05369285790797053,-0.042360688984565936,94.45801537797175,16
mvp,E_total,B,0.0,0.0,0.0,-0.0,16
mvp,E_total,C,0.0028539485646687595,-0.0008999250676164669,0.006607822196953985,-5.613084079258896,16
mvp,E_total,D,0.005272041995233768,-0.0024283823480436856,0.012972466338511221,-10.368937742949678,16
mvp,E_total,GN,0.019987301833729293,0.009690951293881553,0.03028365237357703,-39.31059133270305,16
