modelo,metrica,termo,DEPOIS_parcela,DEPOIS_pct,ANTES_parcela_publicada,ANTES_pct_publicado,delta_parcela,delta_pct
mvp,divida_latente_sobre_plano,A,-0.015367172247348106,19.74844939629482,-0.0122009072310122,22.60142987565434,-0.0031662650163359063,-2.8529804793595197
mvp,divida_latente_sobre_plano,B,0.0,-0.0,0.0,-0.0,0.0,0.0
mvp,divida_latente_sobre_plano,C,-0.06045418860009912,77.69005677470338,-0.044364713116417,82.18290111292283,-0.01608947548368212,-4.492844338219456
mvp,divida_latente_sobre_plano,D,-0.04952368261692278,63.64319500923405,-0.0307988885774996,57.05304591310295,-0.018724794039423183,6.5901490961311
mvp,divida_latente_sobre_plano,AB,6.239337877060731e-05,-0.08018212222016502,0.0,-0.0,6.239337877060731e-05,-0.08018212222016502
mvp,divida_latente_sobre_plano,AC,0.00797586347390844,-10.249832153304489,0.0093779237111922,-17.372026614463834,-0.0014020602372837605,7.122194461159346
mvp,divida_latente_sobre_plano,AD,0.011255328720231182,-14.46429350126579,0.0062930646126398,-11.657514957905413,0.004962264107591382,-2.8067785433603767
mvp,divida_latente_sobre_plano,BC,9.303824238226224e-18,-1.1956402856897689e-14,-2.1684043449710093e-19,4.0168356186133013e-16,9.520664672723325e-18,-1.2358086418759019e-14
mvp,divida_latente_sobre_plano,BD,7.270581732854595e-18,-9.343470166261873e-15,0.0,-0.0,7.270581732854595e-18,-9.343470166261873e-15
mvp,divida_latente_sobre_plano,CD,0.03569045340100123,-45.86602541935605,0.0245507276291564,-45.47871223020814,0.01113972577184483,-0.38731318914791046
mvp,divida_latente_sobre_plano,ABC,-0.00018718178772028938,0.24054848889586977,-8.673617379884035e-19,1.6067342474453205e-15,-0.00018718178772028852,0.24054848889586816
mvp,divida_latente_sobre_plano,ABD,-0.00021102691849799048,0.2711920159502844,0.0,-0.0,-0.00021102691849799048,0.2711920159502844
mvp,divida_latente_sobre_plano,ACD,-0.007161732803140713,9.203587724281281,-0.0068401067743926,12.67087690089726,-0.00032162602874811347,-3.4672891766159797
mvp,divida_latente_sobre_plano,BCD,-1.3665962639163946e-17,1.7562214263444462e-14,-6.505213034913028e-19,1.2050506855839904e-15,-1.3015441335672644e-17,1.6357163577860472e-14
mvp,divida_latente_sobre_plano,ABCD,0.0001063695792946134,-0.1366962132130292,2.1684043449710093e-19,-4.0168356186133013e-16,0.00010636957929461319,-0.1366962132130288
