configuracao,arquivo,metrica,centralizada,adaptativa,diferenca,n_pares,n_pares_censurados
C4,j6040_1.sm,S_UR_final,1.4802973661668753e-16,0.0,-1.4802973661668753e-16,12,0
C4,j6043_1.sm,S_UR_final,5.921189464667501e-16,0.0,-5.921189464667501e-16,12,0
C4,j6046_1.sm,S_UR_final,1.2490009027033011e-15,9.25185853854297e-18,-1.239749044164758e-15,12,0
C4,j604_1.sm,S_UR_final,2.1279274638648835e-15,0.0,-2.1279274638648835e-15,12,0
C4,j607_1.sm,S_UR_final,4.810966440042345e-16,2.7755575615628914e-17,-4.533410683886056e-16,12,0
C4,j6010_1.sm,S_UR_maximo,21.974264474171278,6.024250919213439,-15.950013554957842,12,0
C4,j6013_1.sm,S_UR_maximo,25.46471289220833,9.697834312254324,-15.766878579954001,12,0
C4,j6016_1.sm,S_UR_maximo,34.53362883236546,8.23270844698232,-26.300920385383137,12,0
C4,j6019_1.sm,S_UR_maximo,22.590708245451264,5.86896965166478,-16.721738593786483,12,0
C4,j6021_1.sm,S_UR_maximo,21.795443212364546,7.552934953921418,-14.24250825844313,12,0
C4,j6024_1.sm,S_UR_maximo,19.337890475085313,6.144098717971164,-13.19379175711415,12,0
C4,j6027_1.sm,S_UR_maximo,25.12878378422487,6.703809796412949,-18.424973987811924,12,0
C4,j602_1.sm,S_UR_maximo,24.234615668382432,4.823646242480906,-19.410969425901527,12,0
C4,j6032_1.sm,S_UR_maximo,27.940981585322564,5.705594569297696,-22.23538701602487,12,0
C4,j6035_1.sm,S_UR_maximo,29.21746449587189,6.960766505638247,-22.256697990233647,12,0
C4,j6038_1.sm,S_UR_maximo,23.58194334475985,4.966202165885055,-18.615741178874796,12,0
C4,j6040_1.sm,S_UR_maximo,31.42484939908158,7.259636509213522,-24.165212889868062,12,0
C4,j6043_1.sm,S_UR_maximo,19.475736592527422,5.749816699825158,-13.725919892702267,12,0
C4,j6046_1.sm,S_UR_maximo,27.60064218449938,7.68673129717364,-19.913910887325738,12,0
C4,j604_1.sm,S_UR_maximo,29.720144547720697,7.298588240250236,-22.421556307470464,12,0
C4,j607_1.sm,S_UR_maximo,22.641901558116285,6.32831094649244,-16.313590611623844,12,0
C4,j6010_1.sm,S_PV_final,250.08333333333334,298.5833333333333,48.5,12,0
C4,j6013_1.sm,S_PV_final,256.8333333333333,312.3333333333333,55.5,12,0
C4,j6016_1.sm,S_PV_final,269.8333333333333,341.8333333333333,72.0,12,0
C4,j6019_1.sm,S_PV_final,258.5,317.3333333333333,58.833333333333336,12,0
C4,j6021_1.sm,S_PV_final,253.58333333333334,305.5,51.916666666666664,12,0
C4,j6024_1.sm,S_PV_final,222.66666666666666,260.1666666666667,37.5,12,0
C4,j6027_1.sm,S_PV_final,264.4166666666667,322.3333333333333,57.916666666666664,12,0
C4,j602_1.sm,S_PV_final,254.66666666666666,307.5,52.833333333333336,12,0
C4,j6032_1.sm,S_PV_final,250.41666666666666,314.0833333333333,63.666666666666664,12,0
C4,j6035_1.sm,S_PV_final,262.5,326.6666666666667,64.16666666666667,12,0
C4,j6038_1.sm,S_PV_final,258.6666666666667,319.6666666666667,61.0,12,0
C4,j6040_1.sm,S_PV_final,274.25,348.5833333333333,74.33333333333333,12,0
C4,j6043_1.sm,S_PV_final,257.0833333333333,310.5,53.416666666666664,12,0
C4,j6046_1.sm,S_PV_final,234.33333333333334,296.5,62.166666666666664,12,0
C4,j604_1.sm,S_PV_final,281.3333333333333,360.8333333333333,79.5,12,0
C4,j607_1.sm,S_PV_final,257.8333333333333,315.1666666666667,57.333333333333336,12,0
C4,j6010_1.sm,TW,521.4166666666666,454.0833333333333,-67.33333333333333,12,0
C4,j6013_1.sm,TW,561.75,498.0,-63.75,12,0
C4,j6016_1.sm,TW,636.5833333333334,557.6666666666666,-78.91666666666667,12,0
C4,j6019_1.sm,TW,566.6666666666666,500.0,-66.66666666666667,12,0
C4,j6021_1.sm,TW,533.0,465.0,-68.0,12,0
C4,j6024_1.sm,TW,457.5833333333333,399.25,-58.333333333333336,12,0
C4,j6027_1.sm,TW,526.8333333333334,463.0833333333333,-63.75,12,0
C4,j602_1.sm,TW,547.6666666666666,476.5833333333333,-71.08333333333333,12,0
C4,j6032_1.sm,TW,565.5833333333334,496.75,-68.83333333333333,12,0
C4,j6035_1.sm,TW,582.5,505.0833333333333,-77.41666666666667,12,0
C4,j6038_1.sm,TW,568.0,494.6666666666667,-73.33333333333333,12,0
C4,j6040_1.sm,TW,605.4166666666666,544.75,-60.666666666666664,12,0
C4,j6043_1.sm,TW,495.6666666666667,447.0833333333333,-48.583333333333336,12,0
C4,j6046_1.sm,TW,514.3333333333334,450.25,-64.08333333333333,12,0
C4,j604_1.sm,TW,632.6666666666666,578.25,-54.416666666666664,12,0
C4,j607_1.sm,TW,555.9166666666666,498.75,-57.166666666666664,12,0
C4,j6010_1.sm,TL,0.0,9.666666666666666,9.666666666666666,12,0
C4,j6013_1.sm,TL,0.0,6.25,6.25,12,0
C4,j6016_1.sm,TL,0.0,10.0,10.0,12,0
C4,j6019_1.sm,TL,0.0,8.416666666666666,8.416666666666666,12,0
C4,j6021_1.sm,TL,0.0,7.25,7.25,12,0
C4,j6024_1.sm,TL,0.0,8.083333333333334,8.083333333333334,12,0
C4,j6027_1.sm,TL,0.0,9.833333333333334,9.833333333333334,12,0
C4,j602_1.sm,TL,0.0,9.583333333333334,9.583333333333334,12,0
C4,j6032_1.sm,TL,0.0,7.5,7.5,12,0
C4,j6035_1.sm,TL,0.0,10.416666666666666,10.416666666666666,12,0
C4,j6038_1.sm,TL,0.0,11.5,11.5,12,0
C4,j6040_1.sm,TL,0.0,8.75,8.75,12,0
C4,j6043_1.sm,TL,0.0,8.0,8.0,12,0
C4,j6046_1.sm,TL,0.0,10.75,10.75,12,0
C4,j604_1.sm,TL,0.0,10.166666666666666,10.166666666666666,12,0
C4,j607_1.sm,TL,0.0,7.666666666666667,7.666666666666667,12,0
C4,j6010_1.sm,TU,140.66666666666666,19.083333333333332,-121.58333333333333,12,0
C4,j6013_1.sm,TU,96.83333333333333,8.083333333333334,-88.75,12,0
C4,j6016_1.sm,TU,153.08333333333334,18.666666666666668,-134.41666666666666,12,0
C4,j6019_1.sm,TU,125.08333333333333,13.833333333333334,-111.25,12,0
C4,j6021_1.sm,TU,85.41666666666667,9.333333333333334,-76.08333333333333,12,0
C4,j6024_1.sm,TU,136.0,11.416666666666666,-124.58333333333333,12,0
C4,j6027_1.sm,TU,153.58333333333334,18.416666666666668,-135.16666666666666,12,0
C4,j602_1.sm,TU,133.5,20.416666666666668,-113.08333333333333,12,0
C4,j6032_1.sm,TU,149.66666666666666,16.416666666666668,-133.25,12,0
C4,j6035_1.sm,TU,157.91666666666666,16.0,-141.91666666666666,12,0
C4,j6038_1.sm,TU,112.91666666666667,15.0,-97.91666666666667,12,0
C4,j6040_1.sm,TU,170.83333333333334,16.083333333333332,-154.75,12,0
C4,j6043_1.sm,TU,193.91666666666666,12.083333333333334,-181.83333333333334,12,0
C4,j6046_1.sm,TU,176.83333333333334,14.583333333333334,-162.25,12,0
C4,j604_1.sm,TU,155.08333333333334,20.083333333333332,-135.0,12,0
C4,j607_1.sm,TU,155.83333333333334,24.416666666666668,-131.41666666666666,12,0
C4,j6010_1.sm,TR,54.013416463246074,43.61590026165186,-10.397516201594195,12,0
C4,j6013_1.sm,TR,80.40377991190816,75.3568102975698,-5.046969614338357,12,0
