configuracao,metrica,n_instancias,media_centralizada,media_adaptativa,media_diferenca,ic95_inferior,ic95_superior,n_positivo,n_negativo,n_zero,n_pares_censurados
centro_fator_0.5,taxa_omissao,4,0.3583333333333334,0.084375,-0.27395833333333336,-0.28865961607888047,-0.25925705058778625,0,4,0,0
centro_fator_0.5_rho0.20,E_plano,4,331.5,331.5,0.0,0.0,0.0,0,0,4,0
centro_fator_0.5_rho0.20,E_total,4,0.6256007537987929,0.5945841043428672,-0.03101664945592565,-0.0694895538819515,0.007456254970100183,1,3,0,0
centro_fator_0.5_rho0.20,N_blocked,4,146.5625,0.0,-146.5625,-244.54790144248886,-48.57709855751115,0,4,0,0
centro_fator_0.5_rho0.20,N_fail,4,0.0,35.875,35.875,14.85895371965941,56.89104628034059,4,0,0,0
centro_fator_0.5_rho0.20,N_req,4,0.0,150.25,150.25,58.759857641365315,241.74014235863467,4,0,0,0
centro_fator_0.5_rho0.20,N_success,4,0.0,114.375,114.375,38.321926636712675,190.42807336328733,4,0,0,0
centro_fator_0.5_rho0.20,S_PV_final,4,203.625,303.75,100.125,87.59359148585835,112.65640851414165,4,0,0,0
centro_fator_0.5_rho0.20,S_UR_final,4,7.771561172376096e-16,5.551115123125783e-17,-7.216449660063518e-16,-1.6946193081736662e-15,2.5132937616096265e-16,0,3,1,0
centro_fator_0.5_rho0.20,S_UR_maximo,4,39.426173410610076,7.967060426105537,-31.459112984504547,-40.73821838396567,-22.180007585043416,0,4,0,0
centro_fator_0.5_rho0.20,TL,4,0.0,114.375,114.375,38.321926636712675,190.42807336328733,4,0,0,0
centro_fator_0.5_rho0.20,TR,4,102.76099645317736,79.59485084631233,-23.166145606865026,-37.81847697502551,-8.513814238704539,0,4,0,0
centro_fator_0.5_rho0.20,TU,4,156.375,46.4375,-109.9375,-196.34373462827864,-23.531265371721346,0,4,0,0
centro_fator_0.5_rho0.20,TW,4,421.75,342.875,-78.875,-93.15728044557994,-64.59271955442006,0,4,0,0
