concluiu,makespan,makespan_cpm,E_total,S_UR_final,S_UR_maximo,S_PV_final,TW,TL,TU,TR,n_limpas,n_com_erro,n_reportadas,n_adiamentos,taxa_omissao,E_plano,retrabalho_sobre_plano,divida_latente_sobre_plano,retrabalho_sobre_esforco_realizado,p1_omissao,p1_fuga,p2_ajuda,p2_bloqueio,p3_analitica,hiato_encontrado,hiato_sem_colega_capaz,hiato_sem_colega_livre,hiato_colega_capaz_sem_confianca,competencia_maxima_inicial,competencia_minima_inicial,tarefas_acima_da_competencia_maxima_inicial,n_tarefas,N_req,N_fail,N_blocked,N_success,competencia_maxima_final,ablacoes,retrabalho_gerado,retrabalho_pendente,ocupacao_retrabalho,extensoes_horizonte,motivo_termino,confianca_media_final,configuracao,arquivo,semente,cenario,atraso_relativo,violacoes,tarefas_pendentes,dividas_pendentes
True,116,65,0.7357803554875233,0.0,3.0,277.0,404.0,0.0,105.0,40.07690452310625,58,2,11,0,0.03333333333333333,284.0,0.141115860996853,0.01056338028169014,0.07298960162586794,18,0,0,105,42,105,4,46,101,0.7631789564580391,0.24360497938515846,3,60,0,0,0,0,0.7631789564580391,nenhuma,40.07690452310625,0.0,44,0,terminal,0.7999999999999999,sem_assistencia,j6024_1.sm,6,adaptativa,1.7846153846153847,[],0,0
True,173,65,0.6373757105916933,8.881784197001252e-16,41.209323129082634,200.0,442.0,0.0,179.0,72.46853457857578,43,17,4,0,0.2833333333333333,284.0,0.2551708964034359,0.1451032504545163,0.10450154688361638,33,0,0,179,27,179,0,8,179,0.5858494645010164,0.43100241340042456,17,60,0,0,0,0,0.5858494645010164,nenhuma,72.46853457857578,0.0,80,0,terminal,0.25,sem_assistencia,j6024_1.sm,7,centralizada,2.6615384615384614,[],0,0
True,108,65,0.6619582923372883,0.0,5.0,261.0,360.0,0.0,145.0,38.84090986893896,57,3,7,0,0.05,284.0,0.13676376714415125,0.017605633802816902,0.071419617693526,23,0,0,145,37,145,15,3,130,0.5858494645010164,0.43100241340042456,17,60,0,0,0,0,0.5858494645010164,nenhuma,38.84090986893896,0.0,42,0,terminal,0.7999999999999999,sem_assistencia,j6024_1.sm,7,adaptativa,1.6615384615384616,[],0,0
True,180,65,0.5807033128389624,0.0,21.08204602088153,198.0,485.0,0.0,280.0,70.19413317777585,44,16,2,0,0.26666666666666666,284.0,0.2471624407668164,0.07423255641155468,0.08404529005813147,39,0,0,280,21,280,15,26,265,0.5273323364698471,0.27249021043639565,26,60,0,0,0,0,0.5273323364698471,nenhuma,70.19413317777585,0.0,77,0,terminal,0.25,sem_assistencia,j6024_1.sm,8,centralizada,2.769230769230769,[],0,0
True,143,65,0.5664536240309637,0.0,14.280615213398388,251.0,423.0,0.0,229.0,94.75133506936102,55,5,16,0,0.08333333333333333,284.0,0.3336314615118346,0.05028385638520559,0.12688472135180068,41,0,0,229,19,229,19,25,210,0.5273323364698471,0.27249021043639565,26,60,0,0,0,0,0.5273323364698471,nenhuma,94.75133506936102,0.0,103,0,terminal,0.7999999999999999,sem_assistencia,j6024_1.sm,8,adaptativa,2.2,[],0,0
True,211,65,0.6885014145200591,0.0,34.45055968722992,170.0,461.0,0.0,134.0,74.57015668784665,42,18,1,0,0.3,284.0,0.26257097425298115,0.12130478763109126,0.11137019167150729,24,0,0,134,36,134,8,10,126,0.6872143627230507,0.3512385487549321,8,60,0,0,0,0,0.6872143627230507,nenhuma,74.57015668784665,0.0,83,0,terminal,0.25,sem_assistencia,j6024_1.sm,9,centralizada,3.246153846153846,[],0,0
True,116,65,0.6683935603465566,0.0,5.319670033428835,253.0,384.0,0.0,148.0,42.51181875675038,55,5,7,0,0.08333333333333333,284.0,0.149689502664614,0.018731232512073363,0.0739964216032081,18,0,0,148,42,148,7,8,141,0.6872143627230507,0.3512385487549321,8,60,0,0,0,0,0.6872143627230507,nenhuma,42.51181875675038,0.0,46,0,terminal,0.7999999999999999,sem_assistencia,j6024_1.sm,9,adaptativa,1.7846153846153847,[],0,0
True,157,65,0.6523976287511413,3.552713678800501e-15,38.74446683163852,214.0,485.0,0.0,186.0,72.4116536082697,45,15,2,0,0.25,284.0,0.2549706112967243,0.13642417898464268,0.09740451774842099,38,0,0,186,22,186,18,12,168,0.5820371027673271,0.4175993861121362,18,60,0,0,0,0,0.5820371027673271,nenhuma,72.4116536082697,0.0,80,0,terminal,0.25,sem_assistencia,j6024_1.sm,10,centralizada,2.4153846153846152,[],0,0
True,132,65,0.5991562647919253,0.0,6.05743786207277,262.0,417.0,0.0,210.0,68.97870289283463,57,3,12,0,0.05,284.0,0.2428827566649107,0.02132900655659426,0.09911036444955101,31,0,0,210,29,210,24,11,186,0.5820371027673271,0.4175993861121362,18,60,0,0,0,0,0.5820371027673271,nenhuma,68.97870289283463,0.0,74,0,terminal,0.7999999999999999,sem_assistencia,j6024_1.sm,10,adaptativa,2.0307692307692307,[],0,0
True,154,65,0.8005407999903136,0.0,16.65379601660527,207.0,462.0,0.0,49.0,66.10987373234451,48,12,5,0,0.2,284.0,0.23278124553642435,0.05864012681903264,0.1145533575864712,20,0,0,49,40,49,2,6,47,0.7131697048371954,0.48671389683598903,6,60,0,0,0,0,0.7131697048371954,nenhuma,66.10987373234451,0.0,73,0,terminal,0.25,sem_assistencia,j6024_1.sm,11,centralizada,2.3692307692307693,[],0,0
True,105,65,0.7679266947163683,0.0,7.760666359090687,255.0,396.0,0.0,61.0,58.67422089195837,55,5,11,0,0.08333333333333333,284.0,0.2065993693378816,0.027326289996798193,0.11378156695611029,19,0,0,61,41,61,3,10,58,0.7131697048371954,0.48671389683598903,6,60,0,0,0,0,0.7131697048371954,nenhuma,58.67422089195837,0.0,64,0,terminal,0.7999999999999999,sem_assistencia,j6024_1.sm,11,adaptativa,1.6153846153846154,[],0,0
True,200,96,0.6837901409012694,0.0,22.11683246943676,261.0,518.0,0.0,173.0,66.54236426581141,46,14,1,0,0.23333333333333334,346.0,0.19231897186650698,0.06392148112553976,0.08783979273595133,26,0,0,173,34,173,0,5,173,0.6268507180531939,0.4857196752206667,19,60,0,0,0,0,0.6268507180531939,nenhuma,66.54236426581141,0.0,72,0,terminal,0.25,sem_assistencia,j6027_1.sm,0,centralizada,2.0833333333333335,[],0,0
True,143,96,0.574391017884846,0.0,8.319501121419703,319.0,408.0,0.0,256.0,46.31751419517478,56,4,8,0,0.06666666666666667,346.0,0.1338656479629329,0.02404480092895868,0.06520677481485844,23,0,0,256,37,256,39,3,217,0.6268507180531939,0.4857196752206667,19,60,0,0,0,0,0.6268507180531939,nenhuma,46.31751419517478,0.0,50,0,terminal,0.7999999999999999,sem_assistencia,j6027_1.sm,0,adaptativa,1.4895833333333333,[],0,0
True,234,96,0.6843584238015135,0.0,15.88912574734005,280.0,504.0,0.0,173.0,59.45619381778315,49,11,4,0,0.18333333333333332,346.0,0.17183871045602067,0.045922328749537715,0.08073283152058605,22,0,0,173,38,173,24,2,149,0.6586427040007742,0.39362113220747674,17,60,0,0,0,0,0.6586427040007742,nenhuma,59.45619381778315,0.0,65,0,terminal,0.25,sem_assistencia,j6027_1.sm,1,centralizada,2.4375,[],0,0
True,152,96,0.6394466051573539,0.0,5.0,331.0,437.0,0.0,178.0,68.40342489184664,58,2,18,0,0.03333333333333333,346.0,0.19769775980302498,0.014450867052023121,0.10009230624308323,31,0,0,178,29,178,17,9,161,0.6586427040007742,0.39362113220747674,17,60,0,0,0,0,0.6586427040007742,nenhuma,68.40342489184663,0.0,76,0,terminal,0.7999999999999999,sem_assistencia,j6027_1.sm,1,adaptativa,1.5833333333333333,[],0,0
True,282,96,0.7217731888425716,0.0,35.3729076122881,245.0,536.0,0.0,119.0,87.61555885654934,44,16,2,0,0.26666666666666666,346.0,0.2532241585449403,0.1022338370297344,0.11798239050021572,23,0,0,119,37,119,0,14,119,0.7659648859265082,0.2570239140832174,9,60,0,0,0,0,0.7659648859265082,nenhuma,87.61555885654934,0.0,93,0,terminal,0.25,sem_assistencia,j6027_1.sm,2,centralizada,2.9375,[],0,0
True,161,96,0.7855118540032654,0.0,9.154200774717102,324.0,472.0,0.0,63.0,65.88208420345222,56,4,14,0,0.06666666666666667,346.0,0.19041064798685614,0.02645722767259278,0.10964228412765466,25,0,0,63,35,63,0,10,63,0.7659648859265082,0.2570239140832174,9,60,0,0,0,0,0.7659648859265082,nenhuma,65.88208420345222,0.0,73,0,terminal,0.7999999999999999,sem_assistencia,j6027_1.sm,2,adaptativa,1.6770833333333333,[],0,0
True,228,96,0.685778213434827,0.0,25.018700059684225,253.0,534.0,0.0,168.0,76.67740552062422,45,15,4,0,0.25,346.0,0.22161099861452085,0.07230838167538793,0.09847133739466558,27,0,0,168,33,168,2,2,166,0.794910294566222,0.24332019624229823,6,60,0,0,0,0,0.794910294566222,nenhuma,76.67740552062423,0.0,83,0,terminal,0.25,sem_assistencia,j6027_1.sm,3,centralizada,2.375,[],0,0
True,142,96,0.6175629169862138,0.0,2.0,342.0,423.0,0.0,215.0,46.950453411766,59,1,13,0,0.016666666666666666,346.0,0.13569495205712717,0.005780346820809248,0.06854576586949301,21,0,0,215,39,215,5,8,210,0.794910294566222,0.24332019624229823,6,60,0,0,0,0,0.794910294566222,nenhuma,46.950453411766,0.0,50,0,terminal,0.7999999999999999,sem_assistencia,j6027_1.sm,3,adaptativa,1.4791666666666667,[],0,0
True,258,96,0.6803836430739805,0.0,25.82013214773358,244.0,531.0,0.0,176.0,73.44204237617538,45,15,1,0,0.25,346.0,0.21226023808143174,0.07462465938651323,0.09410313436289239,26,0,0,176,34,176,10,7,166,0.7496468789669437,0.35303232464984247,9,60,0,0,0,0,0.7496468789669437,nenhuma,73.44204237617538,0.0,80,0,terminal,0.25,sem_assistencia,j6027_1.sm,4,centralizada,2.6875,[],0,0
True,153,96,0.6598794124195615,0.0,8.5,324.0,447.0,0.0,176.0,54.396493339589895,57,3,10,0,0.05,346.0,0.15721529866933495,0.024566473988439308,0.08030229544208763,21,0,0,176,39,176,14,15,162,0.7496468789669437,0.35303232464984247,9,60,0,0,0,0,0.7496468789669437,nenhuma,54.3964933395899,0.0,58,0,terminal,0.7999999999999999,sem_assistencia,j6027_1.sm,4,adaptativa,1.59375,[],0,0
True,211,96,0.6532280518394485,0.0,27.882339513509063,193.0,525.0,0.0,162.0,116.70094107507087,37,23,5,0,0.38333333333333336,346.0,0.3372859568643667,0.0805847962818181,0.14520443502152158,30,0,0,162,30,162,2,10,160,0.6863255838987572,0.3910769205246226,15,60,0,0,0,0,0.6863255838987572,nenhuma,116.70094107507087,0.0,128,0,terminal,0.25,sem_assistencia,j6027_1.sm,5,centralizada,2.1979166666666665,[],0,0
True,150,96,0.6560247297847511,0.0,8.0,318.0,427.0,0.0,146.0,77.89009699390961,56,4,17,0,0.06666666666666667,346.0,0.2251158872656347,0.023121387283236993,0.11966704879001781,22,0,0,146,38,146,15,0,131,0.6863255838987572,0.3910769205246226,15,60,0,0,0,0,0.6863255838987572,nenhuma,77.89009699390961,0.0,85,0,terminal,0.7999999999999999,sem_assistencia,j6027_1.sm,5,adaptativa,1.5625,[],0,0
True,210,96,0.7831350339128084,5.329070518200751e-15,18.7546519453795,247.0,558.0,0.0,80.0,74.52079888706126,44,16,2,0,0.26666666666666666,346.0,0.21537803146549497,0.05420419637392919,0.1045875418703016,23,0,0,80,37,80,1,14,79,0.7631789564580391,0.24360497938515846,9,60,0,0,0,0,0.7631789564580391,nenhuma,74.52079888706126,0.0,82,0,terminal,0.25,sem_assistencia,j6027_1.sm,6,centralizada,2.1875,[],0,0
True,140,96,0.7262015729779131,0.0,10.424645676804598,299.0,452.0,0.0,102.0,68.4167184690845,53,7,12,0,0.11666666666666667,346.0,0.197736180546487,0.03012903374799017,0.1099210809076022,23,0,0,102,37,102,0,10,102,0.7631789564580391,0.24360497938515846,9,60,0,0,0,0,0.7631789564580391,nenhuma,68.4167184690845,0.0,76,0,terminal,0.7999999999999999,sem_assistencia,j6027_1.sm,6,adaptativa,1.4583333333333333,[],0,0
True,230,96,0.6403413676576416,0.0,43.51786296171646,228.0,525.0,0.0,211.0,83.8751892610679,41,19,1,0,0.31666666666666665,346.0,0.24241384179499395,0.12577417040958513,0.1023023874361443,39,0,0,211,21,211,6,11,205,0.5858494645010164,0.43100241340042456,24,60,0,0,0,0,0.5858494645010164,nenhuma,83.87518926106792,0.0,91,0,terminal,0.25,sem_assistencia,j6027_1.sm,7,centralizada,2.3958333333333335,[],0,0
True,154,96,0.6607777826532856,0.0,7.0,327.0,440.0,0.0,156.0,69.88195237622095,54,6,14,0,0.1,346.0,0.20197096062491604,0.02023121387283237,0.10494645804236769,36,0,0,156,24,156,20,7,136,0.5858494645010164,0.43100241340042456,24,60,0,0,0,0,0.5858494645010164,nenhuma,69.88195237622095,0.0,76,0,terminal,0.7999999999999999,sem_assistencia,j6027_1.sm,7,adaptativa,1.6041666666666667,[],0,0
True,322,96,0.5622484342976048,1.7763568394002505e-15,39.99997765889218,198.0,565.0,0.0,307.0,132.89386103108058,37,23,5,0,0.38333333333333336,346.0,0.38408630355803636,0.11560687184650918,0.132246664234493,46,0,0,307,14,307,16,14,291,0.5273323364698471,0.27249021043639565,29,60,0,0,0,0,0.5273323364698471,nenhuma,132.89386103108055,0.0,145,0,terminal,0.25,sem_assistencia,j6027_1.sm,8,centralizada,3.3541666666666665,[],0,0
True,214,96,0.529889924639235,0.0,6.704846813488143,319.0,459.0,0.0,318.0,89.21764003627928,55,5,16,0,0.08333333333333333,346.0,0.2578544509719054,0.019378169981179603,0.10299679423815779,42,0,0,318,18,318,33,5,285,0.5273323364698471,0.27249021043639565,29,60,0,0,0,0,0.5273323364698471,nenhuma,89.21764003627925,0.0,96,0,terminal,0.7999999999999999,sem_assistencia,j6027_1.sm,8,adaptativa,2.2291666666666665,[],0,0
True,230,96,0.7226182040510553,0.0,28.43851670454387,244.0,508.0,0.0,131.0,63.99917321776772,43,17,2,0,0.2833333333333333,346.0,0.18496870872187202,0.08219224481082042,0.0910373378176687,23,0,0,131,37,131,12,7,119,0.6872143627230507,0.3512385487549321,15,60,0,0,0,0,0.6872143627230507,nenhuma,63.99917321776772,0.0,69,0,terminal,0.25,sem_assistencia,j6027_1.sm,9,centralizada,2.3958333333333335,[],0,0
True,142,96,0.6328600217808787,0.0,5.073737603027845,312.0,419.0,0.0,204.0,39.073737603027844,55,5,7,0,0.08333333333333333,346.0,0.1129298774653984,0.01466398151164117,0.059017199118168356,17,0,0,204,43,204,27,10,177,0.6872143627230507,0.3512385487549321,15,60,0,0,0,0,0.6872143627230507,nenhuma,39.073737603027844,0.0,42,0,terminal,0.7999999999999999,sem_assistencia,j6027_1.sm,9,adaptativa,1.4791666666666667,[],0,0
True,209,96,0.6811419087637116,0.0,24.010333423382008,252.0,562.0,0.0,190.0,73.08504141235866,43,17,3,0,0.2833333333333333,346.0,0.21122844338831984,0.06939402723520811,0.08857879823788058,42,0,0,190,18,190,16,2,174,0.5820371027673271,0.4175993861121362,25,60,0,0,0,0,0.5820371027673271,nenhuma,73.08504141235866,0.0,79,0,terminal,0.25,sem_assistencia,j6027_1.sm,10,centralizada,2.1770833333333335,[],0,0
True,173,96,0.5733766434831898,0.0,5.056935203473688,307.0,463.0,0.0,254.0,90.49714042646417,54,6,18,0,0.1,346.0,0.2615524289782201,0.014615419663218752,0.11207115901199333,32,0,0,254,28,254,28,5,226,0.5820371027673271,0.4175993861121362,25,60,0,0,0,0,0.5820371027673271,nenhuma,90.49714042646417,0.0,100,0,terminal,0.7999999999999999,sem_assistencia,j6027_1.sm,10,adaptativa,1.8020833333333333,[],0,0
True,258,96,0.8129913633961593,0.0,22.855880113885853,210.0,559.0,0.0,33.0,95.5841800641702,37,23,1,0,0.38333333333333336,346.0,0.2762548556767925,0.0660574569765487,0.13901451318331615,24,0,0,33,36,33,0,4,33,0.7131697048371954,0.48671389683598903,12,60,0,0,0,0,0.7131697048371954,nenhuma,95.5841800641702,0.0,105,0,terminal,0.25,sem_assistencia,j6027_1.sm,11,centralizada,2.6875,[],0,0
True,164,96,0.6914114108007253,0.0,5.0,316.0,465.0,0.0,100.0,107.53735292202121,55,5,21,0,0.08333333333333333,346.0,0.31080159804052376,0.014450867052023121,0.15989796322062405,24,0,0,100,36,100,0,9,100,0.7131697048371954,0.48671389683598903,12,60,0,0,0,0,0.7131697048371954,nenhuma,107.53735292202121,0.0,117,0,terminal,0.7999999999999999,sem_assistencia,j6027_1.sm,11,adaptativa,1.7083333333333333,[],0,0
True,190,65,0.7561393389412877,8.881784197001252e-16,36.34386472096229,221.0,560.0,0.0,101.0,79.60423940392627,40,20,1,0,0.3333333333333333,324.0,0.24569209692569838,0.11217242197827866,0.10748553028537289,42,0,0,101,18,101,20,14,81,0.6268507180531939,0.4857196752206667,15,60,0,0,0,0,0.6268507180531939,nenhuma,79.60423940392627,0.0,88,0,terminal,0.25,sem_assistencia,j602_1.sm,0,centralizada,2.923076923076923,[],0,0
True,130,65,0.7289464439921421,0.0,9.422823644546881,286.0,454.0,0.0,113.0,55.81667431372224,53,7,9,0,0.11666666666666667,324.0,0.1722736861534637,0.02908278902637926,0.08961974946355808,29,0,0,113,31,113,16,15,97,0.6268507180531939,0.4857196752206667,15,60,0,0,0,0,0.6268507180531939,nenhuma,55.81667431372224,0.0,61,0,terminal,0.7999999999999999,sem_assistencia,j602_1.sm,0,adaptativa,2.0,[],0,0
True,260,65,0.7384653336930137,7.105427357601002e-15,51.57669827901454,209.0,576.0,0.0,95.0,108.9959913073564,39,21,2,0,0.35,324.0,0.33640738057826053,0.15918734036732884,0.13973916856247875,37,0,0,95,23,95,10,12,85,0.6586427040007742,0.39362113220747674,13,60,0,0,0,0,0.6586427040007742,nenhuma,108.99599130735642,0.0,118,0,terminal,0.25,sem_assistencia,j602_1.sm,1,centralizada,4.0,[],0,0
True,139,65,0.6680294829431332,0.0,5.171479440827954,279.0,469.0,0.0,125.0,108.06482195026744,51,9,19,0,0.15,324.0,0.3335334010810724,0.01596135629885171,0.15392427959867572,37,0,0,125,23,125,7,18,118,0.6586427040007742,0.39362113220747674,13,60,0,0,0,0,0.6586427040007742,nenhuma,108.06482195026744,0.0,120,0,terminal,0.7999999999999999,sem_assistencia,j602_1.sm,1,adaptativa,2.1384615384615384,[],0,0
True,201,65,0.7780350631950305,0.0,28.57550535072192,258.0,553.0,0.0,85.0,72.76488214950692,46,14,6,0,0.23333333333333334,324.0,0.22458296959724358,0.08819600416889481,0.10237546054533556,42,0,0,85,18,85,6,36,79,0.7659648859265082,0.2570239140832174,6,60,0,0,0,0,0.7659648859265082,nenhuma,72.7648821495069,0.0,82,0,terminal,0.25,sem_assistencia,j602_1.sm,2,centralizada,3.0923076923076924,[],0,0
True,131,65,0.7325756721741776,0.0,4.0,308.0,466.0,0.0,107.0,63.111759781730164,57,3,15,0,0.05,324.0,0.19478938204237706,0.012345679012345678,0.09921489236951976,42,0,0,107,18,107,4,44,103,0.7659648859265082,0.2570239140832174,6,60,0,0,0,0,0.7659648859265082,nenhuma,63.11175978173017,0.0,69,0,terminal,0.7999999999999999,sem_assistencia,j602_1.sm,2,adaptativa,2.0153846153846153,[],0,0
True,209,65,0.6429998227560322,7.327471962526033e-15,38.31616681474567,219.0,557.0,0.0,208.0,101.25218279622707,39,21,2,0,0.35,324.0,0.3125067370253922,0.11825977411958541,0.11688534217528794,42,0,0,208,18,208,12,56,196,0.794910294566222,0.24332019624229823,6,60,0,0,0,0,0.794910294566222,nenhuma,101.25218279622707,0.0,110,0,terminal,0.25,sem_assistencia,j602_1.sm,3,centralizada,3.2153846153846155,[],0,0
True,125,65,0.709852624618099,0.0,9.711321572458015,292.0,465.0,0.0,138.0,52.06555005015333,55,5,6,0,0.08333333333333333,324.0,0.16069614213010286,0.029973214729808687,0.07948143517265878,27,0,0,138,33,138,4,8,134,0.794910294566222,0.24332019624229823,6,60,0,0,0,0,0.794910294566222,nenhuma,52.06555005015333,0.0,55,0,terminal,0.7999999999999999,sem_assistencia,j602_1.sm,3,adaptativa,1.9230769230769231,[],0,0
True,199,65,0.6661843789191944,0.0,35.79395968825129,204.0,581.0,0.0,175.0,116.13092709049113,38,22,2,0,0.36666666666666664,324.0,0.35842878731633065,0.11047518422299782,0.13315767562321698,41,0,0,175,19,175,5,44,170,0.7496468789669437,0.35303232464984247,6,60,0,0,0,0,0.7496468789669437,nenhuma,116.13092709049113,0.0,125,0,terminal,0.25,sem_assistencia,j602_1.sm,4,centralizada,3.0615384615384613,[],0,0
True,146,65,0.6639314982781681,0.0,10.390286904438156,310.0,465.0,0.0,161.0,74.37345901787366,57,3,15,0,0.05,324.0,0.22954771301812857,0.032068786742093076,0.10619114425347696,40,0,0,161,20,161,14,33,147,0.7496468789669437,0.35303232464984247,6,60,0,0,0,0,0.7496468789669437,nenhuma,74.37345901787366,0.0,82,0,terminal,0.7999999999999999,sem_assistencia,j602_1.sm,4,adaptativa,2.246153846153846,[],0,0
True,168,65,0.7329513346893581,0.0,27.901969853060812,229.0,544.0,0.0,86.0,112.20480167426098,42,18,9,0,0.3,324.0,0.34631111627858324,0.08611719090450869,0.15117768225313294,38,0,0,86,22,86,7,12,79,0.6863255838987572,0.3910769205246226,10,60,0,0,0,0,0.6863255838987572,nenhuma,112.20480167426099,0.0,122,0,terminal,0.25,sem_assistencia,j602_1.sm,5,centralizada,2.5846153846153848,[],0,0
True,130,65,0.6642132008611629,0.0,17.003696288479183,280.0,443.0,0.0,143.0,80.95452518204023,53,7,14,0,0.11666666666666667,324.0,0.24985964562358096,0.05248054410024439,0.1213793776418929,33,0,0,143,27,143,7,1,136,0.6863255838987572,0.3910769205246226,10,60,0,0,0,0,0.6863255838987572,nenhuma,80.95452518204023,0.0,89,0,terminal,0.7999999999999999,sem_assistencia,j602_1.sm,5,adaptativa,2.0,[],0,0
True,194,65,0.7117841959279569,0.0,41.030713022437794,190.0,552.0,0.0,109.0,114.51595435517444,39,21,3,0,0.35,324.0,0.3534443035653532,0.1266380031556722,0.14766421465873272,39,0,0,109,21,109,2,65,107,0.7631789564580391,0.24360497938515846,6,60,0,0,0,0,0.7631789564580391,nenhuma,114.51595435517444,0.0,124,0,terminal,0.25,sem_assistencia,j602_1.sm,6,centralizada,2.9846153846153847,[],0,0
True,134,65,0.6897766357489254,0.0,8.162622060132163,285.0,474.0,0.0,148.0,65.17897277769373,52,8,12,0,0.13333333333333333,324.0,0.20116966906695596,0.025193277963370873,0.09485006870077717,33,0,0,148,27,148,3,40,145,0.7631789564580391,0.24360497938515846,6,60,0,0,0,0,0.7631789564580391,nenhuma,65.17897277769374,0.0,73,0,terminal,0.7999999999999999,sem_assistencia,j602_1.sm,6,adaptativa,2.0615384615384613,[],0,0
True,201,65,0.6991238445393146,7.105427357601002e-15,58.332000076299444,204.0,515.0,0.0,137.0,84.63629702024761,40,20,1,0,0.3333333333333333,324.0,0.2612231389513815,0.18003703727252915,0.11489563759294534,40,0,0,137,20,137,11,8,126,0.5858494645010164,0.43100241340042456,19,60,0,0,0,0,0.5858494645010164,nenhuma,84.6362970202476,0.0,91,0,terminal,0.25,sem_assistencia,j602_1.sm,7,centralizada,3.0923076923076924,[],0,0
True,130,65,0.676824944317936,0.0,12.339803983481247,285.0,455.0,0.0,127.0,90.25654701382494,53,7,17,0,0.11666666666666667,324.0,0.2785695895488424,0.03808581476383101,0.13425908221310162,49,0,0,127,11,127,12,0,115,0.5858494645010164,0.43100241340042456,19,60,0,0,0,0,0.5858494645010164,nenhuma,90.25654701382494,0.0,99,0,terminal,0.7999999999999999,sem_assistencia,j602_1.sm,7,adaptativa,2.0,[],0,0
True,206,65,0.6409494415580714,0.0,57.318663044661974,168.0,566.0,0.0,178.0,139.06497096576246,35,25,3,0,0.4166666666666667,324.0,0.4292128733511187,0.1769094538415493,0.1574798860084715,57,0,0,178,3,178,16,2,162,0.5273323364698471,0.27249021043639565,29,60,0,0,0,0,0.5273323364698471,nenhuma,139.06497096576246,0.0,148,0,terminal,0.25,sem_assistencia,j602_1.sm,8,centralizada,3.169230769230769,[],0,0
True,178,65,0.5698299628166634,0.0,8.0,289.0,480.0,0.0,236.0,126.35654725378984,54,6,25,0,0.1,324.0,0.3899893433758946,0.024691358024691357,0.15000363879847717,55,0,0,236,5,236,27,42,209,0.5273323364698471,0.27249021043639565,29,60,0,0,0,0,0.5273323364698471,nenhuma,126.35654725378984,0.0,137,0,terminal,0.7999999999999999,sem_assistencia,j602_1.sm,8,adaptativa,2.7384615384615385,[],0,0
True,239,65,0.7534660899442852,8.881784197001252e-16,32.94836543406748,219.0,557.0,0.0,101.0,81.25025616107975,41,19,5,0,0.31666666666666665,324.0,0.2507723955588881,0.10169248590761569,0.1099089996708444,43,0,0,101,17,101,7,4,94,0.6872143627230507,0.3512385487549321,10,60,0,0,0,0,0.6872143627230507,nenhuma,81.25025616107975,0.0,89,0,terminal,0.25,sem_assistencia,j602_1.sm,9,centralizada,3.6769230769230767,[],0,0
True,144,65,0.6562425404351857,0.0,9.0,271.0,471.0,0.0,140.0,106.72244403366082,52,8,17,0,0.13333333333333333,324.0,0.3293902593631507,0.027777777777777776,0.14869598257771022,40,0,0,140,20,140,11,31,129,0.6872143627230507,0.3512385487549321,10,60,0,0,0,0,0.6872143627230507,nenhuma,106.72244403366082,0.0,116,0,terminal,0.7999999999999999,sem_assistencia,j602_1.sm,9,adaptativa,2.2153846153846155,[],0,0
True,184,65,0.6888239196876721,0.0,22.11647865871345,225.0,587.0,0.0,175.0,90.17714313138069,41,19,3,0,0.31666666666666665,324.0,0.2783245158375947,0.06826073660096744,0.10581971583985328,49,0,0,175,11,175,20,26,155,0.5820371027673271,0.4175993861121362,19,60,0,0,0,0,0.5820371027673271,nenhuma,90.17714313138067,0.0,99,0,terminal,0.25,sem_assistencia,j602_1.sm,10,centralizada,2.830769230769231,[],0,0
True,163,65,0.5961422685713652,0.0,9.762871099868445,281.0,506.0,0.0,224.0,118.79067745458123,54,6,23,0,0.1,324.0,0.36663789337833713,0.03013231820947051,0.13995285364210155,53,0,0,224,7,224,28,6,196,0.5820371027673271,0.4175993861121362,19,60,0,0,0,0,0.5820371027673271,nenhuma,118.79067745458124,0.0,130,0,terminal,0.7999999999999999,sem_assistencia,j602_1.sm,10,adaptativa,2.5076923076923077,[],0,0
True,238,65,0.7262934469473445,0.0,25.41849017631124,219.0,533.0,0.0,96.0,104.8631544043683,41,19,6,0,0.31666666666666665,324.0,0.3236517111245935,0.07845213017380012,0.1428919734899067,36,0,0,96,24,96,5,9,91,0.7131697048371954,0.48671389683598903,8,60,0,0,0,0,0.7131697048371954,nenhuma,104.8631544043683,0.0,115,0,terminal,0.25,sem_assistencia,j602_1.sm,11,centralizada,3.6615384615384614,[],0,0
True,145,65,0.6640194000380285,0.0,14.418368351918094,269.0,467.0,0.0,101.0,135.29270496201593,52,8,25,0,0.13333333333333333,324.0,0.41757007704325905,0.04450113688863609,0.19237040851905743,39,0,0,101,21,101,6,21,95,0.7131697048371954,0.48671389683598903,8,60,0,0,0,0,0.7131697048371954,nenhuma,135.2927049620159,0.0,147,0,terminal,0.7999999999999999,sem_assistencia,j602_1.sm,11,adaptativa,2.230769230769231,[],0,0
True,170,69,0.7291491093084065,3.552713678800501e-15,39.63585622176173,232.0,600.0,0.0,123.0,99.87695663387204,41,19,3,0,0.31666666666666665,337.0,0.29637079119843335,0.11761381668178554,0.12137532328337022,39,0,0,123,21,123,17,3,106,0.6268507180531939,0.4857196752206667,14,60,0,0,0,0,0.6268507180531939,nenhuma,99.87695663387206,0.0,112,0,terminal,0.25,sem_assistencia,j6032_1.sm,0,centralizada,2.463768115942029,[],0,0
