modelo,metrica,termo,DEPOIS_parcela,DEPOIS_pct,ANTES_parcela_publicada,ANTES_pct_publicado,delta_parcela,delta_pct
mvp,atraso_relativo,A,-0.5079909119221313,44.01851357494562,-0.5967631177136437,52.55976151279914,0.08877220579151235,-8.54124793785352
mvp,atraso_relativo,B,0.0,-0.0,0.0,-0.0,0.0,0.0
mvp,atraso_relativo,C,-0.4036948835221753,34.98103665520082,-0.3161998532438221,27.84922255341554,-0.0874950302783532,7.131814101785277
mvp,atraso_relativo,D,-0.6686592096144645,57.94076981428063,-0.4365124252325411,38.445722073938725,-0.23214678438192338,19.495047740341903
mvp,atraso_relativo,AB,-2.9759442501947587e-15,2.5787201955998677e-13,0.0,-0.0,-2.9759442501947587e-15,2.5787201955998677e-13
mvp,atraso_relativo,AC,-0.04480502345492188,3.88245239607467,0.0252616375462101,-2.224912373838585,-0.07006666100113199,6.107364769913255
mvp,atraso_relativo,AD,0.05039348103714639,-4.366704358408724,-0.1062305695199935,9.356230694570009,0.1566240505571399,-13.722935052978734
mvp,atraso_relativo,BC,-5.958669662476558e-17,5.1633164151280545e-15,0.0,-0.0,-5.958669662476558e-17,5.1633164151280545e-15
mvp,atraso_relativo,BD,6.123526322506324e-16,-5.3061682842684377e-14,0.0,-0.0,6.123526322506324e-16,-5.3061682842684377e-14
mvp,atraso_relativo,CD,0.3925159916531926,-34.01236144480041,0.296959186377781,-26.15460565802021,0.0955568052754116,-7.857755786780203
mvp,atraso_relativo,ABC,2.1588413059728546e-16,-1.8706827839409496e-14,0.0,-0.0,2.1588413059728546e-16,-1.8706827839409496e-14
mvp,atraso_relativo,ABD,1.901239955840998e-15,-1.6474656306104269e-13,0.0,-0.0,1.901239955840998e-15,-1.6474656306104269e-13
mvp,atraso_relativo,ACD,0.028201333083063905,-2.443706637292558,-0.0019140695827911,0.1685811971353806,0.030115402665855006,-2.6122878344279385
mvp,atraso_relativo,BCD,-1.0891861345285355e-15,9.438033933909463e-14,0.0,-0.0,-1.0891861345285355e-15,9.438033933909463e-14
mvp,atraso_relativo,ABCD,-3.223698257460324e-15,2.7934044128981916e-13,1.3877787807814457e-17,-1.222282671051343e-15,-3.2375760452681385e-15,2.805627239608705e-13
mvp,E_total,A,0.12634794300516508,96.38777774681208,0.1029490097953219,98.39240130627078,0.02339893320984318,-2.0046235594587074
mvp,E_total,B,0.0,0.0,0.0,0.0,0.0,0.0
mvp,E_total,C,0.004576603217808248,3.4913794661098136,0.0044849474580656,4.28643996682309,9.165575974264852e-05,-0.795060500713276
mvp,E_total,D,0.008017347374851887,6.116239635611796,0.0018999282493706,1.81583585055223,0.006117419125481287,4.300403785059566
mvp,E_total,AB,-7.835192557882535e-16,-5.977278148816278e-13,0.0,0.0,-7.835192557882535e-16,-5.977278148816278e-13
mvp,E_total,AC,-0.002330319773624353,-1.7777443706378613,-0.0020731423959219,-1.981383395431754,-0.000257177377702453,0.20363902479389262
mvp,E_total,AD,-0.007338564200052322,-5.598412433722318,-0.002693559924181,-2.574340729740109,-0.004645004275871322,-3.024071703982209
mvp,E_total,BC,5.244634399779768e-17,4.0010042337499065e-14,0.0,0.0,5.244634399779768e-17,4.0010042337499065e-14
mvp,E_total,BD,2.0027941806828884e-16,1.5278830487361334e-13,0.0,0.0,2.0027941806828884e-16,1.5278830487361334e-13
mvp,E_total,CD,-0.006919159372879646,-5.2784586750306755,-0.0024271034235933,-2.3196778146852663,-0.004492055949286346,-2.958780860345409
mvp,E_total,ABC,-1.3209543434167048e-16,-1.0077239932725334e-13,0.0,0.0,-1.3209543434167048e-16,-1.0077239932725334e-13
mvp,E_total,ABD,7.591139159660635e-16,5.791095737400169e-13,0.0,0.0,7.591139159660635e-16,5.791095737400169e-13
mvp,E_total,ACD,0.008729100262489214,6.659218630856966,0.0024909775467432,2.3807248162110177,0.006238122715746015,4.278493814645948
mvp,E_total,BCD,-4.501623159502979e-16,-3.434179000289204e-13,0.0,0.0,-4.501623159502979e-16,-3.434179000289204e-13
mvp,E_total,ABCD,-8.241545514310782e-16,-6.2872749522416e-13,0.0,0.0,-8.241545514310782e-16,-6.2872749522416e-13
mvp,TW,A,-68.40625,103.81788000948539,-147.26041666666669,98.43336582648656,78.85416666666669,5.384514182998828
mvp,TW,B,0.0,-0.0,0.0,-0.0,0.0,0.0
mvp,TW,C,2.6302083333335364,-3.9917793059840245,0.4166666666666643,-0.2785127419579429,2.213541666666872,-3.713266564026082
mvp,TW,D,1.8749999999999016,-2.8456248517902223,1.374999999999993,-0.9190920484612124,0.49999999999990874,-1.92653280332901
mvp,TW,AB,-5.415632496850546e-13,8.219124491307443e-13,0.0,-0.0,-5.415632496850546e-13,8.219124491307443e-13
mvp,TW,AC,-1.4375000000000848,2.18164571970608,-1.421875000000007,0.9504247319314904,-0.015625000000077716,1.2312209877745897
mvp,TW,AD,-0.46875000000006006,0.711406212947684,-2.411458333333332,1.611892494081603,1.9427083333332722,-0.900486281133919
mvp,TW,BC,-1.1538368640170041e-14,1.7511396560846158e-14,0.0,-0.0,-1.1538368640170041e-14,1.7511396560846158e-14
mvp,TW,BD,1.2372279127130059e-13,-1.8776994643972577e-13,0.0,-0.0,1.2372279127130059e-13,-1.8776994643972577e-13
mvp,TW,CD,-2.2708333333335124,3.4463678760575,-0.953125,0.6370978972287982,-1.3177083333335124,2.8092699788287017
mvp,TW,ABC,4.679546680708134e-14,-7.101991642525978e-14,0.0,-0.0,4.679546680708134e-14,-7.101991642525978e-14
mvp,TW,ABD,4.155048700937857e-13,-6.305978583353635e-13,0.0,-0.0,4.155048700937857e-13,-6.305978583353635e-13
mvp,TW,ACD,2.1875000000000706,-3.3198956604222074,0.6510416666666785,-0.4351761593092962,1.536458333333392,-2.884719501112911
mvp,TW,BCD,-2.622742879358301e-13,3.980449235924383e-13,0.0,-0.0,-2.622742879358301e-13,3.980449235924383e-13
mvp,TW,ABCD,-5.443403251296589e-13,8.261271237443245e-13,0.0,-0.0,-5.443403251296589e-13,8.261271237443245e-13
mvp,TL,A,9.135416666666666,100.0,10.385416666666668,99.00695134061569,-1.2500000000000018,0.9930486593843142
mvp,TL,B,0.0,0.0,0.0,0.0,0.0,0.0
mvp,TL,C,-4.644240239295671e-16,-5.083774948373825e-15,0.0,0.0,-4.644240239295671e-16,-5.083774948373825e-15
mvp,TL,D,2.1768852152980047e-15,2.3829074192543722e-14,0.0,0.0,2.1768852152980047e-15,2.3829074192543722e-14
