bloco,observacao,metodo,observavel,I,exclui
10,publicada,legado,maximo,1.8486903261051557,False
10,publicada,pareada,taxa_omissao,1.1671377831811693,False
10,publicada,pareada,atraso_relativo,1.8030424237140799,False
10,publicada,pareada,retrabalho_sobre_plano,1.9164775271410222,False
10,publicada,pareada,E_total,0.7773614428720278,False
10,publicada,pareada,maximo,1.9164775271410222,False
10,renovada,legado,taxa_omissao,0.839009229349424,False
10,renovada,legado,atraso_relativo,0.40907031620005346,False
10,renovada,legado,retrabalho_sobre_plano,2.4049428190981312,False
10,renovada,legado,E_total,0.5092544074444099,False
10,renovada,legado,maximo,2.4049428190981312,False
10,renovada,pareada,taxa_omissao,0.6961641400463074,False
10,renovada,pareada,atraso_relativo,0.41941976286582733,False
10,renovada,pareada,retrabalho_sobre_plano,3.839411145761801,True
10,renovada,pareada,E_total,0.6183666848425486,False
10,renovada,pareada,maximo,3.839411145761801,True
11,publicada,legado,taxa_omissao,0.30149305412878935,False
11,publicada,legado,atraso_relativo,0.6473208204178108,False
11,publicada,legado,retrabalho_sobre_plano,1.1823451051501017,False
11,publicada,legado,E_total,1.2382238704864248,False
11,publicada,legado,maximo,1.2382238704864248,False
11,publicada,pareada,taxa_omissao,0.26630427229554604,False
11,publicada,pareada,atraso_relativo,0.6654268608588905,False
11,publicada,pareada,retrabalho_sobre_plano,1.0773086748778389,False
11,publicada,pareada,E_total,1.2200112388396775,False
11,publicada,pareada,maximo,1.2200112388396775,False
11,renovada,legado,taxa_omissao,0.7423573854953517,False
11,renovada,legado,atraso_relativo,1.5619433354252854,False
11,renovada,legado,retrabalho_sobre_plano,1.3161011261478879,False
11,renovada,legado,E_total,1.2396808690117376,False
11,renovada,legado,maximo,1.5619433354252854,False
11,renovada,pareada,taxa_omissao,0.653625552805057,False
11,renovada,pareada,atraso_relativo,1.5913413705965935,False
11,renovada,pareada,retrabalho_sobre_plano,1.184923683141684,False
11,renovada,pareada,E_total,1.2695157045568057,False
11,renovada,pareada,maximo,1.5913413705965935,False
12,publicada,legado,taxa_omissao,1.5355910561253954,False
12,publicada,legado,atraso_relativo,1.0257068006155834,False
12,publicada,legado,retrabalho_sobre_plano,0.9152987331025058,False
12,publicada,legado,E_total,1.2563401425010432,False
12,publicada,legado,maximo,1.5355910561253954,False
12,publicada,pareada,taxa_omissao,1.5507812081975987,False
12,publicada,pareada,atraso_relativo,0.9911977308290277,False
12,publicada,pareada,retrabalho_sobre_plano,1.1066231393432497,False
12,publicada,pareada,E_total,1.2519978729320582,False
12,publicada,pareada,maximo,1.5507812081975987,False
12,renovada,legado,taxa_omissao,1.0609562388258627,False
12,renovada,legado,atraso_relativo,1.9664910710027468,False
12,renovada,legado,retrabalho_sobre_plano,1.5587851312139978,False
12,renovada,legado,E_total,1.8094154151107729,False
12,renovada,legado,maximo,1.9664910710027468,False
12,renovada,pareada,taxa_omissao,1.0943058062101294,False
12,renovada,pareada,atraso_relativo,1.951741872654309,False
12,renovada,pareada,retrabalho_sobre_plano,2.124445275691276,False
12,renovada,pareada,E_total,1.9101448115706954,False
12,renovada,pareada,maximo,2.124445275691276,False
13,publicada,legado,taxa_omissao,0.26794966869174425,False
13,publicada,legado,atraso_relativo,2.7088296332117974,False
13,publicada,legado,retrabalho_sobre_plano,0.7106085063971519,False
13,publicada,legado,E_total,0.8075329358136145,False
13,publicada,legado,maximo,2.7088296332117974,False
13,publicada,pareada,taxa_omissao,0.24711898669206986,False
13,publicada,pareada,atraso_relativo,2.9129053001438985,False
13,publicada,pareada,retrabalho_sobre_plano,0.594141548143234,False
13,publicada,pareada,E_total,0.6644280752919784,False
13,publicada,pareada,maximo,2.9129053001438985,False
13,renovada,legado,taxa_omissao,0.6430619251173927,False
13,renovada,legado,atraso_relativo,1.5793385170246375,False
13,renovada,legado,retrabalho_sobre_plano,0.4290961068213837,False
13,renovada,legado,E_total,0.21285522793150563,False
13,renovada,legado,maximo,1.5793385170246375,False
13,renovada,pareada,taxa_omissao,0.5754588627332826,False
13,renovada,pareada,atraso_relativo,1.5370164356193512,False
13,renovada,pareada,retrabalho_sobre_plano,0.35176030147520226,False
13,renovada,pareada,E_total,0.17248311150509227,False
13,renovada,pareada,maximo,1.5370164356193512,False
14,publicada,legado,taxa_omissao,0.22019777011979738,False
14,publicada,legado,atraso_relativo,2.7468402046219316,False
14,publicada,legado,retrabalho_sobre_plano,1.424812310995867,False
14,publicada,legado,E_total,0.9390985794294104,False
14,publicada,legado,maximo,2.7468402046219316,False
14,publicada,pareada,taxa_omissao,0.17493419626232296,False
